"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.129177499358403,0.014354861357274,0.66738686382672,0.532149261010116,0.329827434449536,-772.343796076194
"Std.",0.00430341146573849,0.00312090658141313,0.104087659116259,0.0540900057304445,0.0154092092210881,1.57177319711907
"Acceptance ratio",0.18066,0.16944,0.17878,0.18362,0.20424,0.63628
"0%",0.112181804277056,0.00125388653129736,0.385348818977299,0.352449027679437,0.276411078088935,-787.668322403245
"2.5%",0.120978530863126,0.00824385971941434,0.489735437059967,0.427304964014503,0.300464961378993,-776.129153664437
"5%",0.122067335510677,0.0092137238737827,0.510365632799487,0.443222013392903,0.305564186602033,-775.268901452907
"7.5%",0.122983562687047,0.0099210828040399,0.527035055604695,0.453142202277676,0.30819401455607,-774.800922939374
"10%",0.123696054347425,0.0104365683432282,0.538349817204019,0.46079899744016,0.310530636873318,-774.433393577085
"12.5%",0.12425585530932,0.0108621704473258,0.548355023140305,0.468152659227498,0.312382735391647,-774.149443062087
"15%",0.124781629950112,0.0111772221100129,0.558255993422815,0.473524830978457,0.313995663718304,-773.902266320691
"17.5%",0.125206476717524,0.0115118545733609,0.566636112428388,0.47910636719209,0.315481810575058,-773.697562460839
"20%",0.125556310071338,0.0117758845975079,0.575279437675221,0.484745075589419,0.31671197292222,-773.506143454409
"22.5%",0.12592842159473,0.012032741891946,0.583499866838212,0.489484100226288,0.317919620539375,-773.332318560557
"25%",0.126263514098296,0.0122782722922532,0.589965661914111,0.494208421986925,0.318995877261384,-773.18350032634
"27.5%",0.126578149784099,0.0125010493032802,0.597837950089366,0.499544150740694,0.32027701107569,-773.045597723676
"30%",0.1268808112473,0.0127349236167391,0.604902093746043,0.503725476051189,0.32158789516079,-772.908066058629
"32.5%",0.127157869712391,0.0129430273054588,0.612956226093199,0.506984921269612,0.322642914184753,-772.784953327089
"35%",0.127459894735038,0.0131554856199435,0.620079981803596,0.510506768049127,0.323628180330509,-772.667728135269
"37.5%",0.127713681843202,0.0133496239552546,0.625906663285008,0.514729282570158,0.324664986463567,-772.550857663703
"40%",0.12800229933115,0.013566486034445,0.633438203210149,0.518221471934364,0.325583954884307,-772.441816288514
"42.5%",0.128280516104537,0.0137819021182346,0.639894984062735,0.522287756187028,0.326607018851171,-772.345044296268
"45%",0.128558812253588,0.0139923863252122,0.646839551108902,0.526418604079265,0.32745960617026,-772.243031978438
"47.5%",0.128886485694673,0.0141720196310605,0.654050173980022,0.530483575485393,0.328289268865545,-772.143104069746
"50%",0.129174838321418,0.0143437157550909,0.661128830349016,0.533583068155861,0.329251692705623,-772.052657575219
"52.5%",0.129498424391329,0.014537777003168,0.667577339697325,0.53686901520077,0.330171742834958,-771.958018831958
"55%",0.129794140078537,0.0147350615767491,0.674649691573669,0.539866997436786,0.331285235871055,-771.870305474321
"57.5%",0.130055850019336,0.0149237960914505,0.680248211533261,0.542892512026519,0.332338970737896,-771.789380574458
"60%",0.130347002705566,0.0151097538921375,0.68706754540698,0.546425459777587,0.333456400857283,-771.687473086745
"62.5%",0.130604826294954,0.0152895859297623,0.694505149183043,0.549798538178832,0.33457385422876,-771.598118838914
"65%",0.13084977122385,0.0155189538366089,0.701197874116363,0.553744532427239,0.335466284061761,-771.512244438459
"67.5%",0.131146177656514,0.0157058075205269,0.707939732409385,0.558064608529537,0.336582298700326,-771.425553683591
"70%",0.131405351247265,0.0158910282337965,0.716259753856201,0.561814475013658,0.33774000077963,-771.339757887125
"72.5%",0.131705384281938,0.0161246300709382,0.724734365113043,0.565196387167363,0.338770814830464,-771.257795578486
"75%",0.132027225961194,0.0163773013067975,0.732931328189508,0.569744782569921,0.340096187378708,-771.174242630567
"77.5%",0.132377962334076,0.0166502467243156,0.744042184488767,0.57377573761783,0.341469400763959,-771.088302452178
"80%",0.132737645951101,0.0169226832487287,0.753659147757494,0.578189919007601,0.342890998097104,-770.995236876298
"82.5%",0.133125361883931,0.0172606628769698,0.7640044901027,0.583214014497501,0.344267617773665,-770.91244759088
"85%",0.133592244382926,0.0176023824120759,0.776712581281969,0.589234394839967,0.345927743531535,-770.824592443008
"87.5%",0.134025953389344,0.0179848078615723,0.790503513107944,0.595607320423255,0.347524726336755,-770.727582550826
"90%",0.13463254928052,0.0184635098691814,0.80899920320836,0.601768041547777,0.349551900040121,-770.624109689598
"92.5%",0.135386205939074,0.0189341352799435,0.828359230702606,0.610086676478204,0.352203317910302,-770.513477829665
"95%",0.136250327159651,0.0196127443382007,0.854149231889067,0.620653166158149,0.355326956690629,-770.399513860021
"97.5%",0.137705103706209,0.0204771724981534,0.8973060854309,0.63605985139943,0.360756921517263,-770.249909469643
"100%",0.145932828425023,0.0262318486370659,0.99669030804798,0.712703581691964,0.401440209517451,-769.849467148215
