"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.176548488862642,0.0411222803367671,0.647852979666094,0.533287156061415,0.296996160547925,-183.312541243183
"Std.",0.0284733352157516,0.0217669403911697,0.229354295461173,0.174543665228728,0.074696572943655,1.47180404656164
"Acceptance ratio",0.16636,0.17558,0.18754,0.16586,0.25638,0.6524
"0%",0.0912462873574114,3.14543997793851e-05,0.000117724274397463,0.00473909762057284,0.116949946570363,-193.89487047768
"2.5%",0.126322286439063,0.00502308616966408,0.170713184141071,0.199129312064882,0.176539145894682,-187.010396270572
"5%",0.132850633724501,0.00849728962454784,0.238971644162481,0.246958405614199,0.190810685048869,-186.186058291993
"7.5%",0.137705001140939,0.0114354406469145,0.282753315919908,0.278254426681922,0.200777521715618,-185.692875389074
"10%",0.141239642219603,0.0137406455519878,0.314880265800597,0.307444726464112,0.209149559223333,-185.304555591891
"12.5%",0.144424464751676,0.0157651499960986,0.349359008375892,0.328151685328143,0.215339950299666,-185.025193374318
"15%",0.147267507803216,0.0180260876744911,0.37838416466732,0.346653430288779,0.222003450312871,-184.761025383103
"17.5%",0.149847918086609,0.0200553414210107,0.402606217650914,0.364054688845733,0.227208595512591,-184.539449018954
"20%",0.152049936865575,0.0218934134952644,0.430523852564231,0.380046614445766,0.23243746771543,-184.355237950443
"22.5%",0.154397908000023,0.0233598297691221,0.458575958613406,0.395322073097361,0.237818692680532,-184.204021447689
"25%",0.15629730410218,0.0248302910703881,0.483167831828624,0.407213762492017,0.242827558161441,-184.043254887312
"27.5%",0.158470598289873,0.026365098519459,0.506228900013483,0.422922149615059,0.247694767242643,-183.91028508321
"30%",0.160127838787592,0.0279125555487352,0.526327165204669,0.436306277911256,0.25193529503341,-183.786856633604
"32.5%",0.162235673144307,0.0291998491934489,0.548036737946512,0.449178201792131,0.256354513879046,-183.666682844384
"35%",0.16410044719348,0.0306378314438196,0.565756344013682,0.461309120820237,0.261387516028859,-183.556226562409
"37.5%",0.166039446492075,0.0320022321090952,0.583894133601633,0.472689524870739,0.265741375217377,-183.4564601108
"40%",0.168052488923475,0.0333361105723279,0.604456777259869,0.484992752454741,0.270201119549647,-183.355909783383
"42.5%",0.16982682059508,0.0347279805020237,0.621248890160309,0.497673064802605,0.275295104903639,-183.26091551815
"45%",0.171481220556859,0.036111392683003,0.637798909503914,0.50928576057833,0.280164070124076,-183.164176101002
"47.5%",0.173226304945535,0.0376145955830806,0.654159880338459,0.520228566961132,0.284699133846457,-183.080121325542
"50%",0.174958347149768,0.0391076689678089,0.672659766967454,0.531928496474686,0.289145336764292,-182.994704935534
"52.5%",0.176847338634628,0.0407294285436323,0.691323654283838,0.544753664139374,0.293189502094138,-182.914041801274
"55%",0.178499966110086,0.0425762138802731,0.710073865507207,0.557886383975477,0.297690651649889,-182.837489031484
"57.5%",0.180313812858273,0.0439830928686368,0.727943898932939,0.569422975815082,0.302436398208034,-182.759616628192
"60%",0.181937609801407,0.045369161738087,0.74553490738814,0.581078780030073,0.307544720902977,-182.684867884585
"62.5%",0.184019042048708,0.0467771383806114,0.760709887594858,0.593286435269637,0.312337201197472,-182.608994180669
"65%",0.185937433630882,0.0486433472572347,0.774900407302647,0.605394049930528,0.317707902523292,-182.536185466326
"67.5%",0.188286314955692,0.050264957265611,0.792653827722888,0.617389848690989,0.323601383889477,-182.466304954355
"70%",0.190498580267915,0.0519732799397598,0.808240950383148,0.632609277582557,0.329077138249216,-182.393640869976
"72.5%",0.192898758975,0.0537811482377737,0.82314696578097,0.643510833705254,0.335501614988749,-182.313517298659
"75%",0.195244383431561,0.055561726462591,0.840507716927092,0.656378312698943,0.342193704114469,-182.237216902312
"77.5%",0.197517364716351,0.0573706569296143,0.857433292271117,0.673440674240349,0.349014648903621,-182.163424534435
"80%",0.200069670563131,0.0595608870657512,0.87126813029447,0.686376537350735,0.35743050193386,-182.089062251799
"82.5%",0.203051165570972,0.0620316678425622,0.885564043703293,0.699135479684452,0.365077048095193,-182.010254484981
"85%",0.206665895957284,0.0642112378535278,0.90368584419976,0.71876561748312,0.37409876497831,-181.926462162271
"87.5%",0.210143213965154,0.0669712380891754,0.920706749291354,0.74056183166994,0.384180643080389,-181.844800877467
"90%",0.214038328368318,0.0701849057100593,0.93738888607019,0.760959502989868,0.395216934954903,-181.754035058994
"92.5%",0.218909966855341,0.0745164145237374,0.952029611337779,0.786584291159203,0.411162426955195,-181.653178883924
"95%",0.225053265328711,0.0797305459665921,0.966275851578389,0.823756236657963,0.430980607806367,-181.535558153472
"97.5%",0.236575032534448,0.0877144416458782,0.984739856691347,0.868984840104863,0.467674181984497,-181.372215092384
"100%",0.305362750193394,0.164472989249442,0.999945501324346,0.999962708940706,0.704029325327463,-180.920197414893
