"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.137596671684836,1.25850620450386e-05,0.38955338540189,0.725769933740003,0.39957755478481,9207.46864511175
"Std.",0.000730918134042634,1.25779904384541e-05,0.0307949307003306,0.0186621102125095,0.00286651727282081,1.73844021070264
"Acceptance ratio",0.23744,0.15606,0.15794,0.21466,0.28414,0.69514
"0%",0.134382028656283,7.7361987526152e-09,0.29977030690601,0.663210750259569,0.38882114965862,9196.05214795773
"2.5%",0.136160242822155,3.67572994485079e-07,0.333812861644749,0.689646078405128,0.393859079842734,9203.24400875015
"5%",0.136395277302698,6.75864232631024e-07,0.34236341966175,0.695003493680839,0.394802776355006,9204.11422984129
"7.5%",0.136544086304507,1.04356427820365e-06,0.347385152288255,0.699061739643187,0.395417527356274,9204.68323027739
"10%",0.136654917766285,1.39322956906472e-06,0.351801775435951,0.701923585720697,0.395865547709013,9205.1102292468
"12.5%",0.136757633900301,1.73247998249192e-06,0.35526132846301,0.704539914015175,0.396243002969173,9205.44941639485
"15%",0.136836211160367,2.0448582660049e-06,0.358436320765576,0.706528278057093,0.39661140802402,9205.73699003082
"17.5%",0.136904119894182,2.43021257891314e-06,0.361325878109783,0.70848938022823,0.396890235918218,9205.97873391143
"20%",0.136976641952827,2.81661576765501e-06,0.363621109226683,0.710323595396498,0.397188955526883,9206.19252768482
"22.5%",0.137041648621169,3.14630639757305e-06,0.366043017191646,0.711835305317396,0.397461452087771,9206.37067313711
"25%",0.137104924796871,3.58031757710214e-06,0.368101853547158,0.713245629355667,0.397671087340366,9206.53935908686
"27.5%",0.137162080987055,3.9732843789603e-06,0.370125865083618,0.71463842432334,0.397885644709232,9206.7061523913
"30%",0.137218705226694,4.50487060481984e-06,0.372004326639391,0.715948083924905,0.398102529639011,9206.85292955569
"32.5%",0.137272104452085,4.95230834730097e-06,0.374068764541442,0.717057713997953,0.398284615974668,9206.99243846094
"35%",0.137321947920321,5.49092829761554e-06,0.376003910930109,0.71815894478863,0.398486090741084,9207.12197322679
"37.5%",0.137366628454752,5.91549597971766e-06,0.37797693556359,0.719477391952757,0.398669518683044,9207.2448777626
"40%",0.137417713032082,6.40079204759279e-06,0.379808438001523,0.72080533371906,0.39884652093522,9207.37211955142
"42.5%",0.137459200666219,7.00700299255119e-06,0.381445516228942,0.722134757782822,0.399036531518929,9207.4856318906
"45%",0.137504615177138,7.58194795614917e-06,0.383324726866137,0.723279925151981,0.399213993431185,9207.59090002956
"47.5%",0.137556887897902,8.2281159263714e-06,0.38520984675801,0.724446715622249,0.399393258081835,9207.69543518667
"50%",0.137604732017573,8.7402672056894e-06,0.387164141220652,0.725506849048415,0.399589294116201,9207.79874012996
"52.5%",0.137647234161691,9.31913038512307e-06,0.389226394525731,0.726657182412188,0.399764248582094,9207.90124923751
"55%",0.137686887865425,1.00449555482798e-05,0.391074601045286,0.728064129743032,0.399949671205456,9207.99758628776
"57.5%",0.137739433521352,1.06650885760037e-05,0.39355282933002,0.72931927080531,0.40013897815586,9208.0954450622
"60%",0.137782243875856,1.13963243079196e-05,0.395704232408323,0.730474617403129,0.40030317944256,9208.19949876251
"62.5%",0.137826093863854,1.22277234212218e-05,0.397527590402879,0.731523037399072,0.400504781053932,9208.29290291786
"65%",0.137879486478618,1.31634384123113e-05,0.399283252076867,0.732924381983831,0.400680442004545,9208.3841179509
"67.5%",0.137925709070375,1.41641634970098e-05,0.401805387683098,0.734137682954424,0.400871223031812,9208.47943991742
"70%",0.137976664405571,1.51780353463286e-05,0.40444160776643,0.735558766320341,0.401061830355841,9208.56583271082
"72.5%",0.138026209261914,1.62920746984298e-05,0.406634852791045,0.736847424832797,0.401291040066165,9208.65471265109
"75%",0.13808268409608,1.73828894349929e-05,0.409140238592486,0.738199529044578,0.401507327425467,9208.75143166832
"77.5%",0.138135250721697,1.87819508659832e-05,0.412219788543205,0.739652412953767,0.401740230494936,9208.848659197
"80%",0.138196286832172,2.00584375090111e-05,0.415181181749039,0.741391028889079,0.40199685552385,9208.94754078704
"82.5%",0.13826155630307,2.17440464145223e-05,0.418298163864672,0.743461334167582,0.402279936451414,9209.04511833298
"85%",0.138342990639233,2.35738803909386e-05,0.421957025118797,0.745524937150753,0.402539675659935,9209.14487313513
"87.5%",0.138429170182597,2.63126296732906e-05,0.426194242517721,0.747408948329042,0.402845305220491,9209.2551712389
"90%",0.138535300509766,2.92942234648082e-05,0.430412556577071,0.749923870715814,0.403239903538692,9209.36445009542
"92.5%",0.138646435166299,3.27451926825936e-05,0.436308395805524,0.752862562563773,0.403682076027136,9209.49681653662
"95%",0.138786293879649,3.79071220968898e-05,0.443426578608295,0.757355490847123,0.404311727091501,9209.64633877844
"97.5%",0.139036808781921,4.6353238373559e-05,0.455804391197532,0.762796125724544,0.405274840358064,9209.83919488773
"100%",0.140752776185032,0.000129596968585498,0.528504625467594,0.793970998281866,0.412704403759718,9210.35588613345
