"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0360107085196254,0.0197272078854497,0.743841060949116,0.46683126791484,0.246404239676423,-1948.44305254658
"Std.",0.000414304374838459,0.000486722188793705,0.0129913198619399,0.00607200498326123,0.0040003345600617,1.58221497776665
"Acceptance ratio",0.27472,0.19726,0.20166,0.17968,0.21802,0.69986
"0%",0.0344512517201628,0.0178893715513636,0.699058873920395,0.444341689873767,0.231213324076217,-1961.32488626735
"2.5%",0.0352067886154761,0.0187483577486246,0.719191678946148,0.45527621179564,0.238675714768878,-1952.38872874105
"5%",0.0353314100003355,0.0189159306338999,0.722934265965323,0.457056666213139,0.239787286583515,-1951.4887618107
"7.5%",0.0354170461817586,0.0190200247305594,0.725565547002623,0.458200192092208,0.240646082022127,-1950.97582540524
"10%",0.0354830581720668,0.0191085828238581,0.727253929941104,0.459025204787687,0.241315117356621,-1950.56560388921
"12.5%",0.0355346830947848,0.0191800671933549,0.728868254452252,0.459739050036132,0.241815091328979,-1950.25423576541
"15%",0.0355850188879076,0.0192290081543033,0.730322539169403,0.460373448410044,0.24231156756632,-1949.98787642501
"17.5%",0.0356273083123172,0.019278202936398,0.731483619659543,0.46095442411552,0.24269722566971,-1949.76229821593
"20%",0.0356627178342198,0.0193196049634258,0.732601085050147,0.461538443955559,0.243013679294483,-1949.55650446508
"22.5%",0.0356982986525894,0.0193556430558549,0.73365482296735,0.462050608386925,0.243335219003923,-1949.40056943833
"25%",0.0357293311529613,0.0193999931131025,0.734685170777515,0.462621325264149,0.24364686127869,-1949.24257463681
"27.5%",0.0357595192495231,0.0194342996386792,0.735809101920367,0.463100355857229,0.243969286609474,-1949.10375020367
"30%",0.0357912062179569,0.0194698354344171,0.736793748425804,0.463629394550652,0.244241040005036,-1948.9675977861
"32.5%",0.0358193321455698,0.0195056989378426,0.737684555183255,0.464071126359698,0.244554960077473,-1948.83995520348
"35%",0.035843943228657,0.019540678991205,0.738455963710551,0.464430147707175,0.24483792203802,-1948.71835213608
"37.5%",0.0358728200030371,0.0195721269253892,0.739506202053444,0.464809695929735,0.245096282208262,-1948.60781370719
"40%",0.0359008942731258,0.0196042679817566,0.740393985021082,0.465231857119697,0.245342365501916,-1948.49714304094
"42.5%",0.0359294162793502,0.0196347785466732,0.741269483113122,0.465666305911217,0.245622753541088,-1948.39150375056
"45%",0.0359559320682378,0.0196691875253362,0.742124054228812,0.466127753859799,0.245855053483784,-1948.29594678926
"47.5%",0.0359818568873133,0.0196969519923033,0.742944129686472,0.466585355441537,0.246131532083111,-1948.19989018535
"50%",0.0360069418388897,0.0197232768177664,0.743815433804859,0.466923246155529,0.246366575217355,-1948.10738287024
"52.5%",0.0360309499588584,0.0197552701230828,0.74456170992745,0.467330768461503,0.24660009073663,-1948.01936266942
"55%",0.0360565271795362,0.0197859842343556,0.745428094328308,0.46769506860244,0.246858344280699,-1947.93869506256
"57.5%",0.03608389119465,0.0198194627154982,0.746241658014236,0.468108510784111,0.247112624473997,-1947.85340899315
"60%",0.0361150821428747,0.019857553193616,0.747039290748932,0.468474483689524,0.247378715866906,-1947.77357440338
"62.5%",0.0361411506841547,0.0198875416403596,0.747992240173176,0.468797868267953,0.24766576690177,-1947.68638699715
"65%",0.0361693626001204,0.0199244375914305,0.748857883451174,0.469238008632348,0.247914009495788,-1947.60130044981
"67.5%",0.0361998977647242,0.0199547941261981,0.749820037158742,0.469625839342652,0.248199977816473,-1947.52339230401
"70%",0.0362310687073604,0.0199901789295859,0.750760269658963,0.470045138705197,0.248451296697355,-1947.44668203534
"72.5%",0.0362652692512457,0.0200254391007999,0.751679156386994,0.470496714102897,0.248745601834785,-1947.36700579896
"75%",0.0362922821016943,0.0200564361957214,0.752651126030896,0.470923600007972,0.249046535618789,-1947.28592061336
"77.5%",0.0363250365359215,0.0201010916294763,0.753655680283332,0.471388378203967,0.249356363932739,-1947.20850250537
"80%",0.0363651622017009,0.0201401158034694,0.754766800560388,0.471845377108541,0.24967337805757,-1947.12605557941
"82.5%",0.0363972894503529,0.0201815681548873,0.756029016337363,0.472369311761326,0.250094691636679,-1947.0456499943
"85%",0.0364442250244939,0.0202231262157645,0.75736019888996,0.47299979165784,0.250499857766106,-1946.94962218025
"87.5%",0.0364917579846342,0.020279340189466,0.758705668365321,0.473676770251546,0.250973094495856,-1946.86149680358
"90%",0.0365468747111638,0.0203443814038957,0.760545130534128,0.474552580457742,0.251523270011018,-1946.76055128832
"92.5%",0.0366089299581956,0.0204264986685268,0.762742887343996,0.475535780446825,0.252216056028361,-1946.64954835066
"95%",0.0366897651243731,0.0205269718565613,0.765547453113326,0.476948390473494,0.253149379224633,-1946.52878188767
"97.5%",0.0368156863741368,0.0206735902027225,0.769556494606913,0.478734211303195,0.254489963612746,-1946.36734098863
"100%",0.0376275816811745,0.022078917462095,0.798650984094941,0.488258246227673,0.263124649453951,-1945.96236778266
