"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.196552617937673,0.0105162820763273,0.369001470246539,0.617934275256848,0.303859689553127,-436.684378901093
"Std.",0.012684786146945,0.00648463813021382,0.250497796546498,0.227081619908587,0.0294650550818901,1.44535879823845
"Acceptance ratio",0.28042,0.19842,0.27866,0.2629,0.20966,0.75492
"0%",0.149736215765086,1.21916114738385e-07,0.000448398226165672,0.00211159738390137,0.210884083756679,-448.887505723194
"2.5%",0.172457807186343,0.000699272688064216,0.0545301872966267,0.185096818819969,0.250721177567589,-440.18104536258
"5%",0.175868494951953,0.0013082560771518,0.0788504861668171,0.234674819687504,0.258074930754351,-439.378188074883
"7.5%",0.178365058733061,0.0018641745864902,0.0921605212291699,0.267926131450898,0.263103156795064,-438.892616525124
"10%",0.180368401982188,0.00246797231935674,0.106060815953752,0.295375790664828,0.266856840222617,-438.578989547821
"12.5%",0.181931326411332,0.00288211496931333,0.117815058821095,0.319156979632627,0.270644033198349,-438.315730601376
"15%",0.183342353437865,0.00345356435628758,0.128978410829677,0.344934334470494,0.273440900378275,-438.106561156573
"17.5%",0.184599308538527,0.00393905232566811,0.139703924117029,0.367036523604175,0.276271325757016,-437.915127926108
"20%",0.18584910704318,0.00446885570399197,0.150632042890322,0.388100229703971,0.278762042175273,-437.741816940151
"22.5%",0.186879291894949,0.00492240951698609,0.160809233382929,0.408786898952537,0.281096581879999,-437.582304089955
"25%",0.187965224738296,0.0054302876263097,0.170865039512227,0.429688851938671,0.283316423404768,-437.439551413845
"27.5%",0.18893798667069,0.00585882046542691,0.181675906178597,0.446912876046029,0.28547192363491,-437.307652533979
"30%",0.189849414922752,0.00637687605197477,0.192378424548724,0.466906652906477,0.287679943497709,-437.186638301856
"32.5%",0.190667431913028,0.00680738371553428,0.201809712229628,0.490330991764433,0.289827952510432,-437.073679043577
"35%",0.191591468529909,0.00723611154054945,0.214620321509778,0.511367734330082,0.291557646168627,-436.967657880219
"37.5%",0.192519371982291,0.00766274093584742,0.225957126690811,0.535444643676709,0.293340744863929,-436.866433765766
"40%",0.193305767880661,0.00806164869988238,0.237475284055119,0.559460005749397,0.295260698726696,-436.766714059568
"42.5%",0.194137620486882,0.00849466023564143,0.249709269378795,0.582112814914853,0.297197262297498,-436.678875936875
"45%",0.194914943192223,0.00893690572796066,0.262762316089132,0.604029777223841,0.298728803385642,-436.592164945828
"47.5%",0.195692309516946,0.00934500488989825,0.276094982699802,0.629611859158317,0.30053450180547,-436.510060064445
"50%",0.196501969198172,0.00986327861067773,0.291639624019992,0.651295483001396,0.302268044261876,-436.431536406629
"52.5%",0.197232380619274,0.010286586671453,0.306519012967046,0.671110978896401,0.304204736230475,-436.357474786932
"55%",0.197935882080413,0.0107562166004457,0.325025028735381,0.689797254622102,0.306036461962605,-436.279632329435
"57.5%",0.198695034752239,0.0112312127763072,0.347722440979039,0.710457021690193,0.308110135955262,-436.197960032083
"60%",0.19950990522228,0.0116466180179095,0.366914461507267,0.728521678344443,0.31002210517521,-436.120922486254
"62.5%",0.200373758363564,0.0120562925333683,0.388919936761338,0.746028777012684,0.311864181105891,-436.049465796273
"65%",0.201248793344843,0.0124930849179369,0.4145217720291,0.762817805300977,0.313850983771554,-435.974408598173
"67.5%",0.20221214475371,0.0130318214526716,0.438880629632147,0.776408204168703,0.315773821056566,-435.903579619736
"70%",0.203104682537284,0.0136401476051679,0.464433523042899,0.78931457550311,0.317869834774601,-435.831023065532
"72.5%",0.204019198414144,0.0141916900481651,0.494824582653028,0.802219557322379,0.320394063481433,-435.756923055259
"75%",0.204923316450058,0.0147972342227406,0.526611146031228,0.816844353124424,0.322713681960005,-435.683761027114
"77.5%",0.205954022836255,0.0154497140525956,0.561708045375774,0.829234903859186,0.325145508687462,-435.603987823612
"80%",0.207100039023628,0.0160566591326757,0.601780669789131,0.843951270016768,0.327885312270689,-435.529129936845
"82.5%",0.208300922495525,0.0166880671312096,0.640339946791778,0.855854483073485,0.330648958697369,-435.446669057024
"85%",0.209702105990604,0.01743825422474,0.68362904098989,0.869156390941704,0.333999755831592,-435.353856552454
"87.5%",0.211225678299492,0.018335708402273,0.727092813608046,0.882866745861562,0.337478065934615,-435.251286560305
"90%",0.212933714616883,0.0194061408067227,0.777682722362913,0.895365445295316,0.342251725533214,-435.121294306637
"92.5%",0.214954450465853,0.0207003556425373,0.827770580102142,0.909910871499844,0.347433171964147,-434.9533587293
"95%",0.217921964397097,0.0224114980954875,0.88222143342122,0.927833671287901,0.354131565281431,-434.748236535479
"97.5%",0.221814077260507,0.0246582101525445,0.941368278337107,0.949997849886718,0.366735201636746,-434.497080849625
"100%",0.249547804297937,0.0396599435185884,0.999965230811206,0.999728433348404,0.460286762704951,-433.811489657936
