"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.162394958927855,0.0139262705998773,0.325774597723905,0.697831448233506,0.319173992463977,-132.907413387382
"Std.",0.0302156834573346,0.0117711497590232,0.277173464798795,0.245368566262574,0.0950086839010783,1.40494863134784
"Acceptance ratio",0.18204,0.16768,0.21536,0.21836,0.16948,0.65764
"0%",0.0720583928999934,1.46974669733638e-06,5.9333940871098e-05,0.000112246829990448,0.0772052472453994,-146.655372124448
"2.5%",0.109527926837001,0.000450687399185087,0.00732457037252293,0.120882923135639,0.168873666117563,-136.388000744905
"5%",0.116514308360412,0.0010021408122211,0.014638391630078,0.199567882387819,0.187654792839525,-135.614022870806
"7.5%",0.121475550942027,0.00138409884886509,0.0227916559091055,0.264409827540728,0.200487126650112,-135.136196645198
"10%",0.124620976323086,0.00187375987213571,0.0298001139144307,0.318815008263193,0.210936274576716,-134.784795589266
"12.5%",0.128107258669449,0.00232598209700803,0.0389090616222069,0.366466422998401,0.219582061207012,-134.507391020667
"15%",0.131384014812168,0.00283925928698683,0.0480999220662657,0.407326450017704,0.227286065292727,-134.287117249925
"17.5%",0.134043602802718,0.00331517851343536,0.0566729303056102,0.446634166691438,0.234214343007707,-134.079283267002
"20%",0.1363236564513,0.0038714069317843,0.0666275546285213,0.482958069236726,0.24029447076812,-133.905162047697
"22.5%",0.138726484028622,0.00436005739872939,0.0774119857015304,0.514701571581291,0.246267038018081,-133.752316553781
"25%",0.14087192703204,0.00490628468355951,0.0873389646117421,0.544478516299412,0.251762826996313,-133.62041144881
"27.5%",0.142907286976804,0.0053722836515695,0.0997584238752798,0.572710645537093,0.256705607495561,-133.490549353561
"30%",0.144942781564911,0.00589785490578568,0.113775379253658,0.595517856262463,0.261460425495066,-133.372332225077
"32.5%",0.147237217534991,0.00646228142678915,0.12862914110972,0.620923444824008,0.267604178718184,-133.258492503919
"35%",0.149254413689175,0.00700425025892054,0.143201982473206,0.64469231022363,0.273401763833595,-133.149686773851
"37.5%",0.151404855479336,0.00764149441357305,0.158650312984942,0.665898920965434,0.278940337505245,-133.050314290911
"40%",0.153194864479697,0.00823293729723071,0.172552287479286,0.686417082450789,0.284646226160016,-132.954784644973
"42.5%",0.154896607778183,0.00882228554775216,0.187573373728344,0.708276776080121,0.290122739795749,-132.860084225711
"45%",0.156893971949597,0.0095169266757412,0.202161428257883,0.72883278509483,0.295370961949009,-132.767701147777
"47.5%",0.158781807097024,0.0100724594130809,0.223526070522679,0.746343295362802,0.300642745518923,-132.686862243394
"50%",0.160348038652286,0.0108269903403864,0.241221218563076,0.762300313485547,0.307260296911572,-132.608346297151
"52.5%",0.162259497014927,0.0116477378500227,0.261497477018684,0.777098165856151,0.313432614831413,-132.526769174941
"55%",0.164226273704127,0.012319495399517,0.282676810948059,0.793130679791384,0.319443868161487,-132.452382676275
"57.5%",0.166025742717086,0.0132356730344265,0.309683869345279,0.809484311875207,0.324566522410298,-132.378469736318
"60%",0.168132053345811,0.0139326545308466,0.336353336439098,0.824536710490083,0.33090958954743,-132.304402583019
"62.5%",0.169988817404579,0.0147937064960727,0.364067647912053,0.837757431986688,0.336952498404817,-132.228553954365
"65%",0.172305662077029,0.0157093066593839,0.393374532026484,0.852164079645201,0.343741649899179,-132.151926114544
"67.5%",0.174837019230849,0.0169122524126932,0.423529280304586,0.864027394679672,0.350931569766878,-132.084680241919
"70%",0.177264682330675,0.017943959228211,0.453646286847803,0.877419107698886,0.357354013502025,-132.016393929565
"72.5%",0.179500898161041,0.01893831914071,0.484392379256955,0.888890681807804,0.365060623735307,-131.948200299104
"75%",0.181640185101248,0.0200316169528405,0.514306123508998,0.90042143747849,0.373810235429182,-131.877590101644
"77.5%",0.184111065945617,0.0212298866166055,0.552115531837622,0.912068571455414,0.383024941892547,-131.802055965201
"80%",0.187128436479028,0.0226389388484352,0.590617261094849,0.923666542150792,0.390844804060635,-131.730033771033
"82.5%",0.190098519938035,0.0241690240171763,0.630541696432865,0.934139455792284,0.400108411521955,-131.657034330939
"85%",0.193587761208394,0.0259233070648387,0.675070006905366,0.944681913130361,0.411734337442677,-131.58180015066
"87.5%",0.19791234741275,0.0281310674232985,0.724068039801686,0.953434756096536,0.425534682138436,-131.505590372074
"90%",0.202374970046635,0.0303193112027409,0.775110430283378,0.964065875000829,0.441835907413343,-131.421474206816
"92.5%",0.208059568800404,0.0333448737580719,0.828580580871485,0.972730443043202,0.46165653106352,-131.328025508813
"95%",0.215525086813928,0.0371654209065519,0.879183894694791,0.983135532599614,0.490272702150531,-131.22066799244
"97.5%",0.2262794551103,0.043625578085977,0.93846316960782,0.99217367441375,0.539422078608882,-131.098772100644
"100%",0.319205385266173,0.104075590262535,0.99973374257539,0.999955916238398,0.921301028970122,-130.795046629077
