"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"1",0.0953745156906843,0.0186758174167282,0.990548859754798,0.418457574361614,0.307857628272706,-1366.14219390174
"2",0.0953745156906843,0.0174216233088323,0.990548859754798,0.433283055294671,0.307857628272706,-1369.29844075995
"3",0.0953745156906843,0.0174216233088323,0.990548859754798,0.433283055294671,0.307857628272706,-1369.29844075995
"4",0.0953745156906843,0.0174216233088323,0.988135277080801,0.406970269123096,0.307857628272706,-1370.75454640886
"5",0.0933972572722188,0.0174216233088323,0.988135277080801,0.406704137878477,0.307857628272706,-1369.06203236761
"6",0.0935776018187413,0.0174216233088323,0.991398110670256,0.406704137878477,0.307857628272706,-1368.94022710706
"7",0.0935776018187413,0.0174216233088323,0.98038571565191,0.424680308864601,0.307857628272706,-1368.7507535392
"8",0.0956894989167029,0.0174216233088323,0.987420681321487,0.421798299204127,0.297435400578349,-1366.98014832694
"9",0.0956894989167029,0.0174216233088323,0.987420681321487,0.421798299204127,0.297435400578349,-1366.98014832694
"10",0.0956894989167029,0.0174216233088323,0.987420681321487,0.421798299204127,0.297077538740141,-1367.10976217433
"11",0.0956894989167029,0.0174216233088323,0.983842381156379,0.421798299204127,0.297077538740141,-1367.99733075987
"12",0.0956894989167029,0.0166258360214559,0.983842381156379,0.421798299204127,0.297077538740141,-1368.68679479999
"13",0.0956894989167029,0.0166258360214559,0.983842381156379,0.421798299204127,0.297077538740141,-1368.68679479999
"14",0.0956894989167029,0.0166258360214559,0.983842381156379,0.421798299204127,0.304669301004096,-1367.41625698417
"15",0.0956894989167029,0.0166258360214559,0.980789190913764,0.421798299204127,0.304669301004096,-1368.29106457466
"16",0.0956894989167029,0.0166258360214559,0.981894050595879,0.421798299204127,0.304669301004096,-1367.96920574673
"17",0.0956894989167029,0.0166258360214559,0.981894050595879,0.421798299204127,0.304669301004096,-1367.96920574673
"18",0.0956894989167029,0.0166258360214559,0.981894050595879,0.421798299204127,0.298698669001668,-1368.70792090546
"19",0.0956894989167029,0.0166258360214559,0.995207648285477,0.4248696623915,0.299421279641799,-1365.66325676224
"20",0.0956894989167029,0.0192950331334767,0.995207648285477,0.435097184497453,0.299421279641799,-1366.86625748426
"21",0.0943176919177824,0.0192950331334767,0.995234114687803,0.435097184497453,0.299421279641799,-1367.69193263828
"22",0.0943176919177824,0.0192950331334767,0.9932422545766,0.435097184497453,0.299421279641799,-1368.37648545205
"23",0.0972550586569378,0.0192950331334767,0.9932422545766,0.435097184497453,0.299421279641799,-1369.14733764857
"24",0.0972550586569378,0.0192950331334767,0.9932422545766,0.435097184497453,0.299421279641799,-1369.14733764857
"25",0.0937395783180894,0.0192950331334767,0.9932422545766,0.435097184497453,0.318009547672011,-1367.76239571016
"26",0.0937395783180894,0.0192950331334767,0.9932422545766,0.435097184497453,0.315760233103482,-1367.03847067071
"27",0.0938990940291752,0.0195432312924999,0.9932422545766,0.435097184497453,0.315760233103482,-1366.90938796551
"28",0.0938990940291752,0.020205041789543,0.9932422545766,0.435097184497453,0.311456723427211,-1365.74793655697
"29",0.0936288689107133,0.020205041789543,0.9932422545766,0.435097184497453,0.311456723427211,-1365.65026989459
"30",0.0936288689107133,0.020205041789543,0.9932422545766,0.428693658192537,0.311456723427211,-1364.02171150828
"31",0.0936288689107133,0.0195349006679372,0.99427863654286,0.428693658192537,0.311456723427211,-1363.55129819845
"32",0.0920035033618621,0.0195349006679372,0.99427863654286,0.428693658192537,0.311456723427211,-1364.64899844988
"33",0.0920035033618621,0.0195349006679372,0.99427863654286,0.428693658192537,0.311456723427211,-1364.64899844988
"34",0.0920035033618621,0.0195349006679372,0.99427863654286,0.428693658192537,0.311456723427211,-1364.64899844988
"35",0.0920035033618621,0.0195349006679372,0.99427863654286,0.428693658192537,0.311456723427211,-1364.64899844988
"36",0.0920035033618621,0.0195349006679372,0.99427863654286,0.428693658192537,0.311456723427211,-1364.64899844988
"37",0.0920035033618621,0.0206081178091083,0.99427863654286,0.428693658192537,0.324439286728951,-1365.47631560033
"38",0.0920035033618621,0.0206081178091083,0.99427863654286,0.428693658192537,0.324439286728951,-1365.47631560033
"39",0.091662803513042,0.0206081178091083,0.99427863654286,0.428693658192537,0.324439286728951,-1365.2022397997
"40",0.091662803513042,0.0195428611989506,0.99427863654286,0.424765246600249,0.322355811974676,-1364.27942782591
"41",0.0913827468874112,0.0195428611989506,0.99427863654286,0.424765246600249,0.322355811974676,-1364.32640418165
"42",0.0911612893388028,0.0195428611989506,0.99427863654286,0.424765246600249,0.322355811974676,-1364.43193401399
"43",0.0911612893388028,0.0195428611989506,0.99427863654286,0.424765246600249,0.322355811974676,-1364.43193401399
"44",0.0917368196514894,0.0195428611989506,0.99427863654286,0.424765246600249,0.322355811974676,-1364.28308500736
"45",0.0917368196514894,0.0195428611989506,0.99427863654286,0.424765246600249,0.322355811974676,-1364.28308500736
"46",0.0917368196514894,0.0193161442956764,0.99427863654286,0.424765246600249,0.322355811974676,-1364.3704566509
"47",0.0917368196514894,0.0193161442956764,0.99427863654286,0.424765246600249,0.316769210253613,-1363.72721071743
"48",0.0917368196514894,0.0193161442956764,0.991375485799194,0.424765246600249,0.316769210253613,-1364.42715917066
"49",0.0937393411650694,0.0193161442956764,0.991375485799194,0.424765246600249,0.316769210253613,-1364.89605926886
"50",0.0937393411650694,0.0193161442956764,0.991375485799194,0.424765246600249,0.316769210253613,-1364.89605926886
"51",0.0937393411650694,0.0193161442956764,0.991375485799194,0.424765246600249,0.316769210253613,-1364.89605926886
"52",0.0937393411650694,0.0193161442956764,0.991375485799194,0.424765246600249,0.316769210253613,-1364.89605926886
"53",0.0937393411650694,0.0193161442956764,0.991375485799194,0.424765246600249,0.316769210253613,-1364.89605926886
"54",0.0937393411650694,0.0193161442956764,0.991375485799194,0.424765246600249,0.311629079215219,-1363.91115300897
"55",0.0937393411650694,0.0193161442956764,0.987426415752477,0.424765246600249,0.308242287076482,-1364.91768833217
"56",0.0939087501708012,0.0193161442956764,0.999184840796353,0.424765246600249,0.313050517851101,-1362.58653764911
"57",0.0939087501708012,0.0193161442956764,0.999184840796353,0.424765246600249,0.313050517851101,-1362.58653764911
"58",0.0916106215772209,0.0193161442956764,0.999184840796353,0.421123051393821,0.321668930410039,-1363.3440214936
"59",0.0916106215772209,0.0193161442956764,0.999184840796353,0.421123051393821,0.321668930410039,-1363.3440214936
"60",0.0916106215772209,0.0193161442956764,0.999184840796353,0.421123051393821,0.321668930410039,-1363.3440214936
"61",0.0916106215772209,0.0193161442956764,0.999184840796353,0.427624820969036,0.321668930410039,-1363.49992082705
"62",0.0916106215772209,0.0193161442956764,0.999184840796353,0.427624820969036,0.321668930410039,-1363.49992082705
"63",0.0916106215772209,0.0192429714853324,0.999184840796353,0.427624820969036,0.321668930410039,-1363.56604747833
"64",0.0916106215772209,0.0207433882816116,0.999184840796353,0.427624820969036,0.321668930410039,-1363.30395375943
"65",0.0916106215772209,0.0207433882816116,0.999184840796353,0.427624820969036,0.325924401818207,-1364.55191451691
"66",0.0916106215772209,0.0207433882816116,0.999184840796353,0.427624820969036,0.325924401818207,-1364.55191451691
"67",0.0916106215772209,0.0207433882816116,0.999184840796353,0.427624820969036,0.308856979173496,-1364.76507386127
"68",0.0916106215772209,0.0207433882816116,0.999184840796353,0.427624820969036,0.317561245050443,-1362.90396132758
"69",0.0918868299961904,0.0207433882816116,0.999184840796353,0.427624820969036,0.317561245050443,-1362.8279344745
"70",0.0918868299961904,0.0207433882816116,0.999184840796353,0.427624820969036,0.317561245050443,-1362.8279344745
"71",0.0918868299961904,0.0207433882816116,0.988108884620701,0.427624820969036,0.318605675396244,-1365.50321653072
"72",0.0918868299961904,0.0207433882816116,0.988108884620701,0.427624820969036,0.317762290794251,-1365.4395693375
"73",0.0918868299961904,0.0207433882816116,0.988108884620701,0.43113497896375,0.317762290794251,-1366.18463056671
"74",0.0918868299961904,0.0207433882816116,0.988108884620701,0.43113497896375,0.317762290794251,-1366.18463056671
"75",0.0918868299961904,0.0207433882816116,0.99133717060939,0.425293027225279,0.317762290794251,-1364.59375560873
"76",0.0918868299961904,0.0207433882816116,0.99133717060939,0.425293027225279,0.317762290794251,-1364.59375560873
"77",0.0912838539747179,0.0204727958531392,0.994532883870843,0.425293027225279,0.317762290794251,-1363.99823894788
"78",0.0912838539747179,0.0204727958531392,0.994532883870843,0.425293027225279,0.317762290794251,-1363.99823894788
"79",0.0912838539747179,0.0215722898015517,0.994532883870843,0.425293027225279,0.317762290794251,-1365.02405527336
"80",0.0912838539747179,0.0196050909578084,0.994205915385514,0.425293027225279,0.317762290794251,-1364.12045423389
"81",0.0912838539747179,0.0196050909578084,0.994205915385514,0.425293027225279,0.317630744492073,-1364.1269468317
"82",0.0912838539747179,0.0196050909578084,0.991483869821545,0.425293027225279,0.317630744492073,-1364.79315731696
"83",0.0912838539747179,0.0194357226669211,0.989506098577306,0.425293027225279,0.317630744492073,-1365.42115305725
"84",0.0912838539747179,0.0194357226669211,0.989506098577306,0.425293027225279,0.317630744492073,-1365.42115305725
"85",0.0912838539747179,0.0194357226669211,0.989506098577306,0.425293027225279,0.317630744492073,-1365.42115305725
"86",0.0912838539747179,0.0194357226669211,0.989506098577306,0.425293027225279,0.317630744492073,-1365.42115305725
"87",0.0912838539747179,0.0194357226669211,0.989506098577306,0.425293027225279,0.317630744492073,-1365.42115305725
"88",0.0912838539747179,0.0194357226669211,0.989506098577306,0.425293027225279,0.317630744492073,-1365.42115305725
"89",0.0910419499359217,0.0200349979868887,0.997056028080016,0.424308690133133,0.317630744492073,-1363.66219122212
"90",0.0910419499359217,0.0200349979868887,0.997056028080016,0.424308690133133,0.314525310287331,-1364.18335194233
"91",0.0910419499359217,0.0200349979868887,0.997056028080016,0.424308690133133,0.314525310287331,-1364.18335194233
"92",0.0922294153323683,0.0200349979868887,0.997056028080016,0.424308690133133,0.314525310287331,-1362.92458910267
"93",0.0922294153323683,0.0200349979868887,0.997056028080016,0.424308690133133,0.314525310287331,-1362.92458910267
"94",0.0921935061017541,0.0200349979868887,0.997056028080016,0.424308690133133,0.314525310287331,-1362.93747908172
"95",0.0921935061017541,0.0200349979868887,0.997056028080016,0.424308690133133,0.314525310287331,-1362.93747908172
"96",0.0921935061017541,0.0167743476390877,0.991228171660956,0.424308690133133,0.314525310287331,-1368.23528133492
"97",0.0940461022028308,0.0167743476390877,0.991228171660956,0.416214284326343,0.314525310287331,-1365.48842926689
"98",0.0940461022028308,0.0167743476390877,0.991228171660956,0.422697032134346,0.314525310287331,-1366.12579657912
"99",0.0942555674509253,0.0167743476390877,0.991228171660956,0.422697032134346,0.314525310287331,-1366.22746535796
"100",0.0942555674509253,0.0167743476390877,0.991228171660956,0.422697032134346,0.306585846757541,-1365.47258374628
"101",0.0942555674509253,0.0167743476390877,0.984847211898637,0.422697032134346,0.311970064764639,-1367.43513635073
"102",0.0942555674509253,0.0167743476390877,0.984847211898637,0.422697032134346,0.311970064764639,-1367.43513635073
"103",0.0942555674509253,0.0167743476390877,0.987246820113538,0.419902530814973,0.311970064764639,-1366.0543327885
"104",0.0942555674509253,0.0167743476390877,0.986880116299569,0.419902530814973,0.311970064764639,-1366.14528230066
"105",0.0942555674509253,0.0167743476390877,0.986880116299569,0.419902530814973,0.311970064764639,-1366.14528230066
"106",0.0942555674509253,0.0163442493930825,0.999299209680433,0.419902530814973,0.311970064764639,-1363.98192920685
"107",0.0942555674509253,0.0182343370749954,0.999299209680433,0.419902530814973,0.311970064764639,-1362.99332031314
"108",0.0942555674509253,0.0182343370749954,0.999299209680433,0.419902530814973,0.303200337681321,-1363.47275145063
"109",0.0942555674509253,0.0174255285157032,0.999299209680433,0.419902530814973,0.316358622124461,-1364.17718053391
"110",0.0938355352509791,0.0174255285157032,0.999299209680433,0.419902530814973,0.316358622124461,-1363.65572750513
"111",0.0938355352509791,0.0174255285157032,0.999299209680433,0.419902530814973,0.316358622124461,-1363.65572750513
"112",0.0938355352509791,0.0174255285157032,0.999299209680433,0.419902530814973,0.316358622124461,-1363.65572750513
"113",0.0926348153296526,0.0174255285157032,0.999299209680433,0.419902530814973,0.316358622124461,-1363.32114073006
"114",0.0926348153296526,0.0174255285157032,0.999299209680433,0.419902530814973,0.316358622124461,-1363.32114073006
"115",0.0926348153296526,0.0174255285157032,0.999299209680433,0.419902530814973,0.310829827079968,-1363.45343996587
"116",0.0926348153296526,0.0177834928525882,0.999299209680433,0.419902530814973,0.310829827079968,-1363.11197223942
"117",0.0926348153296526,0.0177834928525882,0.999299209680433,0.419902530814973,0.316566552260163,-1363.00522515054
