"","Position","C.T","G.A"
"1",1,0.92859094562855,0
"2",2,0.888966663272931,0
"3",3,0.848242527303186,0
"4",4,0.814559501315253,0
"5",5,0.790415480682503,0
"6",6,0.77445508079838,0
"7",7,0.764343689544569,0
"8",8,0.758069442966024,0
"9",9,0.754208918000615,0
"10",10,0.751836731802846,0
"11",11,0.750375036771375,0
"12",12,0.749469733704067,0
"13",-12,0.749469733704067,0
"14",-11,0.750375036771375,0
"15",-10,0.751836731802846,0
"16",-9,0.754208918000615,0
"17",-8,0.758069442966024,0
"18",-7,0.764343689544569,0
"19",-6,0.77445508079838,0
"20",-5,0.790415480682503,0
"21",-4,0.814559501315253,0
"22",-3,0.848242527303186,0
"23",-2,0.888966663272931,0
"24",-1,0.92859094562855,0
