"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.103866375189449,0.0430524422826182,0.645371383247594,0.494949214234317,0.325270362543696,-425.297379208045
"Std.",0.00474845331548374,0.00610046860952536,0.144773543397248,0.0872625359548392,0.0215988944308335,1.48643064007951
"Acceptance ratio",0.21672,0.16796,0.2792,0.16548,0.28248,0.7166
"0%",0.0852186471504462,0.0159237882526579,0.288597580818228,0.257780586961015,0.249263659327243,-435.600177976181
"2.5%",0.0947815941250423,0.0307495022401238,0.406760490639078,0.324686112413925,0.285206602938256,-428.984444421689
"5%",0.0961438411436789,0.0329136833041069,0.431872651566305,0.351713665343555,0.291349106257855,-428.123977662454
"7.5%",0.097018481442916,0.0342526532590329,0.451014328277909,0.367891560589294,0.295116765820616,-427.614649259962
"10%",0.0978701225155822,0.0352893501234111,0.466281723038071,0.381253551070707,0.297979924179331,-427.267086851571
"12.5%",0.0985078620406643,0.0360270567032762,0.479821017041555,0.391431966673393,0.300362295338281,-426.979113289523
"15%",0.0990706070171126,0.036821622924379,0.493987842647902,0.398742793681958,0.302883243273233,-426.746209314409
"17.5%",0.0995110555994751,0.0373821401899301,0.503629672664555,0.407378013839585,0.304852995278609,-426.541639465923
"20%",0.099937070895693,0.0380121869874027,0.514110218541101,0.414800602070008,0.306912798320689,-426.364201266948
"22.5%",0.100279219311283,0.0385451233254049,0.524494642417508,0.423535578884921,0.30861806360799,-426.195574941398
"25%",0.100655004004236,0.0390785123891004,0.535273514404983,0.432422871664778,0.310253170020897,-426.052771337231
"27.5%",0.101002863328597,0.0395831871481927,0.545027866137123,0.438147976013679,0.311958515474131,-425.923888808197
"30%",0.10134442300554,0.0399939613382406,0.553503720748677,0.444657925177555,0.313545310835614,-425.800409879991
"32.5%",0.101656817106778,0.0404591973717622,0.562260459563618,0.450542724183625,0.315020303841848,-425.675960553611
"35%",0.101953085470609,0.0408766237351161,0.571410355792325,0.457323650775775,0.316523867238435,-425.573771325046
"37.5%",0.102280219216737,0.0413490101041886,0.58143170213936,0.464115100478628,0.317933052558006,-425.47181836855
"40%",0.102579991179278,0.0417233374949082,0.59011163875709,0.46966816943459,0.319386851542371,-425.372403535972
"42.5%",0.102901721268055,0.042119246355704,0.598906814837059,0.47688950032904,0.32073638299897,-425.276388056652
"45%",0.103188566294052,0.0425383083870709,0.609258419136921,0.483810127973074,0.322091035837508,-425.177330835306
"47.5%",0.103495281347541,0.0428541391171627,0.618948748616535,0.489758018014521,0.323410889265864,-425.08606477244
"50%",0.103787960838019,0.0432346608625974,0.62890740945053,0.496273963672272,0.324824288951437,-424.993862049214
"52.5%",0.104091233685628,0.0435255899591735,0.639743558548159,0.501251080092888,0.325956895083177,-424.90537016565
"55%",0.104380930016667,0.0439104523397955,0.650507281473029,0.507967447739381,0.327252908498156,-424.825508133936
"57.5%",0.104679842735963,0.0442995124311451,0.662791865372346,0.513741558956921,0.328629033865641,-424.744285513016
"60%",0.104967331492937,0.0447185466486433,0.673090276562873,0.520075825624099,0.329990987665266,-424.670805184492
"62.5%",0.105233749394462,0.0450746948625562,0.683838701915305,0.525905286825099,0.331397605142842,-424.59576597707
"65%",0.105478653638555,0.0454371728949329,0.694837042053054,0.532548960616404,0.332888160759435,-424.517002168514
"67.5%",0.105837336242619,0.0458560177868848,0.706552190717376,0.53916075449956,0.334315780522132,-424.441993599022
"70%",0.106160615549949,0.0462508970011537,0.718800650078553,0.546002136090507,0.33588356111199,-424.36645467235
"72.5%",0.10653810419625,0.0467285666855275,0.731867707355701,0.552527203489814,0.33754929538762,-424.285142139641
"75%",0.106911403877389,0.0471966345538407,0.745245672427299,0.559272106909214,0.339279681780464,-424.206306092896
"77.5%",0.107325842697858,0.0476239727848919,0.758163150265517,0.566675550675448,0.341027886252504,-424.135359821108
"80%",0.107798386691543,0.0481605043069437,0.775379412529282,0.574083540544965,0.342762822852906,-424.057722404658
"82.5%",0.108263325446209,0.0487438699752605,0.791417618148172,0.582825148354391,0.345212742454188,-423.969183304159
"85%",0.108722401143373,0.0492323290174726,0.80903922643574,0.592258962014605,0.347559208408439,-423.886303000406
"87.5%",0.109362603078691,0.0498567004284301,0.828997072559237,0.601503821546098,0.350282629783082,-423.800604086173
"90%",0.110030011746326,0.0507048107211878,0.855741313079147,0.610424728792265,0.353224632517073,-423.701200665272
"92.5%",0.110841024403187,0.0516570157247554,0.884189654711698,0.621440087542753,0.356818133661221,-423.593619947226
"95%",0.111918840709254,0.0529365027111992,0.915184506649992,0.637081970927602,0.361795706307928,-423.48415629876
"97.5%",0.113578650608675,0.0545180437765229,0.951256208899223,0.655420306505642,0.369442869032047,-423.333121934454
"100%",0.122724276126543,0.0661261733620678,0.999866446492093,0.761224362151713,0.427103576011749,-422.944243529034
