"","Position","C.T","G.A"
"1",1,0.879223103962574,0
"2",2,0.838903857848292,0
"3",3,0.813886679998553,0
"4",4,0.799460072723822,0
"5",5,0.791136728756145,0
"6",6,0.786232855824638,0
"7",7,0.783264824129694,0
"8",8,0.78141651191406,0
"9",9,0.780232163269576,0
"10",10,0.77945169908655,0
"11",11,0.778923137031776,0
"12",12,0.778555514140497,0
"13",-12,0.778555514140497,0
"14",-11,0.778923137031776,0
"15",-10,0.77945169908655,0
"16",-9,0.780232163269576,0
"17",-8,0.78141651191406,0
"18",-7,0.783264824129694,0
"19",-6,0.786232855824638,0
"20",-5,0.791136728756145,0
"21",-4,0.799460072723822,0
"22",-3,0.813886679998553,0
"23",-2,0.838903857848292,0
"24",-1,0.879223103962574,0
