"","Position","C.T","G.A"
"1",1,0.922240593438664,0.704874632599686
"2",2,0.887505128947413,0.60920394469571
"3",3,0.860920065592079,0.520018755701858
"4",4,0.838380897869951,0.503318376326443
"5",5,0.818575841716138,0.52532981485634
"6",6,0.800319830180347,0.558758847822569
"7",7,0.78766862121832,0.574046605057318
"8",8,0.782236063537657,0.569380202613781
"9",9,0.782638762458287,0.548726504877366
"10",10,0.784451202437601,0.525426461081024
"11",11,0.788194146068403,0.493272550374602
"12",12,0.791683587071911,0.460843542713581
"13",-12,0.569850661624796,0.763994626394429
"14",-11,0.693161881414534,0.705409209447262
"15",-10,0.709787185662391,0.693928843370438
"16",-9,0.703172754613262,0.706717921923093
"17",-8,0.681234063655062,0.731632377660589
"18",-7,0.615912867560889,0.771005194305617
"19",-6,0.549525691009296,0.79718918278989
"20",-5,0.544288867768691,0.810664070867334
"21",-4,0.540586900084259,0.82917131360586
"22",-3,0.582139142964064,0.850282366438944
"23",-2,0.635393309277655,0.881492827757976
"24",-1,0.664692524745802,0.922020143962125
