"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0902789112918728,0.059149398228151,0.618093287258292,0.506492203165491,0.393040173645506,-333.933612619021
"Std.",0.00802783951855425,0.0134288157264204,0.199476449169373,0.161298399544327,0.0484955227078167,1.45483019686263
"Acceptance ratio",0.17284,0.16114,0.22994,0.16822,0.15762,0.62392
"0%",0.061777087656854,0.000272335228195163,0.149644029694394,0.0689573274199425,0.220477319586044,-347.234776858123
"2.5%",0.0749164215115506,0.0250931696625456,0.279782253679145,0.169920372736849,0.307939853541116,-337.615937121217
"5%",0.0774052466728909,0.0344468696316774,0.314726274470724,0.211568477448342,0.319958612226217,-336.774169249322
"7.5%",0.0790169409033751,0.0397802648134812,0.336055349377233,0.248925861077005,0.326962995884729,-336.233645624737
"10%",0.080159630123063,0.0425617293090416,0.357821011526057,0.277741771967518,0.333471012496335,-335.860371172797
"12.5%",0.0813590078642803,0.0448780473893188,0.376601014821985,0.299846398752972,0.339655835919796,-335.580536623633
"15%",0.0821582906466632,0.0469981978382201,0.395494985958183,0.318383082303713,0.343776126790931,-335.350659155053
"17.5%",0.0829185164647381,0.0485339254008616,0.409183948470803,0.340140044163564,0.348448387791,-335.161286868422
"20%",0.0834654234647061,0.0499825491333202,0.426429149486944,0.358621449847715,0.35229893861165,-334.971875622094
"22.5%",0.0840905158691407,0.0511970013705002,0.44101098798943,0.378463433724198,0.355985894332261,-334.799070030293
"25%",0.0847273517261539,0.0524649686510732,0.456075894031997,0.392831834589114,0.359815917973652,-334.641090234782
"27.5%",0.0853088614738651,0.0535528192981901,0.469810112341316,0.409001516704495,0.363344358822328,-334.500941509873
"30%",0.0858915805638798,0.0544523554646307,0.483237170340994,0.42405510333932,0.365937886700228,-334.372894028005
"32.5%",0.0864522487306115,0.0552929530150639,0.50089349357451,0.438154829208047,0.368635683752849,-334.249982542585
"35%",0.0869569913089016,0.0562236067797559,0.514824263682325,0.451524925335644,0.371730723403208,-334.138880236669
"37.5%",0.0875178894653575,0.0571341894230985,0.529603287958901,0.463489491255309,0.37490459967579,-334.048676318346
"40%",0.0880202088290803,0.0578397767801639,0.546101948521939,0.475230838843306,0.378141327865599,-333.946839563374
"42.5%",0.0886275555143303,0.0586417701060164,0.560654776871444,0.486597962796117,0.380983941872532,-333.861830952135
"45%",0.0891020013562069,0.0593871789986466,0.574159225085892,0.498406938537854,0.384055324599461,-333.77250107033
"47.5%",0.0896062082450514,0.0600977954162106,0.589404660501654,0.51062208532956,0.387063864146335,-333.687992658947
"50%",0.0901742618173713,0.0607923534319478,0.605661356034292,0.521902828384078,0.390077609551643,-333.607823059798
"52.5%",0.0907348969165414,0.0614819034892812,0.62008595819938,0.533007550293055,0.392578852542929,-333.527776713831
"55%",0.0912160508528969,0.0621582527785765,0.638311913076554,0.545156606022351,0.395573116523824,-333.447052747082
"57.5%",0.0916866768297433,0.0628163426334286,0.656944899386738,0.557053914474934,0.398552040390347,-333.372430524815
"60%",0.0922194316271312,0.0635741112725666,0.673365161040225,0.567857495536031,0.401848209841545,-333.300686043847
"62.5%",0.0927569334848001,0.0643004694414873,0.691203178176957,0.578848881519085,0.405134893037747,-333.226241760321
"65%",0.0932926149894727,0.065008466859871,0.708135507601408,0.589260285143775,0.408634993556516,-333.157744893901
"67.5%",0.0937387454573321,0.0656984506365279,0.723992527607169,0.600829979043959,0.411740897663446,-333.08748596843
"70%",0.0943432288169904,0.0664210181252001,0.742266312181796,0.610551508800181,0.414954937374311,-333.024928681148
"72.5%",0.0949433088118062,0.0672500335499489,0.760910366048927,0.620279594182083,0.418263719945696,-332.953518658873
"75%",0.0955214591764014,0.0680420204887961,0.780159512513005,0.63181882364975,0.4226015633835,-332.875227169881
"77.5%",0.0961875092350846,0.0688846032298666,0.798287196558774,0.641839208047781,0.427334711593852,-332.799636146716
"80%",0.0968903229844284,0.069615573770821,0.818696376371726,0.652577403539848,0.431975028529853,-332.725641223651
"82.5%",0.0976866739326647,0.0704623425529547,0.838939274393782,0.66347375915309,0.436667630366505,-332.655026807477
"85%",0.0983615913264794,0.0715948641911184,0.85825986027468,0.675917352105513,0.442723230200312,-332.578074899956
"87.5%",0.0994867524452778,0.0727816928559749,0.878594583451921,0.688408305406431,0.448559158472703,-332.503586967394
"90%",0.100561766789521,0.0741936019460409,0.904535306367379,0.702462197882556,0.456444972070375,-332.418448807028
"92.5%",0.101741608494376,0.0757988042632651,0.929647271579955,0.72238136487069,0.465659582528958,-332.33389517596
"95%",0.103554719398424,0.0776457116786587,0.952586941276449,0.744606331361287,0.478667476891188,-332.230648828528
"97.5%",0.106480766133988,0.0805850737458397,0.975074512798857,0.774550766597252,0.497722933279652,-332.10477493863
"100%",0.13676429700954,0.104934420749588,0.999894325984297,0.979005981484349,0.618042483752211,-331.831901734152
