"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0963087518453257,0.0389025960723205,0.989333827749482,0.334573780798912,0.220870967713291,-816.323160048614
"Std.",0.00258692573833178,0.00395496310030307,0.0101578708873902,0.0119807802353369,0.00963516697187666,1.70147336354227
"Acceptance ratio",0.2514,0.18976,0.2177,0.27214,0.27912,0.75302
"0%",0.087550074851551,0.0248388181523145,0.910303543560698,0.284624230799183,0.1756429515033,-829.061290650176
"2.5%",0.0912979298400229,0.0311950817485149,0.962264524637642,0.311583601069115,0.202790310814358,-820.479419863447
"5%",0.0920754908296039,0.0323263705672311,0.968621664014253,0.314799903070222,0.205617124786073,-819.558183665664
"7.5%",0.0925348445938574,0.03320787015801,0.972922529091655,0.317321529446027,0.207402409779218,-819.001220563576
"10%",0.0929595985355984,0.0337767101182737,0.975999382546575,0.319318338447872,0.208663035671151,-818.575330937822
"12.5%",0.0932963620484688,0.034297471634829,0.978248359185392,0.320711248812555,0.209897720849272,-818.266820592436
"15%",0.0936154579296551,0.0347525610038224,0.980158998740093,0.322086573354186,0.210830507062266,-817.990860169794
"17.5%",0.0938779696788326,0.0351728781336628,0.981611814832176,0.323247382577065,0.211771809309034,-817.76632095605
"20%",0.0941125627533923,0.0355595003871991,0.982927570312114,0.32449278058454,0.212691104154139,-817.570849225189
"22.5%",0.0943719357022807,0.0358723223014615,0.984165802868065,0.325492073422795,0.213550643674696,-817.377678857811
"25%",0.0945897325880043,0.0361869238705107,0.985307774559455,0.326451532642955,0.214246645069489,-817.226689590228
"27.5%",0.0947926028195413,0.0364909421403016,0.986162576251465,0.327363002071129,0.215045063982666,-817.079522479538
"30%",0.0949768332010274,0.0368216312090322,0.98689275663276,0.328183466395067,0.215692629657474,-816.931601641421
"32.5%",0.0951516209560242,0.0371243443208158,0.987852278882626,0.329016852087759,0.216350026508647,-816.799668912085
"35%",0.0953269327999089,0.0373645456039641,0.988640886569052,0.329888761233257,0.216909400140836,-816.675206504304
"37.5%",0.0954990750201917,0.0376458429308682,0.98920680665019,0.330705207154206,0.217612950513114,-816.557190499017
"40%",0.0956656965334167,0.0378953999487587,0.989904309950571,0.331414798049115,0.218241164117835,-816.441986071421
"42.5%",0.0958271655152362,0.0381771219413742,0.990529647441846,0.332187139709904,0.21881099505886,-816.32984381633
"45%",0.0959807872566946,0.0384004184007351,0.99119262822951,0.333027605245288,0.219391302591722,-816.216510694858
"47.5%",0.0961320418579013,0.0386415954747915,0.991740032435575,0.333792964283699,0.219989350169997,-816.113097014377
"50%",0.0962931566987194,0.0388958723967115,0.992338809169538,0.334544481982983,0.220581387157604,-816.011574581786
"52.5%",0.0964631947272536,0.0391572964533193,0.992805333199173,0.33525481078994,0.221258980842651,-815.911568690685
"55%",0.0966288674058069,0.0394217621427773,0.993310418225774,0.335962531153901,0.221815089290323,-815.815077262963
"57.5%",0.0968046636901672,0.0396545969389885,0.993856657396722,0.336848537307607,0.222475061118173,-815.726724270189
"60%",0.0969835809478238,0.0399179770972008,0.994307591301206,0.33766657097713,0.22303372415259,-815.634379192201
"62.5%",0.0971509939337234,0.0401780666262289,0.994780809904459,0.338463929873585,0.223616220904309,-815.534891852786
"65%",0.09730745103589,0.0404593314732734,0.995211265759419,0.339166226721396,0.224272257358813,-815.443360352081
"67.5%",0.0974636958545931,0.0406975218191756,0.995620597676307,0.33994148477477,0.224953908182167,-815.349484301524
"70%",0.0976485562475111,0.0409725902837368,0.995974413200714,0.340750495839724,0.225728674500999,-815.261702026962
"72.5%",0.0978358590775069,0.0412422912620845,0.996252070698088,0.341580556676441,0.226407699347665,-815.170230779468
"75%",0.0980378393428588,0.0415441437349231,0.99664326826417,0.342466586274717,0.227208653214573,-815.080395775571
"77.5%",0.0982424213912795,0.0418915347487093,0.997029042004672,0.343465528545417,0.228000373029922,-814.981129726619
"80%",0.0984532317715487,0.0422292425392174,0.997381031037511,0.344662432051297,0.228886272694307,-814.890434297593
"82.5%",0.0987151660897809,0.0426058055313152,0.997734690671024,0.345735813415769,0.229747279716748,-814.783294140442
"85%",0.0989577159680868,0.0430036609722662,0.998042584067588,0.346923987515243,0.230876207911725,-814.678201437034
"87.5%",0.0992671671354317,0.0435054452131603,0.998390828271725,0.348355811932889,0.231846677601701,-814.564729405698
"90%",0.0996207289843151,0.0440252423516185,0.99869747106381,0.349973996131079,0.233242063975192,-814.445203837045
"92.5%",0.10000948654477,0.0446535697104805,0.999022919233325,0.351704607394856,0.234897133378035,-814.316068418006
"95%",0.100557208089019,0.0454281553786012,0.999368147653346,0.354548431690153,0.237215871527126,-814.164111553245
"97.5%",0.10137394878944,0.0467013575085434,0.999719423577863,0.358611195298136,0.240635627077131,-813.972283079434
"100%",0.108135984494862,0.0531019980369612,0.99999747640399,0.382903966093763,0.265143954320839,-813.401075622821
