pos	5pC>T
1	0.224719101123595
2	0.0649350649350649
3	0.0769230769230769
4	0.0340909090909091
5	0.036144578313253
6	0.0315789473684211
7	0.0119047619047619
8	0.021978021978022
9	0.0404040404040404
10	0
11	0.0113636363636364
12	0
13	0
14	0
15	0
16	0.0319148936170213
17	0.0568181818181818
18	0
19	0
20	0
21	0.043956043956044
22	0
23	0.0232558139534884
24	0.0186915887850467
25	0.0227272727272727
