"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.14421221840279,0.00109861334818761,0.826425017387217,0.667859321661202,0.681915370036504,-464.681039828909
"Std.",0.0113542153455092,0.00109037511199639,0.132315199461897,0.0594036458876877,0.0680640336204917,1.70945455696092
"Acceptance ratio",0.21062,0.20518,0.20226,0.2307,0.19212,0.68878
"0%",0.10592669197914,1.17061289373295e-07,0.213456520014175,0.410777289331823,0.468282859686174,-476.240739981297
"2.5%",0.122745605210071,2.87185444438038e-05,0.505729783049777,0.543941031563936,0.559844218895745,-468.791978774811
"5%",0.125717687663204,5.58697053702289e-05,0.564909305204336,0.56492402425273,0.578425661798925,-467.899452536209
"7.5%",0.128095515071579,9.08245316300245e-05,0.605495688196548,0.579707482802504,0.589091734864828,-467.352963977954
"10%",0.129676353445439,0.000118440753817785,0.632708568963426,0.591823277964396,0.597936159017509,-466.969369163595
"12.5%",0.131092515454571,0.000152069273656591,0.660851200862631,0.599816106810725,0.605428747066942,-466.652668274263
"15%",0.132273761039998,0.00018687242686913,0.681799871652048,0.607268231603158,0.612622844486397,-466.387255001254
"17.5%",0.133408040915927,0.000218758476738286,0.701070209567014,0.613850551177994,0.61937716785809,-466.162425843159
"20%",0.134417005560837,0.000253303466100782,0.719801864824686,0.619965718027537,0.625233268689234,-465.970427195592
"22.5%",0.135304137791658,0.000280690872730214,0.735483095175376,0.624875943937412,0.629498048684415,-465.791986075283
"25%",0.1363440450422,0.000315783465427754,0.750178631602462,0.629989478491899,0.634798487173522,-465.623911227026
"27.5%",0.137105481699684,0.000346104890950477,0.761406222622229,0.634692917408421,0.639089603265272,-465.461924137436
"30%",0.138122657049939,0.000380770944417054,0.774253408969109,0.639281518359098,0.64309840705891,-465.323991417929
"32.5%",0.139002507643269,0.00042479702803289,0.787223004705363,0.643631576234462,0.64760640816199,-465.185468508899
"35%",0.139723674994197,0.000464851493417639,0.798826925182229,0.647844653804202,0.651631907484555,-465.053846936415
"37.5%",0.140479276890599,0.000509420283653572,0.809896630084058,0.651854963693482,0.655295064131805,-464.93287943175
"40%",0.141103504793296,0.000552982839869021,0.818740610845603,0.655801735582595,0.660366592131074,-464.816250745843
"42.5%",0.141776287383917,0.000595979917430644,0.827856109060921,0.659586751402063,0.664192164004848,-464.713600970294
"45%",0.142465105014899,0.0006454634001712,0.837917108632068,0.663046892578574,0.668265911856137,-464.601104252815
"47.5%",0.143205597429502,0.000700625725926384,0.846502569294104,0.666595219208037,0.672797445355104,-464.49847540462
"50%",0.143928072980603,0.000764343652982827,0.855321382155411,0.670762789737305,0.677130477671978,-464.391006337036
"52.5%",0.144675218981242,0.000831615181292172,0.862669433488167,0.674383551258858,0.682189236391701,-464.297570447932
"55%",0.145521701599778,0.000879820320969899,0.87017349277982,0.678348369909932,0.686248231039246,-464.201808044804
"57.5%",0.146213085222181,0.000944238325406982,0.877761438071408,0.681445468694955,0.690966922008706,-464.097220333737
"60%",0.146951971959835,0.0010061988087483,0.886937838414788,0.684494958905015,0.694778476578933,-464.002346214596
"62.5%",0.147805223793766,0.00109033932588033,0.895748334463896,0.688176123052512,0.699289538817582,-463.898043783153
"65%",0.148455215005679,0.00116622420651354,0.90297967202779,0.691639822565719,0.704421102881516,-463.799003694549
"67.5%",0.14925375761553,0.00124561464908669,0.91012843461078,0.695680552513067,0.709405043880655,-463.703167713154
"70%",0.150111547452811,0.00134112042037604,0.917588912719516,0.699625581605905,0.714783857490157,-463.610455413983
"72.5%",0.150923583253118,0.0014400393580825,0.925749083873533,0.703577756860905,0.720102296519261,-463.514714035627
"75%",0.151710009385729,0.00153629319318912,0.932483330864549,0.707726546771832,0.725855917898042,-463.412954435363
"77.5%",0.15255491091721,0.00165463699620135,0.939352687214317,0.712866074559743,0.731546020246138,-463.316283214833
"80%",0.153638422880458,0.00177269027576572,0.946671448479938,0.717935996748722,0.738597352434422,-463.219599419123
"82.5%",0.154716862212414,0.00190893544485514,0.952968838603103,0.723545359488429,0.745121724060037,-463.111901239116
"85%",0.156099805721266,0.00207682762545069,0.959573398327414,0.7286911587182,0.753234720451351,-463.003391203956
"87.5%",0.157429372429044,0.00227750236802332,0.965697839165269,0.734029890757033,0.76218717502015,-462.893442772337
"90%",0.158813513175668,0.00254405764706846,0.973421914511891,0.741127859336603,0.772014569206852,-462.768477639077
"92.5%",0.160771852524968,0.0028656585255567,0.980353305790649,0.750267093909581,0.784330898534115,-462.640688628254
"95%",0.163112590808851,0.00329565186789803,0.987328910766548,0.761336316279067,0.801533718824741,-462.471169081543
"97.5%",0.167164579377435,0.0040193494887828,0.994206396782736,0.777274539469197,0.825098793828963,-462.252346766256
"100%",0.190299143012525,0.0116528250753874,0.999997792381675,0.89957927714283,0.978414020771123,-461.611438246527
