"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.144723405291798,4.30075472828682e-06,0.992979488009759,0.40901044826879,0.0984615916276957,47886.2170351338
"Std.",0.000404411587746417,4.30600442990839e-06,0.00385124018799197,0.00124623049329765,0.000480170447334952,1.69181023972548
"Acceptance ratio",0.28774,0.10532,0.15666,0.1049,0.23842,0.6341
"0%",0.142972630590129,2.12530740972842e-09,0.977232739529962,0.403599924666292,0.0965021543828704,47871.8968310746
"2.5%",0.143944379313488,9.07743159161955e-08,0.984868120001696,0.406545977252554,0.0975155706498424,47882.0969189622
"5%",0.144067206308829,1.70763866704579e-07,0.986317117446873,0.406967497295971,0.0976625668007688,47882.9725102608
"7.5%",0.144145309047869,3.22082931838659e-07,0.987300145645595,0.407181323771723,0.097766643088204,47883.5417308261
"10%",0.144212811159569,4.72760927869292e-07,0.987833674397933,0.407385944174598,0.0978394240552207,47883.9381042588
"12.5%",0.144265244794164,6.13057781708459e-07,0.988417693738458,0.407526489534762,0.0979043110919243,47884.2520515078
"15%",0.144305616301737,7.54942142086212e-07,0.988846602041745,0.407697205201885,0.0979654318088525,47884.5123874523
"17.5%",0.144346267818463,8.87723635271375e-07,0.989236775266157,0.407823448550934,0.0980201689304056,47884.7452794163
"20%",0.144390364767311,9.89106039680361e-07,0.989611849804342,0.407948337050085,0.0980653933381295,47884.9556374283
"22.5%",0.144424388515548,1.11706605594344e-06,0.989970381725674,0.408050483026532,0.0981074211557025,47885.1481722072
"25%",0.144459507694392,1.2534779015193e-06,0.990360938967612,0.408153701222148,0.0981487202712406,47885.3115978157
"27.5%",0.144486898462516,1.3819181371659e-06,0.990676712730895,0.408261967839792,0.0981814905374554,47885.4679527116
"30%",0.144512036378871,1.51959031526018e-06,0.991060846558225,0.408353719978885,0.0982192244742308,47885.613997559
"32.5%",0.144537602919217,1.65241130019626e-06,0.991347714934709,0.408435334174765,0.0982502777134659,47885.7507446938
"35%",0.144568214109802,1.77640293950174e-06,0.991654436619894,0.408529790718155,0.0982764750288555,47885.8851001827
"37.5%",0.144591021672435,1.95055121985957e-06,0.991924348616513,0.408606928126314,0.0983158765308072,47886.002641532
"40%",0.144615969063596,2.11178428656453e-06,0.992215166890415,0.408699264734535,0.0983467172809431,47886.1186819781
"42.5%",0.144639559946726,2.29444989571743e-06,0.99246836435129,0.408782098128214,0.0983788418677424,47886.2244511743
"45%",0.144663886043089,2.50304337468099e-06,0.992722231142085,0.408881466845639,0.0984074618221119,47886.3343329103
"47.5%",0.144693994305182,2.73646285146862e-06,0.992953224238485,0.408943915570832,0.0984368367424103,47886.4367071544
"50%",0.144718066679322,2.90104316963e-06,0.993209537769311,0.409028242076754,0.0984671029192307,47886.542171527
"52.5%",0.144742966182458,3.1252078399454e-06,0.993476701495776,0.409121716221349,0.0984923218744426,47886.6427893843
"55%",0.144767926562859,3.3808333262841e-06,0.993752459848092,0.40919870592523,0.0985224591488976,47886.7417902723
"57.5%",0.144794367125718,3.5805431292968e-06,0.994032055139798,0.409266058932316,0.0985506591339455,47886.8417078806
"60%",0.144822210819508,3.84967393747641e-06,0.994265329093387,0.409373699595486,0.0985788057750456,47886.9394326978
"62.5%",0.144846534029905,4.16945957174598e-06,0.994508649205151,0.409470783975556,0.0986058779969705,47887.0309815285
"65%",0.144875755217056,4.49226743022779e-06,0.99480525086957,0.409553211455886,0.0986355606480427,47887.1234083892
"67.5%",0.144905611363766,4.83953900223175e-06,0.995042999306072,0.409650298668847,0.0986659698119059,47887.2042140972
"70%",0.14493368297865,5.22869757110288e-06,0.99533702166749,0.409725619699233,0.0987055903333015,47887.2917055422
"72.5%",0.144961749478131,5.60517203213039e-06,0.995627434782691,0.40979566171751,0.0987414081930592,47887.3743173241
"75%",0.144992006840934,5.99819753623554e-06,0.995921372480411,0.409894003723301,0.0987796259248765,47887.4662093622
"77.5%",0.145029836870526,6.48415717348966e-06,0.996260305275937,0.409996551721531,0.0988189541784522,47887.5527919004
"80%",0.145062828900884,7.08314984435565e-06,0.996583838780429,0.410107013919787,0.0988629102432692,47887.647885284
"82.5%",0.145102902683419,7.66867291254872e-06,0.996876511344532,0.410212368240484,0.0989070331339345,47887.7386240374
"85%",0.145141831896867,8.28006950763227e-06,0.997194299173344,0.410340917025889,0.0989580306760217,47887.833760798
"87.5%",0.145187122539874,9.1559900817634e-06,0.997481568132154,0.410471224345044,0.0990090923557704,47887.9392285125
"90%",0.145236290416505,1.00182154729754e-05,0.997910435641616,0.410603358205832,0.0990764414392233,47888.0500566067
"92.5%",0.145311041663227,1.10779611042001e-05,0.998368093938561,0.410742817263752,0.0991468609832932,47888.180222124
"95%",0.145400054002121,1.28067036267349e-05,0.998777093561782,0.410974484011381,0.0992510672278355,47888.3356067427
"97.5%",0.145529401540083,1.5669814163282e-05,0.999302919853391,0.411282084418867,0.0994144334976845,47888.5305355115
"100%",0.146546973390202,4.14138970285899e-05,0.999998945820189,0.413058546050346,0.100614115585382,47889.0839983292
