"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.103100138264447,0.0291222201186774,0.428032674731025,0.252397042171327,0.19796890899628,-1724.93609150578
"Std.",0.000929597247081127,0.00202199938019384,0.00946728377499879,0.0107173856002935,0.0029445110527061,1.5381173312985
"Acceptance ratio",0.1858,0.21794,0.1721,0.22598,0.17936,0.66472
"0%",0.0998511356367068,0.0199864765614346,0.38952563936174,0.211378666029351,0.187264644751376,-1735.74966758922
"2.5%",0.101262852650729,0.0249826796774604,0.410314512294553,0.231731829824504,0.192405551684432,-1728.76731465777
"5%",0.101568633737459,0.0256875478711684,0.41274997955046,0.235090773246753,0.193185619915092,-1727.89503890585
"7.5%",0.101757173179846,0.0261738616432934,0.414561807544965,0.236976467349556,0.193735467038934,-1727.42898366402
"10%",0.10190821143555,0.0265561122011197,0.416010470179073,0.238683965099491,0.19414321365382,-1727.04257349729
"12.5%",0.102037546441675,0.0268124014474868,0.417220059174316,0.240232744260972,0.194491073540882,-1726.72394700378
"15%",0.102148882877003,0.027070782689347,0.418390535301934,0.241482963302759,0.194803296426294,-1726.46823429725
"17.5%",0.102239761326554,0.0272649522214061,0.41932922130794,0.242503038131129,0.195176524657623,-1726.24676381007
"20%",0.102325337857975,0.0274516480387154,0.420108723772648,0.243420358079725,0.195453669791072,-1726.06679320959
"22.5%",0.102391780264749,0.0276542851715781,0.420883399257951,0.244391325571963,0.195694308892144,-1725.89202846819
"25%",0.102468329080159,0.0278207983332326,0.421615900654279,0.245173363390112,0.195919923039369,-1725.73152004877
"27.5%",0.102544314928355,0.0280045799640732,0.422326717955331,0.245929942255537,0.196145051587656,-1725.59176543698
"30%",0.102607255989033,0.0281426770797203,0.422917201197928,0.246745740020135,0.196339429086077,-1725.46385943198
"32.5%",0.102679390312599,0.0282658491176259,0.423634047181502,0.247590538576357,0.196563807170459,-1725.33019066104
"35%",0.102754611433712,0.028406869096228,0.42428450394345,0.24839334720623,0.196781011706868,-1725.20680082019
"37.5%",0.102816599053386,0.0285494713673435,0.424895440110491,0.249091734771365,0.196999657917691,-1725.09143516326
"40%",0.102869721128606,0.0286881168467758,0.425400569430105,0.249855722404823,0.197195103966347,-1724.99147617222
"42.5%",0.102916070281088,0.0287992767036887,0.426027372422728,0.250477554738999,0.197415405341988,-1724.89099000561
"45%",0.10297248507039,0.0289251111804294,0.426589478265291,0.251127579383442,0.197642412176957,-1724.79567128705
"47.5%",0.103031108087628,0.0290568433230099,0.427130501013356,0.251722463861989,0.197832765739208,-1724.70188956473
"50%",0.103092971277263,0.0291778467724192,0.427692060618459,0.252342363119136,0.19799228281996,-1724.61622978324
"52.5%",0.10315429196252,0.0292926072932384,0.42835893202933,0.253033727708559,0.19816265929453,-1724.52942049409
"55%",0.103214437848452,0.0294268366017162,0.428920637502824,0.253682742056243,0.198351548057019,-1724.44773507443
"57.5%",0.103259533293179,0.0295333490799289,0.429542549679306,0.254340053809768,0.198557089715146,-1724.36819426941
"60%",0.103323688241352,0.0296666225121526,0.430216984981577,0.254999515973102,0.198733277967064,-1724.29054726099
"62.5%",0.103391839852008,0.0297990794820485,0.430802432218672,0.255638788643049,0.19890538278518,-1724.20851075011
"65%",0.103452833551352,0.0299220569718086,0.431408213198646,0.256310169130343,0.199105185261752,-1724.13339791526
"67.5%",0.103517384558709,0.0300427972118137,0.432138101909901,0.257131641654018,0.199287438737727,-1724.05113701275
"70%",0.103578616473193,0.0301900605459004,0.432845423000715,0.25781733057629,0.199473586608205,-1723.96733302415
"72.5%",0.103657730544585,0.0303472036851454,0.433436066776306,0.258622746523588,0.199688781767948,-1723.88792249841
"75%",0.103717030405065,0.0304768411533056,0.434274713454801,0.259390961954168,0.199952986229157,-1723.80747956453
"77.5%",0.103805807310553,0.0306345941387091,0.435289331745011,0.260347752950323,0.200209173904702,-1723.72556528958
"80%",0.103896135733546,0.0307997538685757,0.436133687780154,0.261261547397734,0.200469129970891,-1723.6360753213
"82.5%",0.103986121344936,0.0309786577633615,0.437023903495556,0.262381569868739,0.200730036447496,-1723.5497983322
"85%",0.104074818626934,0.0311621766593511,0.438186647656718,0.263371380774801,0.200988566961413,-1723.46260580798
"87.5%",0.104174073744135,0.0313981479091181,0.439082489794893,0.264667521314175,0.201341955188704,-1723.37146801099
"90%",0.104285646815254,0.031679841974081,0.440166504054293,0.266104631327808,0.201737276675056,-1723.27544838705
"92.5%",0.104435544594591,0.0320055931274865,0.44184341110311,0.267805887834499,0.202236363431265,-1723.16970252748
"95%",0.10465998604449,0.0323762145858557,0.44384626657489,0.269998076069953,0.202914862569488,-1723.04695668748
"97.5%",0.104939864492892,0.0329734707721265,0.447227765844608,0.27386930493998,0.203793885435902,-1722.89169625187
"100%",0.106360886417604,0.0360038590602001,0.465123715088309,0.291537455544957,0.209975019542288,-1722.53835043046
