"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"1",0.112922288566409,0.00295649481440048,0.570603947232873,0.267281163589961,0.316776203016666,-667.478676025999
"2",0.111537809600169,0.00295649481440048,0.513585218212798,0.267281163589961,0.316776203016666,-665.503245855637
"3",0.112226701944748,0.00295649481440048,0.513585218212798,0.267281163589961,0.316776203016666,-665.359875233985
"4",0.112226701944748,0.00295649481440048,0.513585218212798,0.259474791354259,0.316776203016666,-663.963115361349
"5",0.112226701944748,0.00295649481440048,0.513585218212798,0.259474791354259,0.316776203016666,-663.963115361349
"6",0.112226701944748,0.00295649481440048,0.513585218212798,0.256527909708088,0.316776203016666,-663.685296643037
"7",0.112226701944748,0.00306880894971005,0.513585218212798,0.256527909708088,0.316776203016666,-663.665719657116
"8",0.112226701944748,0.00146467703081156,0.513585218212798,0.256527909708088,0.316776203016666,-664.187698445279
"9",0.112226701944748,0.000758521158336816,0.484533290503534,0.243864163024084,0.311602040372464,-663.379433062303
"10",0.112226701944748,0.00572480740122884,0.469528785983219,0.243864163024084,0.311602040372464,-663.677319242826
"11",0.112226701944748,0.00572480740122884,0.469528785983219,0.253797971882554,0.315740515864197,-664.249494603459
"12",0.112226701944748,0.00596294327937309,0.467104134385577,0.254282505695473,0.315740515864197,-664.460987645455
"13",0.112226701944748,0.00596294327937309,0.467104134385577,0.254282505695473,0.315740515864197,-664.460987645455
"14",0.112226701944748,0.00596294327937309,0.481296064535648,0.259517013994894,0.315740515864197,-664.171415899922
"15",0.112226701944748,0.0104630019527731,0.481296064535648,0.259517013994894,0.315740515864197,-665.014803931806
"16",0.10656323062508,0.0104630019527731,0.481296064535648,0.251463238393274,0.315740515864197,-666.466261259429
"17",0.10656323062508,0.0104630019527731,0.481296064535648,0.251463238393274,0.315740515864197,-666.466261259429
"18",0.10656323062508,0.0117433765905469,0.481296064535648,0.251463238393274,0.32134270324136,-666.877891073516
"19",0.10656323062508,0.0117433765905469,0.481296064535648,0.269622200466222,0.32134270324136,-666.288542466748
"20",0.1081163699695,0.0123334233543802,0.509660057667515,0.269622200466222,0.32134270324136,-665.787496450961
"21",0.1081163699695,0.00532362477291252,0.509660057667515,0.233527610156365,0.32134270324136,-668.037315775623
"22",0.1081163699695,0.00532362477291252,0.456372527383511,0.233527610156365,0.32134270324136,-664.343966713606
"23",0.1081163699695,0.00532362477291252,0.456372527383511,0.233527610156365,0.32134270324136,-664.343966713606
"24",0.102508954505182,0.00532362477291252,0.456372527383511,0.229570971172366,0.32134270324136,-668.234774279534
"25",0.102508954505182,0.00545988297692866,0.456372527383511,0.229570971172366,0.33408007248805,-666.664278024355
"26",0.102508954505182,0.00545988297692866,0.456372527383511,0.229570971172366,0.33408007248805,-666.664278024355
"27",0.102508954505182,0.00545988297692866,0.456372527383511,0.229570971172366,0.33408007248805,-666.664278024355
"28",0.102508954505182,0.00545988297692866,0.456372527383511,0.229570971172366,0.33408007248805,-666.664278024355
"29",0.102508954505182,0.00432057757599329,0.463227625739428,0.229570971172366,0.34204780553019,-665.929687264108
"30",0.106891363707247,0.00432057757599329,0.463227625739428,0.229570971172366,0.32629423606888,-664.296669400993
"31",0.106891363707247,0.00351860978778535,0.463227625739428,0.229570971172366,0.32629423606888,-664.039828837495
"32",0.10704058255232,0.00351860978778535,0.463227625739428,0.229570971172366,0.328416335578533,-663.971136356958
"33",0.10704058255232,0.00351860978778535,0.426225338743583,0.226748067744586,0.328416335578533,-666.72746507782
"34",0.109767444153777,0.00351860978778535,0.426225338743583,0.226748067744586,0.328416335578533,-666.18007535423
"35",0.109767444153777,0.00517587406355311,0.426225338743583,0.226748067744586,0.328416335578533,-666.269107363206
"36",0.109767444153777,0.00517587406355311,0.440609332010471,0.226748067744586,0.328416335578533,-665.265568599392
