pos	5pC>T
1	0.227069453317514
2	0.130113221329438
3	0.0776562330770064
4	0.0893917673561335
5	0.0719837157660992
6	0.0762108262108262
7	0.0572209844034839
8	0.0569121701457267
9	0.0563810299206188
10	0.0457881136950904
11	0.0487378640776699
12	0.0435621445978879
13	0.0411861614497529
14	0.0430579964850615
15	0.044549477071601
16	0.0390377716817894
17	0.0420611980464467
18	0.039642203699939
19	0.0388400335008375
20	0.0436511785818217
21	0.0407504539035707
22	0.0407215951049689
23	0.0491898709614825
24	0.0500455880863134
25	0.0496751205198072
