"","Position","C.T","G.A"
"1",1,0.757397054531918,0
"2",2,0.688147527022132,0
"3",3,0.610883251988636,0
"4",4,0.529875702808438,0
"5",5,0.450284521062144,0
"6",6,0.376901781964549,0
"7",7,0.313084795513367,0
"8",8,0.260333266406134,0
"9",9,0.21851941506195,0
"10",10,0.186459372842351,0
"11",11,0.162496956136682,0
"12",12,0.144925093189114,0
"13",-12,0.144925093189114,0
"14",-11,0.162496956136682,0
"15",-10,0.186459372842351,0
"16",-9,0.21851941506195,0
"17",-8,0.260333266406134,0
"18",-7,0.313084795513367,0
"19",-6,0.376901781964549,0
"20",-5,0.450284521062144,0
"21",-4,0.529875702808438,0
"22",-3,0.610883251988636,0
"23",-2,0.688147527022132,0
"24",-1,0.757397054531918,0
