"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0496115817546207,0.0197656894627839,0.959841401308362,0.509913672552017,0.322846234462661,-2421.79307845003
"Std.",0.000563786265219798,0.000585358730651409,0.0181105933796229,0.00655128999417375,0.00489075272089962,1.53911888548633
"Acceptance ratio",0.1797,0.24586,0.27492,0.20242,0.24384,0.7271
"0%",0.0476862458448829,0.0174170357646556,0.88727938133348,0.484135549733647,0.305119901750374,-2436.66945883687
"2.5%",0.0485246613429573,0.0185838527440941,0.923730563727871,0.496884665654764,0.313286519703596,-2425.56513717638
"5%",0.0486915892535844,0.0187914368442757,0.928984799442362,0.49890192692668,0.314666972247109,-2424.70972382303
"7.5%",0.048804843249434,0.0189233671126391,0.933103363995229,0.500224835866082,0.315707223256362,-2424.21418385749
"10%",0.0488867112718313,0.0190175908897812,0.935726787100158,0.501293514677516,0.316560680161635,-2423.84277655689
"12.5%",0.0489597620820995,0.0190959195334961,0.938390314550781,0.502195388154537,0.317109957598993,-2423.54946124909
"15%",0.0490221038209037,0.0191581757392218,0.940549041667088,0.503007151235534,0.317692373473608,-2423.28861026224
"17.5%",0.0490741714298195,0.0192188806896448,0.942341808544881,0.503671086392082,0.318263430823011,-2423.08282526693
"20%",0.0491366971955174,0.0192766170627806,0.944076958124506,0.504351670459359,0.318737305976739,-2422.8976831194
"22.5%",0.0491854679793281,0.019327166678884,0.945764375288853,0.504953794483729,0.319204552176655,-2422.71792712037
"25%",0.0492277078049017,0.0193750945191207,0.947381673070586,0.505476517493025,0.319596746508008,-2422.56234237762
"27.5%",0.0492735270355727,0.0194243492571731,0.948975883278298,0.505982831592885,0.319966064957741,-2422.42133163917
"30%",0.0493094850717611,0.0194667912559295,0.950370242427113,0.506511786236154,0.320321656863504,-2422.28905893272
"32.5%",0.0493491529265201,0.0195105475752476,0.951724532309638,0.507021838159511,0.32063720897589,-2422.17597927157
"35%",0.0493878495680934,0.019546444905652,0.953090817339952,0.507485766378285,0.320968127965657,-2422.06109879978
"37.5%",0.0494289478365197,0.0195927108341231,0.954252295889715,0.507942094818191,0.32127656395526,-2421.95411815696
"40%",0.0494718287788353,0.0196284689796966,0.955557344229263,0.508379435138615,0.32155854105121,-2421.85500345001
"42.5%",0.0495055266453663,0.0196680277514158,0.956742556469997,0.508828167754297,0.321940582406815,-2421.75556534514
"45%",0.0495399840417046,0.0197047635168442,0.957897756340638,0.509264268203828,0.322252659721324,-2421.65937777927
"47.5%",0.0495738780258322,0.019739269391973,0.959242287672639,0.509646570087034,0.322597096000104,-2421.57172182813
"50%",0.049605666769505,0.0197754698208129,0.960259613949492,0.510073996291683,0.322915585103224,-2421.47751728908
"52.5%",0.0496386258401376,0.019813508381641,0.961308192385888,0.51047844732672,0.323234736805334,-2421.38976578841
"55%",0.0496769729439601,0.0198480023207536,0.96253248846581,0.510849753112569,0.323482119126444,-2421.30864541213
"57.5%",0.0497133184507519,0.0198809262024929,0.963724309026456,0.511314471335032,0.323819878481604,-2421.22917433061
"60%",0.0497511689942269,0.019920968800212,0.964944379420813,0.51176800834079,0.324132785539796,-2421.15066077997
"62.5%",0.0497839508847794,0.0199563626337869,0.966196143792409,0.512221989043832,0.32443469004209,-2421.06839197511
"65%",0.0498183247912444,0.0199961100103718,0.967552756516372,0.51262355720232,0.324735334017272,-2420.98573688475
"67.5%",0.0498547170765133,0.0200306325414296,0.968875398621976,0.513034833842875,0.325049407856361,-2420.91228675091
"70%",0.0498970534520474,0.0200645958028732,0.970186251119365,0.51347711303794,0.325374556771226,-2420.83981577387
"72.5%",0.0499433110655395,0.0201054164339926,0.971454948139092,0.514020336550247,0.325766177746999,-2420.75608279446
"75%",0.0499900035633208,0.02014848917381,0.97279357650745,0.514542859928913,0.326138398094316,-2420.67257119356
"77.5%",0.0500401803971245,0.0201993520741013,0.974306574246682,0.515014660453255,0.326532295742127,-2420.59409277414
"80%",0.0500924203308401,0.0202531406758618,0.97595763928435,0.515512972060989,0.326953143926898,-2420.51416923571
"82.5%",0.0501455658886645,0.0203111081076945,0.977521966420993,0.516070437082197,0.327375156818068,-2420.43135468541
"85%",0.0501990230393431,0.0203688806915972,0.979359480565132,0.516838273550653,0.327916374352821,-2420.34200028466
"87.5%",0.0502706785654657,0.020440418627344,0.981366165864982,0.517589035357447,0.32848927392447,-2420.24526521094
"90%",0.0503452431042677,0.0205136656768527,0.983534291229432,0.518451575296035,0.329119483929494,-2420.13826301521
"92.5%",0.0504375758242546,0.0205982324476016,0.986050450138725,0.519329470826622,0.329905268443819,-2420.03215741506
"95%",0.0505500162585466,0.0207097275601414,0.989492441898225,0.520279656648979,0.330832023059531,-2419.91657318958
"97.5%",0.0507210229612714,0.020895684227995,0.993402325470632,0.521971406781372,0.332282065234715,-2419.7623460533
"100%",0.0521232319972753,0.0220785076281697,0.999997574722279,0.531957032606208,0.341994871065722,-2419.37051720115
