pos	5pC>T
1	0.185534591194969
2	0.0988106129917658
3	0.0673575129533679
4	0.0567206863679695
5	0.0446030330062444
6	0.0411655874190564
7	0.0338186942226397
8	0.0320541760722348
9	0.0251279664960447
10	0.0309818875119161
11	0.0284681427925892
12	0.0291764705882353
13	0.0223880597014925
14	0.0224373075230972
15	0.0267210144927536
16	0.0280373831775701
17	0.0231362467866324
18	0.0235346358792185
19	0.0190385530699667
20	0.0249221183800623
21	0.0260557053009883
22	0.0227686703096539
23	0.0231935771632471
24	0.0226851851851852
25	0.0239852398523985
