"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.147361342201484,7.98452389770811e-05,0.860158999082609,0.622102415006723,0.424047602134071,-780.868367472556
"Std.",0.00244580390244056,8.07531054046202e-05,0.063308260700276,0.0204916977413243,0.00955358591173104,1.72349669758367
"Acceptance ratio",0.199,0.12512,0.25414,0.18482,0.23784,0.67368
"0%",0.137826396013613,4.97282838763199e-09,0.611601944114316,0.550624154899948,0.385806868288795,-792.519912856603
"2.5%",0.142572599815022,1.64303451271607e-06,0.73731649245384,0.581415618277381,0.405699343849227,-785.134742698408
"5%",0.143335390257977,4.15071553050817e-06,0.758350352297024,0.58784224491527,0.408550647692216,-784.204624673457
"7.5%",0.143818788974011,5.55501983290203e-06,0.769981886688708,0.592082158187008,0.41060179861336,-783.644875622432
"10%",0.144243462542582,7.73499531043381e-06,0.779540868363533,0.5953495624274,0.41223547528149,-783.215373918266
"12.5%",0.144555576757035,9.88763523758444e-06,0.786640668640437,0.598181827507009,0.413414250450718,-782.869052998986
"15%",0.144824489005457,1.2327622788769e-05,0.792982710705385,0.600291077780274,0.414460666694346,-782.586457446096
"17.5%",0.14506756167841,1.48465427520661e-05,0.798641978887566,0.602668447241706,0.415270565684962,-782.338950465314
"20%",0.145306099069423,1.72311855019486e-05,0.805003146661864,0.60444465933841,0.416044454499983,-782.125137337872
"22.5%",0.145527259789695,1.98054376821134e-05,0.810061159178961,0.606437548400096,0.416817417795181,-781.937735891932
"25%",0.145746621529287,2.20207474472187e-05,0.815358809527202,0.608176466419536,0.417568649675071,-781.762500609019
"27.5%",0.145934032553396,2.50112335190016e-05,0.819647450906632,0.609678573538518,0.418249476776506,-781.607952503875
"30%",0.146088103961805,2.79987999873334e-05,0.823663560764345,0.61126008331527,0.418913481260278,-781.455926146177
"32.5%",0.146273780177663,3.06112528668222e-05,0.828491438922072,0.612728736011358,0.419530801729831,-781.322987140645
"35%",0.146450769168211,3.348903079379e-05,0.833194724422107,0.614171862396434,0.420192749201406,-781.192287554995
"37.5%",0.146599773065613,3.6382646365739e-05,0.837275790408598,0.615684735331372,0.420823574430411,-781.06730793665
"40%",0.146778581714864,3.99583741499331e-05,0.841879190670307,0.617255954473093,0.421371796536119,-780.951011905895
"42.5%",0.146928474347599,4.25551433915194e-05,0.845699079568331,0.618521243634361,0.422063614531422,-780.844960473365
"45%",0.147074655996777,4.62102118512199e-05,0.850123424511011,0.61992705444127,0.422657563671238,-780.743292839832
"47.5%",0.14721130018079,5.0234911083025e-05,0.854759754962049,0.621438578434178,0.423283940209816,-780.637130531792
"50%",0.147385657454562,5.42117353789239e-05,0.858888833633439,0.622669025518993,0.423769933000921,-780.533665015069
"52.5%",0.147526724320234,5.86753510098483e-05,0.863285562132172,0.624015401672251,0.424332712208014,-780.432131672478
"55%",0.14767657259963,6.24334183986914e-05,0.867748488990126,0.625326951306163,0.424904518967182,-780.340277924402
"57.5%",0.14781978145933,6.70576002953739e-05,0.8720327644157,0.626562177441598,0.425531560173836,-780.251720629029
"60%",0.147946558393049,7.2641635825685e-05,0.877000680354307,0.627838620080012,0.426175373871383,-780.159306094115
"62.5%",0.148137835185743,7.66540837704973e-05,0.881670823471245,0.629323947584872,0.426743728124937,-780.073452008167
"65%",0.14829307614737,8.25481118387345e-05,0.885768782101914,0.630498602691092,0.42737137322834,-779.980325009992
"67.5%",0.148449904847635,8.89187620154356e-05,0.890330618415435,0.631813364363324,0.428122933964774,-779.888162076286
"70%",0.148611145658606,9.69531158206911e-05,0.895460842811468,0.633343415033473,0.428953097791072,-779.795677931282
"72.5%",0.148748552099876,0.000105787817087902,0.900266441136573,0.634965276408236,0.429755997453247,-779.702008044156
"75%",0.148941201337419,0.000113162886346205,0.905365505482741,0.636324710027998,0.430453882722981,-779.615742644746
"77.5%",0.149126563339534,0.000121223835120503,0.911187306675727,0.638076702415071,0.431281581182872,-779.519881116898
"80%",0.149347191861774,0.000131040069221704,0.917076695230947,0.639937593868844,0.432114598909935,-779.420607569752
"82.5%",0.14960385705369,0.000140308437455438,0.923014457808099,0.641824611702983,0.43309094576565,-779.32258584941
"85%",0.149871326678075,0.000153971144168806,0.929366278919427,0.643885703936612,0.434120765821504,-779.21670277932
"87.5%",0.150175286890918,0.000167485754226604,0.936258418953877,0.646031575390612,0.435267281785223,-779.103470341078
"90%",0.150506300057293,0.000186584557121253,0.946365794386514,0.64843879426122,0.436577847885621,-778.984263723182
"92.5%",0.150952268957398,0.000207879882547679,0.957100779762645,0.651356507055387,0.438119307249096,-778.857808404654
"95%",0.151414160716524,0.000241382783153202,0.968417198072283,0.655223991792802,0.440023580093987,-778.704912083558
"97.5%",0.152170474230908,0.000292503692330375,0.982396576411544,0.659561000552632,0.443158626508055,-778.496939943348
"100%",0.156743986841633,0.000930506535786146,0.999995983926112,0.695007885692462,0.459036125089762,-777.931717068708
