"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0793596721714505,0.0626389575438978,0.586720585720827,0.261534632419192,0.184158483916351,-4884.16574398454
"Std.",0.00035384841039298,0.00115305691741441,0.00572798092959447,0.00499896327608378,0.00143848030239143,1.54311471508255
"Acceptance ratio",0.28564,0.2552,0.20266,0.2105,0.18214,0.72188
"0%",0.0779359112277708,0.0580184508423914,0.566796227133241,0.244836789271515,0.178068752679778,-4894.94417110708
"2.5%",0.0786725071404427,0.0603808466578195,0.575890242985174,0.252042658974132,0.181368840926946,-4887.98395101369
"5%",0.078789406715939,0.0607138559778102,0.577676499299735,0.253404621673319,0.181805818035463,-4887.14978666487
"7.5%",0.0788545638620195,0.0609452906582369,0.578774660801206,0.25429571500163,0.182093555154712,-4886.59849198458
"10%",0.0789070336531907,0.0611362934211464,0.579482647361875,0.254985792620647,0.182315743387488,-4886.21400349204
"12.5%",0.0789538442319406,0.0612917822206972,0.580209003244905,0.25565807057896,0.18251810628383,-4885.92682996833
"15%",0.0789979767277773,0.0614341250338724,0.580816309846782,0.256200797987608,0.182662635612787,-4885.6821369468
"17.5%",0.0790316407625767,0.0615552213889498,0.581311050733583,0.25678324412538,0.182807381009139,-4885.47282601429
"20%",0.0790615879534087,0.0616584288917996,0.581764280496575,0.257266739259519,0.182936029464248,-4885.28169726276
"22.5%",0.0790895493311683,0.0617606355187336,0.582244037245652,0.257735014473085,0.183069512692548,-4885.10988092234
"25%",0.0791165155468824,0.0618538839697992,0.582669203658568,0.258142811234371,0.183170259113586,-4884.95799869694
"27.5%",0.0791467844065893,0.0619443811118432,0.583115473006586,0.258496223956303,0.183289958837859,-4884.81504514499
"30%",0.0791749598653174,0.0620305208280819,0.583536304488195,0.258841064159401,0.183394990122027,-4884.69217864657
"32.5%",0.0791995300222494,0.0621171130367102,0.583978092193774,0.259184041313486,0.183493458130567,-4884.56772830352
"35%",0.079221445087717,0.0621886960144981,0.584391672732255,0.259506346897616,0.183586983247161,-4884.45262297879
"37.5%",0.0792427610710576,0.0622739655591202,0.58476491022418,0.259836804400855,0.183680601372303,-4884.34123331179
"40%",0.0792674423538355,0.0623556272264256,0.585156360170895,0.260215039985651,0.18379771609807,-4884.23690262527
"42.5%",0.0792907493362034,0.0624346722417658,0.585468664493334,0.260529957234661,0.183891728163611,-4884.13232870728
"45%",0.0793130582048071,0.0625139729598405,0.585857883960921,0.26080849758728,0.183971620436132,-4884.03938788986
"47.5%",0.0793355476941094,0.0625892800755065,0.586186211295724,0.261139098714869,0.184045515784418,-4883.94155059026
"50%",0.0793587287325089,0.0626600713447162,0.586554323741873,0.261462847978685,0.184155459378594,-4883.84790598974
"52.5%",0.0793811733896625,0.0627330374934031,0.586897971644654,0.261775404990369,0.184252308634569,-4883.75445751459
"55%",0.0794037797670109,0.0628030253300335,0.58723816774379,0.262094389546244,0.184352197635133,-4883.67099703238
"57.5%",0.0794271718944416,0.0628701213001578,0.587621711637218,0.262395092977574,0.184436972108517,-4883.5914397661
"60%",0.0794494755855907,0.0629410667693801,0.588036523911013,0.262768510085893,0.184528427720934,-4883.51509023779
"62.5%",0.0794742800303857,0.0630259757889315,0.588462506759539,0.263103386193061,0.1846144246156,-4883.43652922396
"65%",0.0794951406003867,0.0631097177567403,0.58878450289496,0.263448348421185,0.184711233052698,-4883.35353274715
"67.5%",0.0795199437682661,0.0631975555004464,0.589247450018163,0.26377920303979,0.184810923849739,-4883.27894689427
"70%",0.0795454379734343,0.0632800025098822,0.589710309631674,0.264157643700768,0.184915248969222,-4883.19358037816
"72.5%",0.0795709168603532,0.0633539684619588,0.590106635154371,0.264535315728679,0.185017273304603,-4883.11708196418
"75%",0.0795966865423474,0.0634502947667501,0.590632253723032,0.264991820367763,0.185122075270449,-4883.03893210071
"77.5%",0.0796254221781708,0.0635459218261805,0.591084192992928,0.265478682245447,0.185243968821583,-4882.95864318308
"80%",0.0796552044498667,0.0636336005076912,0.591595993541843,0.265891512902128,0.185384318399236,-4882.87051234587
"82.5%",0.0796850409405171,0.0637460703394295,0.592123556895396,0.266372220487801,0.185526040166495,-4882.78686302726
"85%",0.0797218882782121,0.0638479013669719,0.592748204628813,0.266889647764338,0.185656586221917,-4882.69304076199
"87.5%",0.0797612839847099,0.0639682608324639,0.59334035482503,0.267447230398114,0.185820135945551,-4882.60294861756
"90%",0.0798103293912786,0.0641098405395496,0.594133851379414,0.268025846136679,0.185991442224633,-4882.50713360718
"92.5%",0.0798684727770456,0.0642671140397571,0.595089259937799,0.268832058690801,0.186241960869964,-4882.39353876981
"95%",0.0799421642733758,0.06448060434327,0.596393336373254,0.269884538456938,0.186509176135093,-4882.27813433513
"97.5%",0.0800634419619261,0.064837935418469,0.598439451671647,0.271257057052385,0.186934039234954,-4882.12351264093
"100%",0.0807337122999779,0.0674276831775006,0.610824095351721,0.279128493818238,0.189990468318772,-4881.73734272645
