"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"1",0.0856437207742525,0.0722323332449967,0.721745641035329,0.516482017160337,0.632044495755733,-463.81781828659
"2",0.0802870701862047,0.0739283627439223,0.721745641035329,0.516482017160337,0.632044495755733,-464.327564710155
"3",0.0802870701862047,0.0739283627439223,0.658438290951549,0.516482017160337,0.628397811918715,-464.427263939777
"4",0.0802870701862047,0.0739283627439223,0.803076370416938,0.601597313248861,0.628397811918715,-464.707476019786
"5",0.0808343489422789,0.0739283627439223,0.803076370416938,0.601597313248861,0.628397811918715,-464.494619500852
"6",0.0808343489422789,0.0739283627439223,0.994198165796278,0.551205990287606,0.628397811918715,-465.892634590357
"7",0.0912519788366351,0.0739283627439223,0.994198165796278,0.637948736551419,0.628397811918715,-466.248168057104
"8",0.0912519788366351,0.0739283627439223,0.994198165796278,0.637948736551419,0.6338524639592,-466.618359133585
"9",0.0912519788366351,0.0739283627439223,0.636906335257348,0.546422277794825,0.624447141520785,-465.973234490548
"10",0.0912519788366351,0.0739283627439223,0.512221130599767,0.546422277794825,0.624447141520785,-467.610407664976
"11",0.0912519788366351,0.0739283627439223,0.512221130599767,0.546422277794825,0.624447141520785,-467.610407664976
"12",0.0912519788366351,0.0739283627439223,0.945729649274017,0.519091505250435,0.589010188132276,-466.759162052391
"13",0.0912519788366351,0.0739283627439223,0.945729649274017,0.55659174777107,0.541185559947126,-465.973380640512
"14",0.0871967978135343,0.0739283627439223,0.945729649274017,0.55659174777107,0.602723188122829,-464.595555309499
"15",0.0871967978135343,0.0739283627439223,0.945729649274017,0.55659174777107,0.602723188122829,-464.595555309499
"16",0.0871967978135343,0.0739283627439223,0.945729649274017,0.55659174777107,0.62201205064399,-464.811093770312
"17",0.0871967978135343,0.0705112126124196,0.934451989963436,0.534505144711142,0.62201205064399,-465.233554212805
"18",0.0871967978135343,0.0705112126124196,0.934451989963436,0.534505144711142,0.62201205064399,-465.233554212805
"19",0.0871967978135343,0.0705112126124196,0.934451989963436,0.534505144711142,0.642776319047658,-465.947278315073
"20",0.0871967978135343,0.0705112126124196,0.934451989963436,0.534505144711142,0.642776319047658,-465.947278315073
"21",0.0871967978135343,0.0705112126124196,0.934451989963436,0.607047015282769,0.642776319047658,-465.034227723839
"22",0.0829694320474191,0.0705112126124196,0.934451989963436,0.607047015282769,0.642776319047658,-464.276318517456
"23",0.0829694320474191,0.0705112126124196,0.934451989963436,0.607047015282769,0.624082429490736,-464.293324733201
"24",0.0829694320474191,0.0705112126124196,0.767811300352933,0.607047015282769,0.624082429490736,-464.809025386909
"25",0.0807646754178257,0.0705112126124196,0.767811300352933,0.607047015282769,0.64423162436803,-465.106719364111
"26",0.0807646754178257,0.0705112126124196,0.767811300352933,0.607047015282769,0.64423162436803,-465.106719364111
"27",0.0807646754178257,0.0891028274180068,0.767811300352933,0.607047015282769,0.64423162436803,-465.539978066984
"28",0.0787567918418204,0.087215892741161,0.767811300352933,0.607047015282769,0.64423162436803,-465.697108576737
"29",0.0787567918418204,0.087215892741161,0.780780283193328,0.607047015282769,0.666494796554707,-465.390339625441
"30",0.0787567918418204,0.087215892741161,0.780780283193328,0.607047015282769,0.666338686403915,-465.390635765633
"31",0.0787567918418204,0.0710066519585256,0.780780283193328,0.607047015282769,0.666338686403915,-465.328043370247
"32",0.0787567918418204,0.0710066519585256,0.780780283193328,0.620287417195279,0.666338686403915,-465.675029579614
"33",0.0787567918418204,0.0710066519585256,0.780780283193328,0.620287417195279,0.666338686403915,-465.675029579614
"34",0.0787567918418204,0.0710066519585256,0.809343016721699,0.620287417195279,0.666338686403915,-465.468862588242
"35",0.0855988504493577,0.0710066519585256,0.809343016721699,0.586202319777012,0.666338686403915,-465.419210673468
"36",0.0855988504493577,0.0710066519585256,0.809343016721699,0.586202319777012,0.653706572905134,-464.783669577399
"37",0.0855988504493577,0.0710066519585256,0.809343016721699,0.512870850740889,0.653706572905134,-465.061196134716
"38",0.0855988504493577,0.0710066519585256,0.809343016721699,0.512870850740889,0.653706572905134,-465.061196134716
"39",0.0788560578884557,0.0710066519585256,0.809343016721699,0.512870850740889,0.667297207798531,-464.911386763642
"40",0.0788560578884557,0.0637730543359264,0.809343016721699,0.512870850740889,0.697561733661333,-466.288846763567
"41",0.0788560578884557,0.0651173119552989,0.809343016721699,0.466342850091774,0.697561733661333,-467.053837761015
"42",0.0788560578884557,0.0651173119552989,0.634612650247228,0.466342850091774,0.697561733661333,-465.760121250603
"43",0.0788560578884557,0.0651173119552989,0.634612650247228,0.450557141010218,0.697561733661333,-465.781598631085
"44",0.0788560578884557,0.0651173119552989,0.634612650247228,0.450557141010218,0.70057917964466,-465.872969578562
"45",0.0788560578884557,0.0651173119552989,0.634612650247228,0.450557141010218,0.70057917964466,-465.872969578562
"46",0.0788560578884557,0.0651173119552989,0.654216998309067,0.425231407569968,0.70057917964466,-466.344757165907
"47",0.0791098738973521,0.0651173119552989,0.654216998309067,0.425231407569968,0.640509672422353,-466.075960440335
"48",0.0791098738973521,0.0651173119552989,0.654216998309067,0.425231407569968,0.658153821237946,-465.780023688346
"49",0.08177679463401,0.0651173119552989,0.654216998309067,0.425231407569968,0.658153821237946,-465.383536579964
"50",0.08177679463401,0.0651173119552989,0.654216998309067,0.425231407569968,0.658153821237946,-465.383536579964
"51",0.08177679463401,0.0742857080329922,0.654216998309067,0.482938128124961,0.649180300334457,-463.995973293456
"52",0.08177679463401,0.0742857080329922,0.654216998309067,0.482938128124961,0.649180300334457,-463.995973293456
"53",0.08177679463401,0.0742857080329922,0.654216998309067,0.482938128124961,0.649180300334457,-463.995973293456
"54",0.08177679463401,0.0742857080329922,0.543369275855059,0.520438212195301,0.649180300334457,-464.797542449312
"55",0.08177679463401,0.0742857080329922,0.836003669731186,0.520438212195301,0.649180300334457,-464.572670720306
"56",0.08177679463401,0.0696726298261901,0.836003669731186,0.520438212195301,0.649180300334457,-464.543180800363
"57",0.08177679463401,0.0696726298261901,0.836003669731186,0.520438212195301,0.649180300334457,-464.543180800363
"58",0.0807700235529163,0.0696726298261901,0.836003669731186,0.514447383922964,0.649180300334457,-464.802884189786
"59",0.0807700235529163,0.0696726298261901,0.836003669731186,0.514447383922964,0.649180300334457,-464.802884189786
"60",0.0856406565513565,0.0696726298261901,0.836003669731186,0.514447383922964,0.649180300334457,-465.11873111308
"61",0.0856406565513565,0.0696726298261901,0.836003669731186,0.514447383922964,0.649180300334457,-465.11873111308
"62",0.0856406565513565,0.0696726298261901,0.836003669731186,0.629605730945017,0.649180300334457,-465.572455276101
"63",0.0856406565513565,0.0812309081808165,0.836003669731186,0.629605730945017,0.649180300334457,-464.782639130636
"64",0.0856406565513565,0.0770047479336736,0.836003669731186,0.655343342039255,0.649180300334457,-465.169979295485
"65",0.0856406565513565,0.0683685526184751,0.836003669731186,0.671574822195825,0.660713224947016,-467.872276497451
"66",0.0856406565513565,0.0683685526184751,0.806210944735963,0.563658382169009,0.660713224947016,-465.290568170468
