"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.117643529223836,0.0219436525806862,0.600710223019611,0.288012564062472,0.124590730842364,21454.6366201688
"Std.",0.000603207920801212,0.000686096341777912,0.00459242368831209,0.00334079474006625,0.00095967208182723,1.63051059782992
"Acceptance ratio",0.19508,0.16708,0.1562,0.1467,0.21424,0.6164
"0%",0.115216725316065,0.018787528095,0.585779245196682,0.274767434729942,0.120991153686845,21442.5812906011
"2.5%",0.11642235872201,0.0205871262101239,0.591672853574048,0.281398706735866,0.122746815570049,21450.6251216421
"5%",0.116636416956958,0.0208053871228424,0.592963822398541,0.282424581175371,0.123045843966907,21451.4877416655
"7.5%",0.116768964996853,0.020943896210946,0.594023344173788,0.283193500960292,0.123255906883198,21452.0699943699
"10%",0.116875303268026,0.0210551154534673,0.594734069564863,0.283743738722324,0.123390188056118,21452.457692239
"12.5%",0.116948574898174,0.0211562224344144,0.595448246139575,0.284209222108204,0.123515688403109,21452.7579236589
"15%",0.117022853451467,0.0212388344709948,0.59594878890156,0.284620427964084,0.1236217954341,21453.030700469
"17.5%",0.117091181162031,0.0213153441642864,0.596387099118724,0.284968325183428,0.123699829630864,21453.2548142685
"20%",0.117142734771551,0.0213825397521629,0.596822757173713,0.285334122382865,0.123784871304774,21453.4631135017
"22.5%",0.117198852858642,0.0214364772020628,0.597208940013167,0.285577119155399,0.123860859454729,21453.6494609784
"25%",0.117248511937544,0.0214877117200152,0.597619075807883,0.285796207003439,0.123932216013742,21453.8079975432
"27.5%",0.117292232462003,0.0215484944827335,0.597993043609865,0.286015181003631,0.124004733219022,21453.9550149099
"30%",0.117334998848287,0.0216006263488117,0.598381090591881,0.286242407997225,0.124064177950252,21454.0867013192
"32.5%",0.117372059416125,0.021647115706598,0.598694587917129,0.286518491107413,0.124134553993374,21454.2118099082
"35%",0.117409922159236,0.0216956176430703,0.599041289392095,0.286745957050534,0.124195213830318,21454.3432517659
"37.5%",0.117449531740707,0.0217441482273976,0.599344423463676,0.286963859451717,0.124263120366936,21454.4665542838
"40%",0.117484379659502,0.0217894223760442,0.599629096835891,0.287197126621492,0.124325758091305,21454.5841916319
"42.5%",0.117524436332519,0.021834545956142,0.599897682152363,0.287393381973585,0.124386992120722,21454.6940703822
"45%",0.117561472244634,0.0218728361397588,0.600192230161086,0.287600381385427,0.124448288780774,21454.7974493311
"47.5%",0.117602905093403,0.0219135785381362,0.600466643514429,0.287838928192557,0.124503028258409,21454.8913517014
"50%",0.117638993406564,0.0219522462467275,0.600737107365071,0.28802550422871,0.124572670988523,21454.9815857128
"52.5%",0.117678044779916,0.0220002465034652,0.60103710640879,0.288235494796642,0.124632100634724,21455.0774870219
"55%",0.117718531043263,0.0220410283327141,0.601316516977023,0.288473361785919,0.124691383914613,21455.1559004735
"57.5%",0.117766146493985,0.0220839249439827,0.601634234978601,0.288649562218896,0.1247503478591,21455.2444483264
"60%",0.11780885142074,0.0221256329123067,0.601864070608048,0.288844646243396,0.124823351685177,21455.3272616113
"62.5%",0.117849042695596,0.0221720452379977,0.602131978730073,0.289081913594294,0.124869309013319,21455.406587358
"65%",0.117886719542889,0.0222185966526312,0.602445225345321,0.289298717445714,0.124938706275923,21455.4883385128
"67.5%",0.117921406960832,0.0222620380881043,0.602778615855759,0.28954359389843,0.125000388390557,21455.5800897815
"70%",0.117965073899623,0.0223008793619127,0.603063943882747,0.2897733935347,0.125080810583347,21455.6643553629
"72.5%",0.11800709941949,0.0223472723352352,0.603373459593223,0.289978476945162,0.125155886511302,21455.7422019536
"75%",0.118054115959438,0.0223972822768949,0.60371687772851,0.290196474413043,0.125227857708306,21455.8294000047
"77.5%",0.118104548885759,0.0224483261514243,0.604127247547857,0.290498003122587,0.125307890861645,21455.9179268829
"80%",0.118161485137627,0.022506014694851,0.604514289212026,0.290823868307907,0.125393773364768,21456.0083216035
"82.5%",0.118216040730668,0.0225571239249784,0.604891578402915,0.291088608501447,0.125484807632257,21456.0892375075
"85%",0.11827633608976,0.0226258124499984,0.605394422914441,0.291429162518175,0.125586458159359,21456.1858700313
"87.5%",0.118336989423426,0.0227028937188632,0.605980992393437,0.291771318053582,0.125711339940201,21456.2797812681
"90%",0.118412665150945,0.0227978010889168,0.606530363273876,0.29221004783608,0.125850901597086,21456.3779819
"92.5%",0.118494204783486,0.0229182731935142,0.607340153524039,0.292758692238419,0.126001503107339,21456.4920028904
"95%",0.118602723906033,0.0230759072890818,0.608201873991735,0.293515260740433,0.126212252633512,21456.6148584132
"97.5%",0.118807968915066,0.0232761401939178,0.609760310554303,0.294728708963127,0.126500386695389,21456.7732533884
"100%",0.119830188960367,0.0246263496097741,0.619115058363685,0.30211281764722,0.128339824973406,21457.1625064675
