"","Position","C.T","G.A"
"1",1,0.676264353020543,0
"2",2,0.546252425812292,0
"3",3,0.409806837189273,0
"4",4,0.286237603922198,0
"5",5,0.188360298625988,0
"6",6,0.118711937759988,0
"7",7,0.0728325273274701,0
"8",8,0.0441240670328811,0
"9",9,0.0267323362043144,0
"10",10,0.0164013772539863,0
"11",11,0.0103355711268842,0
"12",12,0.006797969529482,0
"13",-12,0.006797969529482,0
"14",-11,0.0103355711268842,0
"15",-10,0.0164013772539863,0
"16",-9,0.0267323362043144,0
"17",-8,0.0441240670328811,0
"18",-7,0.0728325273274701,0
"19",-6,0.118711937759988,0
"20",-5,0.188360298625988,0
"21",-4,0.286237603922198,0
"22",-3,0.409806837189273,0
"23",-2,0.546252425812292,0
"24",-1,0.676264353020543,0
