"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.171077513115938,0.000253242945193648,0.852102114391652,0.721604659090692,0.286082432148798,-1344.34796007095
"Std.",0.00294617404595055,0.000249979165007695,0.0942073065836295,0.0288194753411561,0.00778655110733985,1.67724221903142
"Acceptance ratio",0.272,0.18786,0.18198,0.24536,0.23278,0.71986
"0%",0.158098244834345,1.59263463488232e-08,0.517614226173064,0.593561913398478,0.253821326150167,-1356.00687575242
"2.5%",0.16534652206147,7.0073312532868e-06,0.655832709951247,0.657812552701546,0.271041861819482,-1348.43840468526
"5%",0.166206912103427,1.38362527131832e-05,0.685284612409434,0.669270353788539,0.273528137503431,-1347.56372940786
"7.5%",0.166792050306244,2.07344854936371e-05,0.705659590427182,0.676825828991507,0.275005967912845,-1347.02509533056
"10%",0.167276248111915,2.67565262895846e-05,0.720748012845451,0.682039609160214,0.276220600910657,-1346.6113068325
"12.5%",0.167667770312457,3.34791977150167e-05,0.733529725276997,0.687224278018428,0.277140242223841,-1346.30192778312
"15%",0.167976659829845,4.05886926912246e-05,0.745288246776737,0.690701695879438,0.278053802054594,-1346.03242358509
"17.5%",0.168286496893405,4.72504964205133e-05,0.756371530008771,0.69391790388036,0.278892903966227,-1345.7907692924
"20%",0.168582874336892,5.4685380033231e-05,0.766029710778944,0.69739659079671,0.279578580284617,-1345.56997295746
"22.5%",0.168823304108367,6.28815858622256e-05,0.775684673862901,0.700437436140592,0.28025339444466,-1345.38854989275
"25%",0.169058568029381,7.2506445295669e-05,0.783571868883095,0.703114836424223,0.280852713994536,-1345.2198417046
"27.5%",0.169301026938969,7.97684579843174e-05,0.793628315612199,0.705769542740672,0.281463059669993,-1345.06581341418
"30%",0.169537580013187,8.91121765537194e-05,0.802416847096014,0.708561205782868,0.281979052559303,-1344.92236952292
"32.5%",0.169771066607809,9.81123746981974e-05,0.811712942803149,0.710606748077646,0.282445801712906,-1344.78567190269
"35%",0.16995395353916,0.000107929546899157,0.819073172473846,0.713514602695654,0.283029434227215,-1344.66728123749
"37.5%",0.170153034963441,0.000119605830331994,0.827107690092319,0.715667066271681,0.283543055727669,-1344.54523486391
"40%",0.170347805459532,0.000128963545070097,0.834687394742552,0.717848532203535,0.284038156243839,-1344.42595951909
"42.5%",0.170530494748335,0.000141259390727036,0.841894898475417,0.719753568492225,0.284485957338382,-1344.31189877571
"45%",0.170726414009777,0.000154411486443541,0.849476505462399,0.721749378437695,0.284935950159891,-1344.20755270554
"47.5%",0.170900892727115,0.000167361767582591,0.855841663632747,0.723775564614109,0.285463545898527,-1344.10072909921
"50%",0.171070291809467,0.00017915937051273,0.863173928100222,0.725727430844742,0.285965710228058,-1344.00846426807
"52.5%",0.171242184927735,0.00019142668849825,0.870408871857895,0.727516669228871,0.286393155651243,-1343.91662843569
"55%",0.171453335195476,0.000206506425923655,0.87683935380922,0.729427729650053,0.286855461223735,-1343.82661049687
"57.5%",0.17163241382904,0.000220791960154805,0.884207733116946,0.731239071003484,0.287369694255515,-1343.73211298394
"60%",0.171814238586297,0.00023568695965065,0.890267973444132,0.732863121297276,0.287853469175385,-1343.64536879675
"62.5%",0.171990542257956,0.000250009508569051,0.896709156048376,0.734561326274088,0.288427784031186,-1343.55681329338
"65%",0.172189065742916,0.000267114677723535,0.903385625039189,0.73620818879175,0.288958595342511,-1343.47038145668
"67.5%",0.172377047045976,0.000287550036039672,0.910230006531123,0.737986773634822,0.289473528909171,-1343.38597069548
"70%",0.172604023110644,0.000305878139900937,0.916585504214818,0.739417690219035,0.290027364241707,-1343.30054532481
"72.5%",0.172828049099106,0.000330804912981137,0.922717382320781,0.741106975361759,0.290733374068015,-1343.20969311881
"75%",0.17306758759812,0.000354566373790747,0.928262928333712,0.74272855765417,0.291342402626867,-1343.11726697716
"77.5%",0.173302532927876,0.000379221794580288,0.934215985666956,0.744827763840261,0.2919897287286,-1343.02181546123
"80%",0.173560046288131,0.000407999364597986,0.94109522577731,0.746608638956807,0.292696777956685,-1342.93131497413
"82.5%",0.173788796741558,0.00043966675828593,0.94910318011012,0.748616771286977,0.293330555633503,-1342.84149891376
"85%",0.174109334692827,0.000479869739839364,0.9564288496794,0.75052116643527,0.294270827056829,-1342.74458810673
"87.5%",0.17443172204404,0.000524713336266354,0.963576749748724,0.752608816488152,0.29515900921634,-1342.64320874273
"90%",0.174820453619781,0.000580929376565163,0.970258808158859,0.755181509246338,0.296129236462659,-1342.53141561518
"92.5%",0.175394175225532,0.000653956576151344,0.976655006865854,0.758196459942867,0.297395592609601,-1342.40226836813
"95%",0.17599161039336,0.000759605249541716,0.984111015157201,0.761927253831731,0.29899286407927,-1342.27341628828
"97.5%",0.176837523431107,0.000934776783314582,0.991926571625121,0.767435333076903,0.301525125646672,-1342.0967084409
"100%",0.18252017154941,0.00238051728438157,0.999978983496565,0.795326805777395,0.318514656547885,-1341.61227191867
