"","Position","C.T","G.A"
"1",1,0.929647901385865,0
"2",2,0.881053906380624,0
"3",3,0.81799344419101,0
"4",4,0.752055616154676,0
"5",5,0.696955000329361,0
"6",6,0.658878821384313,0
"7",7,0.635884918597018,0
"8",8,0.623111078526465,0
"9",9,0.616341886407749,0
"10",10,0.612844043245258,0
"11",11,0.611059974083214,0
"12",12,0.610155947369263,0
"13",-12,0.610155947369263,0
"14",-11,0.611059974083214,0
"15",-10,0.612844043245258,0
"16",-9,0.616341886407749,0
"17",-8,0.623111078526465,0
"18",-7,0.635884918597018,0
"19",-6,0.658878821384313,0
"20",-5,0.696955000329361,0
"21",-4,0.752055616154676,0
"22",-3,0.81799344419101,0
"23",-2,0.881053906380624,0
"24",-1,0.929647901385865,0
