"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"1",0.0701180404644546,0.052512680140707,0.820071685975726,0.267115101632859,0.217451596974677,-660.937803740758
"2",0.0701180404644546,0.052512680140707,0.820071685975726,0.267115101632859,0.217451596974677,-660.937803740758
"3",0.0701180404644546,0.052512680140707,0.820071685975726,0.267115101632859,0.217451596974677,-660.937803740758
"4",0.066900970964813,0.052512680140707,0.829526393932887,0.262066456443561,0.214233288601868,-658.754796031976
"5",0.066900970964813,0.052512680140707,0.829526393932887,0.261434151848673,0.214233288601868,-658.762280704298
"6",0.066900970964813,0.0496555989736253,0.829526393932887,0.261434151848673,0.214233288601868,-659.356381338529
"7",0.0693404655450506,0.0496555989736253,0.829526393932887,0.251476814392135,0.214233288601868,-660.217160369709
"8",0.0665843573674008,0.0496555989736253,0.829526393932887,0.251476814392135,0.214233288601868,-659.38326068044
"9",0.0665843573674008,0.0455230692554494,0.829526393932887,0.247750046451495,0.214233288601868,-659.833558178992
"10",0.0665843573674008,0.0455230692554494,0.829526393932887,0.247750046451495,0.214233288601868,-659.833558178992
"11",0.0665843573674008,0.0453985851625506,0.829526393932887,0.247750046451495,0.224936064518057,-660.083691168789
"12",0.0665843573674008,0.0470692387524266,0.829526393932887,0.247750046451495,0.224936064518057,-659.888397631355
"13",0.0665843573674008,0.0470692387524266,0.829526393932887,0.247750046451495,0.224936064518057,-659.888397631355
"14",0.0665843573674008,0.0470692387524266,0.829526393932887,0.247750046451495,0.224936064518057,-659.888397631355
"15",0.0665843573674008,0.0470692387524266,0.829526393932887,0.247750046451495,0.202957467495527,-660.939965461154
"16",0.0665843573674008,0.0470692387524266,0.829526393932887,0.247750046451495,0.202957467495527,-660.939965461154
"17",0.0685352915530266,0.0470692387524266,0.829526393932887,0.247750046451495,0.202957467495527,-660.369745181521
"18",0.0685352915530266,0.0444679654404883,0.829526393932887,0.247750046451495,0.202957467495527,-660.644183135592
"19",0.0685352915530266,0.0444679654404883,0.829526393932887,0.247750046451495,0.202957467495527,-660.644183135592
"20",0.0685352915530266,0.0444679654404883,0.829526393932887,0.249698766219616,0.202957467495527,-660.738638173739
"21",0.0685352915530266,0.0444679654404883,0.829526393932887,0.249698766219616,0.202957467495527,-660.738638173739
"22",0.0685352915530266,0.0539813198166201,0.78771454824562,0.249698766219616,0.202957467495527,-661.282276660213
"23",0.0685352915530266,0.0516578045755566,0.78771454824562,0.249698766219616,0.202957467495527,-660.768468703634
"24",0.0685352915530266,0.0516578045755566,0.78771454824562,0.260514916431317,0.214407253150734,-661.260977523652
"25",0.0685352915530266,0.0516578045755566,0.848861389891541,0.260514916431317,0.214407253150734,-659.352852878481
"26",0.0685352915530266,0.0516578045755566,0.848861389891541,0.260514916431317,0.214407253150734,-659.352852878481
