"","Position","C.T","G.A"
"1",1,0.957143826192388,0.688116974507045
"2",2,0.943331572642234,0.673671508675103
"3",3,0.926930299327953,0.650542448267332
"4",4,0.908587643345807,0.620700160920266
"5",5,0.88881406502456,0.594010976389085
"6",6,0.867939081042275,0.578763559368857
"7",7,0.846591407703776,0.574347621836799
"8",8,0.825812823265533,0.575517006421566
"9",9,0.80954927085059,0.563730052261837
"10",10,0.796404495387642,0.552170611281021
"11",11,0.782175843393416,0.559160803317657
"12",12,0.764729055829504,0.584143216878605
"13",-12,0.504429400157759,0.785687777768052
"14",-11,0.525106101176146,0.791068520565535
"15",-10,0.534885357825539,0.801243740894683
"16",-9,0.53079670343228,0.816606802297155
"17",-8,0.514147980826108,0.835710919768774
"18",-7,0.498789857481959,0.85574190684705
"19",-6,0.496821797085614,0.875502066666784
"20",-5,0.509845957494632,0.89483198987515
"21",-4,0.525654367222326,0.913677636433854
"22",-3,0.534627173979382,0.931277249134108
"23",-2,0.525933476667301,0.946830620692285
"24",-1,0.481530299763698,0.959832932915978
