pos	3pG>A
1	0.02
2	0
3	0.0185185185185185
4	0
5	0
6	0.0454545454545455
7	0.025
8	0
9	0
10	0
11	0.0444444444444444
12	0.0465116279069767
13	0.0212765957446809
14	0
15	0.0227272727272727
16	0.0222222222222222
17	0.05
18	0
19	0
20	0.0540540540540541
21	0
22	0.0769230769230769
23	0
24	0.0652173913043478
25	0.0487804878048781
