pos	5pC>T
1	0
2	0.0833333333333333
3	0
4	0
5	0
6	0.0571428571428571
7	0.0238095238095238
8	0.0384615384615385
9	0.0263157894736842
10	0.0204081632653061
11	0.0731707317073171
12	0
13	0
14	0.0444444444444444
15	0.03125
16	0.0714285714285714
17	0.04
18	0.032258064516129
19	0.0256410256410256
20	0.0425531914893617
21	0.0612244897959184
22	0
23	0
24	0
25	0
