"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.154762341307624,0.00181637487686663,0.240640762665096,0.816927236621493,0.522759545602307,-295.370586057058
"Std.",0.0158697139920359,0.00183640388431755,0.258086243563378,0.210636008064192,0.0737784850436956,1.62972266759473
"Acceptance ratio",0.17204,0.17524,0.16148,0.24536,0.2285,0.67522
"0%",0.0997607253655992,2.13774263234899e-07,1.95521907959961e-05,0.000712174581146835,0.280489803281796,-305.008078437029
"2.5%",0.125833407284968,4.84136171429345e-05,0.00127105926521046,0.197638164739321,0.395828316247301,-299.395039185369
"5%",0.129835564717618,9.44437735059953e-05,0.00323228527523493,0.338885501609827,0.411770867062966,-298.511237386456
"7.5%",0.132775497696116,0.000149591172366624,0.0056695279399346,0.434406372525279,0.423223452520718,-297.94671588065
"10%",0.134860064530874,0.000203870274823496,0.00814095461332092,0.509145964851857,0.433281510353594,-297.543293669008
"12.5%",0.136984483687161,0.000252937932203015,0.0118186256774354,0.565563232569848,0.441577767030363,-297.242686996667
"15%",0.13860380117867,0.000305953838324462,0.0154447820780518,0.613319988505141,0.448780826072775,-296.975399295302
"17.5%",0.139940397476759,0.000351964487632083,0.0210548392284056,0.649320868829512,0.454748311133376,-296.759095488743
"20%",0.141291886402515,0.000395094819887564,0.0261692427744257,0.683769901884947,0.460341614652428,-296.575395838174
"22.5%",0.142491989359222,0.000466148005775542,0.0303148267676216,0.714584915607552,0.465767934302969,-296.390800264154
"25%",0.143775811877196,0.000517626629033161,0.0364738380064465,0.742780316709101,0.470988460156003,-296.234301515518
"27.5%",0.144939190601594,0.000575343682159717,0.0443034375808169,0.76698126518688,0.47567765971046,-296.077135348878
"30%",0.145979021899698,0.000628622730889093,0.051449640042603,0.788660160772754,0.480371218115618,-295.93500501093
"32.5%",0.146926538136852,0.000703186985161986,0.0592660150683908,0.807512709599564,0.485045301664564,-295.806219012782
"35%",0.14808966248129,0.00074906813711777,0.0669102486956132,0.827036544009312,0.48971443183505,-295.684559041425
"37.5%",0.149043197725141,0.000827075599898075,0.0781287875908863,0.839933287057202,0.494312948518835,-295.556261633695
"40%",0.150016565336051,0.000898324232219541,0.0887621011227894,0.85531473872514,0.498971514013564,-295.447967431685
"42.5%",0.151046582473303,0.000975642147013889,0.100630483326684,0.869181019982915,0.503207366234429,-295.340767925267
"45%",0.152130790594524,0.00104613821224793,0.111518047494356,0.881145719076533,0.507649715277879,-295.231809839313
"47.5%",0.153168454056679,0.00112943820243045,0.123661855906513,0.893048778038615,0.51200418621718,-295.135939435958
"50%",0.154148574500856,0.0012178552663031,0.138179378482383,0.902410615067761,0.516321684389597,-295.033447360481
"52.5%",0.154965199057195,0.00132914391339923,0.153227927224211,0.910466572279185,0.520752627876783,-294.947639676189
"55%",0.155957695236514,0.00141999837343624,0.170105803772791,0.918655312262378,0.525695429936373,-294.856059096726
"57.5%",0.15699789959346,0.00153648388338419,0.188092199245463,0.927135039589014,0.529985286329335,-294.771553845652
"60%",0.158108093123824,0.0016421119550173,0.204165049123479,0.933782933941134,0.535480571533649,-294.685060097534
"62.5%",0.159187437669932,0.00175946840620033,0.225100751934274,0.940380717705885,0.54097182942694,-294.600063762096
"65%",0.160372913004194,0.00187574300804187,0.246958922804061,0.946277119952081,0.545857099986264,-294.512828276786
"67.5%",0.161445449229728,0.00200875833400952,0.276208778763794,0.95272885445148,0.551106978998424,-294.428672944425
"70%",0.162793202405666,0.00216637675200572,0.309577591941027,0.956892156748008,0.556584324146404,-294.349427631425
"72.5%",0.163973737965924,0.00232568297254525,0.338037866827527,0.961723746923829,0.56272645534881,-294.262365842267
"75%",0.165123907291471,0.00250934623446522,0.371423507527855,0.966274894441767,0.568307727367025,-294.171915074616
"77.5%",0.166458751496742,0.00270216597565933,0.40741745888023,0.970929495046354,0.574828888464036,-294.086528648695
"80%",0.167865152475129,0.00291416412926564,0.452522828491081,0.974953946012504,0.582456118882558,-293.998221981273
"82.5%",0.169563503868653,0.00317178586525578,0.502519096739348,0.978068544235461,0.589997291592736,-293.906410243106
"85%",0.171060440351457,0.00345937899878738,0.549353361040948,0.98174771591629,0.598263562696176,-293.811563110425
"87.5%",0.1729095731213,0.00381288072187035,0.605816817026471,0.984795232361931,0.608469373380077,-293.70491474163
"90%",0.175204232218111,0.00424128523375807,0.664871838189953,0.987503110385088,0.620655186231302,-293.602004112246
"92.5%",0.178113690629728,0.00481090031204995,0.73417608278735,0.990658407655973,0.635280554852806,-293.48349009988
"95%",0.182160833864163,0.00560836379472942,0.811442691476555,0.993883078817198,0.653011259932682,-293.356924862533
"97.5%",0.188118703784188,0.00681798660034854,0.900076510188123,0.997031118607262,0.683314586177237,-293.190510483147
"100%",0.231008776528925,0.01727018372881,0.999819462858648,0.999998094885045,0.920257767438014,-292.712520029529
