"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.187949174317062,0.00105009152006145,0.40285528698726,0.817982288586721,0.386903904295725,-584.048561362041
"Std.",0.00969159784073462,0.00104794513525617,0.276626589273462,0.142925634733092,0.0297825048059892,1.53832323121789
"Acceptance ratio",0.222,0.19836,0.21506,0.22784,0.20428,0.70206
"0%",0.150459411364912,2.39638546969284e-07,9.02658949029356e-05,0.00847421656871603,0.285037190393561,-598.20396279207
"2.5%",0.169525199014768,2.98004386289992e-05,0.014938893284826,0.440969133960138,0.330512404739414,-587.835211994417
"5%",0.172099909038527,5.77831585559821e-05,0.0293267613255288,0.526342504237509,0.339806100523225,-586.957093184236
"7.5%",0.174133312996447,8.30698981618765e-05,0.0460992218083734,0.582984459638757,0.345407431864288,-586.430760381305
"10%",0.175649052383281,0.000117482022892479,0.0650270191139434,0.625771997162667,0.349546356865391,-586.050146495048
"12.5%",0.176710336025054,0.000148681682600044,0.0794676224127636,0.655111494636841,0.353746404916823,-585.761260555582
"15%",0.177802900898713,0.00017988230405888,0.0988770964833074,0.678435410084117,0.356547494127263,-585.522065854923
"17.5%",0.178830868786704,0.000209452095866554,0.116528283942766,0.70311545950975,0.359665722661316,-585.313108664183
"20%",0.179740287279385,0.000240483643827033,0.133932948097827,0.721491964013158,0.362225083502925,-585.134502254461
"22.5%",0.180599924555074,0.000271115602920358,0.152501822893662,0.739046154621964,0.364774640987918,-584.976443408641
"25%",0.181446894272824,0.000306285786794051,0.168914011919076,0.754518675128792,0.366863248922782,-584.835364768224
"27.5%",0.182161842755065,0.000334834053983748,0.183194872732841,0.768818022630423,0.369198157219207,-584.686634808006
"30%",0.182853220644059,0.000365061324606759,0.199111981048006,0.781251103944513,0.371006666955797,-584.569424743505
"32.5%",0.183582024265538,0.0003977496886087,0.215445984107706,0.7932871460556,0.372806607372877,-584.44983454046
"35%",0.184246504153311,0.00043457207003968,0.232342470476564,0.803952448144697,0.374625850081574,-584.332377831166
"37.5%",0.184853474107238,0.00047662427098637,0.253116722086976,0.814696491458727,0.376311895730913,-584.21779626577
"40%",0.185508770612421,0.000521717831385716,0.273837447091078,0.822759607015043,0.378335409554801,-584.111392565875
"42.5%",0.186107219333052,0.000561364752802791,0.294568135624029,0.831935294067761,0.380298759311146,-584.01621583102
"45%",0.186659969816531,0.00060450540495678,0.312808572516615,0.840074623593103,0.382069715730082,-583.921217636183
"47.5%",0.187203941898981,0.000658328771011485,0.334554364107605,0.846997671015174,0.383895303869525,-583.833492161466
"50%",0.187758100349282,0.000707449805254271,0.357209052894944,0.854579945549493,0.38574034639933,-583.742273382471
"52.5%",0.188270399345199,0.000769111586463588,0.378566978703782,0.861692338522572,0.387653767169616,-583.663281278231
"55%",0.188947552307321,0.000820231751834742,0.402834214323507,0.868509606061439,0.389245959272122,-583.583139723896
"57.5%",0.189518777376051,0.000887526108149147,0.427188175958555,0.876258277291088,0.39112391755241,-583.495603154584
"60%",0.190093793186846,0.000956933330103783,0.453026552452418,0.883419128039021,0.393277794889226,-583.412598675663
"62.5%",0.19067737747334,0.00102856660246178,0.47720964073076,0.889988020870918,0.39507693746312,-583.335460786043
"65%",0.191317383508337,0.00110702837790838,0.500730801486464,0.896053620237358,0.396959491764197,-583.258271324037
"67.5%",0.192028206634486,0.00119240677717965,0.528577301243323,0.902297590232392,0.399119517188925,-583.18236574859
"70%",0.19270728324295,0.00128722343739027,0.555966333225366,0.908663565124338,0.401072044118349,-583.097468373168
"72.5%",0.193482005960145,0.00139101874410636,0.586732846794532,0.915185117125079,0.403562007845792,-583.020764446347
"75%",0.194403036042335,0.00149067257298187,0.615737060038827,0.92012909205644,0.406175040000721,-582.935984144989
"77.5%",0.195189228731166,0.0015962495657443,0.644998100260127,0.926692315874928,0.409057645328879,-582.851533504938
"80%",0.196109470409997,0.00170931249336779,0.67911741052111,0.932837591801794,0.411474631221698,-582.767832754933
"82.5%",0.196946848606336,0.00185445691314764,0.713592095737831,0.940459759056147,0.414729147058152,-582.684660783658
"85%",0.197961921176199,0.00201883895177884,0.754265497470361,0.946932984552896,0.418401233298516,-582.597848341534
"87.5%",0.199071985597973,0.0021902750436895,0.790034646006788,0.952760228884849,0.421994427664076,-582.506881117234
"90%",0.200488633263935,0.00244290395515758,0.823838741060683,0.95945590707906,0.425731053552742,-582.40675739965
"92.5%",0.202154884743473,0.00271866705678281,0.865029765513571,0.967462586893967,0.431105801553625,-582.290309638738
"95%",0.204431221511112,0.00314316477213237,0.906026090717234,0.975875571251807,0.437762182026109,-582.15618283386
"97.5%",0.20763782582369,0.00385289645494517,0.951420669082382,0.986449328679624,0.447964758226645,-581.987716084524
"100%",0.229032836194784,0.0114943320526639,0.999791978346385,0.999965885304559,0.52174513083167,-581.471940467356
