"","Position","C.T","G.A"
"1",1,0.608239349377131,0
"2",2,0.304868437993703,0
"3",3,0.112030982445498,0
"4",4,0.0357441864324722,0
"5",5,0.0112834283813455,0
"6",6,0.0039634925374312,0
"7",7,0.00180947468940313,0
"8",8,0.00117564679099178,0
"9",9,0.000988200139732763,0
"10",10,0.000932405184295508,0
"11",11,0.000915684140541537,0
"12",12,0.000910639002476744,0
"13",-12,0.000910639002476744,0
"14",-11,0.000915684140541537,0
"15",-10,0.000932405184295508,0
"16",-9,0.000988200139732763,0
"17",-8,0.00117564679099178,0
"18",-7,0.00180947468940313,0
"19",-6,0.0039634925374312,0
"20",-5,0.0112834283813455,0
"21",-4,0.0357441864324722,0
"22",-3,0.112030982445498,0
"23",-2,0.304868437993703,0
"24",-1,0.608239349377131,0
