"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0363203956310076,0.0218846111276735,0.999843913922473,0.366978378880621,0.225419862757483,-8230.87332386507
"Std.",0.000204148081110437,0.000290847820482469,0.000151661250672919,0.00108107825329416,0.00198938492441702,1.73020742443569
"Acceptance ratio",0.16066,0.2455,0.10888,0.11918,0.23306,0.61794
"0%",0.0355931183080949,0.0206459803960461,0.998231620267279,0.362975156244215,0.216761797812579,-8244.21098971419
"2.5%",0.0359246269496154,0.0213165114692889,0.999450787565432,0.364919986779792,0.22153618674813,-8235.12198654046
"5%",0.0359860420601145,0.0214116463880345,0.999543453107486,0.365216898350156,0.222119778100348,-8234.21992357551
"7.5%",0.0360285079201381,0.0214733645791815,0.999603035216959,0.365435753783317,0.222517574729091,-8233.63546955636
"10%",0.0360575795918486,0.0215164858260527,0.999650491010897,0.365590498547521,0.2228469222303,-8233.204506573
"12.5%",0.0360860281238803,0.0215574838279882,0.99968646085476,0.36573564705546,0.223150492079589,-8232.85433303045
"15%",0.0361108942299877,0.0215890692174787,0.999708632076697,0.365842867354935,0.223382420447769,-8232.57840546758
"17.5%",0.0361286682372697,0.0216151202558239,0.999727955063474,0.365970328293983,0.223580055124182,-8232.33499444073
"20%",0.0361492560379412,0.0216415503670711,0.999747594166585,0.366064173779999,0.223781198523912,-8232.12529034228
"22.5%",0.0361648982371981,0.0216678363136557,0.999765030826373,0.366141052381234,0.223961537881091,-8231.95397376243
"25%",0.0361813393149238,0.0216899664508479,0.999778655147639,0.36622100156153,0.224103839759037,-8231.78962029205
"27.5%",0.0361979642889188,0.0217102123117456,0.999792088576274,0.366308924955799,0.224234666199266,-8231.6252763647
"30%",0.0362114579004756,0.0217295541669594,0.999806767602229,0.366396408135838,0.22436478703057,-8231.47244632992
"32.5%",0.0362270257105796,0.0217491075654152,0.999821577105752,0.366468236696426,0.224489441521392,-8231.34362667396
"35%",0.036244073237999,0.0217710460485227,0.999833152956405,0.366552989262705,0.224625759229514,-8231.215204253
"37.5%",0.0362570474060174,0.0217853181085395,0.999843501608653,0.366621847157848,0.224773943073105,-8231.09498562209
"40%",0.036269929689941,0.0218067148707194,0.999853448479133,0.366697171935536,0.224915018677422,-8230.97463114171
"42.5%",0.0362835526984084,0.0218258804103749,0.999862598086625,0.366778418002521,0.22502534717651,-8230.86496956895
"45%",0.0362953420583909,0.0218445078781632,0.999872072589673,0.366855136242791,0.225156023926381,-8230.7596328957
"47.5%",0.0363080186245425,0.0218635722085877,0.999881142951766,0.366916572763461,0.225287870696094,-8230.65346515098
"50%",0.0363203105194267,0.0218798039823404,0.999889027409706,0.366981764658104,0.225421336077937,-8230.55121578429
"52.5%",0.0363314510691933,0.0218986702997842,0.999895784635913,0.367049049611366,0.225553956852072,-8230.45669792375
"55%",0.0363416491091057,0.0219181916149198,0.999904793664351,0.367116557394832,0.225675481276623,-8230.36306769449
"57.5%",0.0363522921939508,0.0219350316806868,0.999912041629123,0.367175551074075,0.225787916574169,-8230.26706572336
"60%",0.0363655842280368,0.0219534998233745,0.999917858005932,0.367253115707897,0.225904262211528,-8230.17038080333
"62.5%",0.0363802603500725,0.0219736998805073,0.999924484786598,0.367319300489666,0.22604253338287,-8230.07507385175
"65%",0.0363953015311562,0.0219941112447434,0.999930873928756,0.367394992037323,0.226157946111822,-8229.98567960167
"67.5%",0.0364105856733069,0.0220170092862897,0.999936888521515,0.367462514703432,0.226294408990327,-8229.89307913664
"70%",0.0364263955122222,0.0220348359616218,0.999942107809148,0.367540098981519,0.226437876547344,-8229.80044844073
"72.5%",0.0364413852354764,0.0220544402085621,0.999948463753522,0.3676188932223,0.22659581172285,-8229.70800107466
"75%",0.0364570701058118,0.0220760325244819,0.999953822339709,0.36769174994494,0.226774498763696,-8229.61360906696
"77.5%",0.036472650741175,0.0221038535346426,0.999959532547593,0.367768892070804,0.226939643897233,-8229.52106611887
"80%",0.0364918866037787,0.0221275534197475,0.999963987483572,0.367873567655708,0.227113662295886,-8229.4221591923
"82.5%",0.0365124391558206,0.0221562755546583,0.999969619057257,0.367998152937678,0.227301128312477,-8229.32017390146
"85%",0.0365325125702956,0.0221874712603027,0.999973419832704,0.368111347422068,0.227509854945464,-8229.20238518739
"87.5%",0.0365573099068288,0.0222229726381862,0.999977102657564,0.368229216858665,0.227724022154605,-8229.08623493276
"90%",0.0365842114807587,0.0222633647746482,0.999981806539182,0.368356707282765,0.227987921380888,-8228.96454955126
"92.5%",0.0366170351300141,0.0223136946751194,0.99998610561569,0.368537192484706,0.228299741298029,-8228.82584709467
"95%",0.0366627146577592,0.0223744206095829,0.99999081365004,0.368790326644262,0.228718100850649,-8228.68383294326
"97.5%",0.0367267182889911,0.0224538643461265,0.999994804788629,0.36911852989124,0.229351135303147,-8228.46914080238
"100%",0.0370919417579665,0.0230351081118898,0.999999980973348,0.37094796997213,0.232228619849809,-8227.84804423058
