"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.172071631942028,0.00153393640428283,0.408523943392256,0.821224221516954,0.446007278274051,-593.640092837388
"Std.",0.00838126075574568,0.00144510335725433,0.269606177957711,0.134251152004457,0.0316262707169385,1.49573068281229
"Acceptance ratio",0.18868,0.27606,0.19262,0.19566,0.21278,0.6984
"0%",0.139928176070376,7.15392276561585e-08,0.000448283733136601,0.00690280372528235,0.334317864926465,-606.782554646012
"2.5%",0.156018962371826,3.93962353770314e-05,0.0271860477946555,0.469853085489906,0.388216914903409,-597.251293358477
"5%",0.15850835340846,8.51146389787998e-05,0.0504486944526643,0.55345740816412,0.396633180277525,-596.465148021011
"7.5%",0.16006663826918,0.000128854632172389,0.0679672898302373,0.602294717341883,0.401926810308467,-595.992447872982
"10%",0.161268602414288,0.000182760615703484,0.0845351736871027,0.635667350594604,0.406552547855414,-595.625605435201
"12.5%",0.162378911785734,0.0002283660860265,0.100176595030116,0.667196399505542,0.409902697082543,-595.342763018339
"15%",0.163319646938715,0.000271582619736401,0.117633241031004,0.692401235655421,0.413380944260886,-595.11201973637
"17.5%",0.164170611047335,0.00031718514228449,0.132891216780092,0.710466715399551,0.416281259221559,-594.915109271164
"20%",0.164848505879491,0.000363905709242964,0.148294129635985,0.727400791962215,0.419088438363421,-594.734608384473
"22.5%",0.165513694845286,0.000411371703042562,0.164504208313804,0.746127556552459,0.421302690131859,-594.572738359481
"25%",0.166198757006259,0.000462401905725934,0.179984302466209,0.760807511528435,0.423742975095756,-594.428204086499
"27.5%",0.166939064313873,0.000523538064891463,0.195132380004139,0.775557544166622,0.426195091184311,-594.295165976891
"30%",0.167539769407973,0.000575975202951678,0.210121099019405,0.786659589985926,0.42878692868609,-594.174832910038
"32.5%",0.168123710125052,0.000628825496112481,0.229674827355349,0.797608182338478,0.43077493159719,-594.060917972797
"35%",0.16871396587137,0.000689324095735888,0.247732013660966,0.807422410207931,0.432875867573742,-593.946357030785
"37.5%",0.169221571059963,0.000740530072853705,0.2643597943012,0.816390849702527,0.434861978300022,-593.847462482493
"40%",0.169745523041344,0.000809673730093453,0.281348089091629,0.826235285152396,0.436524678357978,-593.747197222136
"42.5%",0.170376314027606,0.000880774363225519,0.295905359533268,0.834993441941249,0.438451631993306,-593.646886952229
"45%",0.170942750294107,0.000954312852652641,0.316872173178988,0.843335855185304,0.440197945523268,-593.550735646978
"47.5%",0.171516920271118,0.00102747417743945,0.336645066733259,0.851375396308871,0.441966210810555,-593.462118386177
"50%",0.172081042198839,0.00110487109621084,0.356764844600327,0.85805026079184,0.444148982784103,-593.375266493493
"52.5%",0.172631783179164,0.00118836587793553,0.380839707507461,0.864159434143052,0.446125560102023,-593.283164326949
"55%",0.173170962937172,0.00126902753313603,0.40488639038914,0.870749369416174,0.448303391757114,-593.203241406849
"57.5%",0.173741702091369,0.00136028183776679,0.430197407946894,0.876884481314305,0.450271234588679,-593.115334198489
"60%",0.174317676704544,0.00146561500364097,0.456896206645469,0.882990127593758,0.452323178943481,-593.032110860405
"62.5%",0.174864638882621,0.00155820860748773,0.478790630439934,0.888066693389328,0.45454336491239,-592.942341560397
"65%",0.175388915184432,0.00165403492316863,0.501430176946372,0.894817389743827,0.456737666894677,-592.856737123335
"67.5%",0.175896637588912,0.00176137613300201,0.528992687384547,0.90153565209134,0.459142352905917,-592.779354959638
"70%",0.176492685807268,0.00188899199938365,0.55401409835527,0.907735146304631,0.461570765840359,-592.702425688387
"72.5%",0.177117579703304,0.00202199893152165,0.58078616921544,0.912438429691524,0.463843168776954,-592.623478523135
"75%",0.177736188411849,0.00217290312188954,0.612159056382648,0.917764597130258,0.466603192847307,-592.539172378251
"77.5%",0.178397376072982,0.00232924700910022,0.642164659864108,0.9226803231777,0.469287354030206,-592.457324006841
"80%",0.179209898357141,0.00249661270169199,0.678199108564288,0.928218694005738,0.472292889781808,-592.37522806959
"82.5%",0.179833047264547,0.00267892858244675,0.711423781801718,0.934308512236211,0.47567176628185,-592.279578520588
"85%",0.180619444261483,0.00289662405962884,0.746715043173109,0.939316330606986,0.479536845836657,-592.18941199137
"87.5%",0.181686742998028,0.00316684762567302,0.783590851259345,0.945200492086396,0.483886163749157,-592.100209607389
"90%",0.182747359835125,0.00350414475537241,0.820443739503678,0.951518159427138,0.487929067792879,-591.992502823751
"92.5%",0.184132447627198,0.00389972139061767,0.863456722066373,0.959735636686024,0.493412158348849,-591.880981533772
"95%",0.186019515715092,0.00445402416331238,0.905224899819753,0.968728091739583,0.500834298085459,-591.752768796291
"97.5%",0.188558805567914,0.00528681324673258,0.953181012327419,0.980898280011229,0.512283074048406,-591.589906289055
"100%",0.205357864273317,0.0157411174353264,0.999925322654774,0.999995588410321,0.577951887882583,-591.124115346234
