"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0841132541206069,0.0206869757886038,0.394810344552631,0.643299619496072,1.45970563968607,-105.145417833963
"Std.",0.0290969992879374,0.0187874664160087,0.279979869289112,0.235797323130522,0.664735035105497,1.38049582636075
"Acceptance ratio",0.21092,0.24244,0.2625,0.25378,0.30078,0.77186
"0%",0.019419746070824,5.05990930837683e-06,0.000101055352111856,0.000723987994010265,0.389086878488385,-115.179292186792
"2.5%",0.0367768805355665,0.000678848017328499,0.0130839595076823,0.128953797780384,0.629743278360892,-108.6215728183
"5%",0.0416262348509092,0.00130241672175741,0.0266729379224635,0.211243007044296,0.714577317539535,-107.843803530867
"7.5%",0.045395542378444,0.00190625768323473,0.0416681283583113,0.260792268766921,0.765193896773367,-107.354452002841
"10%",0.0486736742788663,0.00243402917953428,0.0533779329710002,0.302950071277244,0.804656301868566,-107.000389704626
"12.5%",0.0517388629938751,0.00308051633630231,0.0700037461418967,0.341328220380355,0.841365880048771,-106.727151010317
"15%",0.054084452669466,0.00373084543566315,0.0861974667122437,0.373981704616669,0.881085972384078,-106.510003496092
"17.5%",0.0565802343309552,0.00456976510420715,0.100608736060426,0.40467854378549,0.912967664768949,-106.309824805534
"20%",0.0588670868585585,0.00520071849822009,0.119355732589614,0.432073271631428,0.939273145651583,-106.121878373602
"22.5%",0.0606594560674297,0.00600006907958336,0.134039637550471,0.457780628634942,0.971510077906995,-105.958135024434
"25%",0.062908402094545,0.00675167235352865,0.152576452094434,0.481443050909116,1.00230736626019,-105.81255898137
"27.5%",0.0649455202504287,0.00756571331503409,0.169917134883104,0.504382351226504,1.03275973672392,-105.685270766585
"30%",0.0669380632007283,0.00837640470132057,0.186953317672159,0.525020591141342,1.063445543815,-105.562880182333
"32.5%",0.0687590769118777,0.00937704891154615,0.203097911148545,0.542732191277574,1.09170576723074,-105.456298255874
"35%",0.0704913207332293,0.0101607370174172,0.221619714156526,0.565690566676198,1.12239071512171,-105.352405740655
"37.5%",0.0721892529867333,0.0108590380508175,0.240172215027488,0.581916404458965,1.14957780753427,-105.258970112708
"40%",0.0740761200488163,0.0116656456505482,0.258547101501301,0.600851655348139,1.17949308253898,-105.16744262036
"42.5%",0.0759124321381609,0.0125491983526697,0.281214412895494,0.617806555195887,1.20772639044371,-105.077758547205
"45%",0.0778654558602584,0.0134436472235135,0.30253157683229,0.637229649351053,1.23891713574996,-104.991808272911
"47.5%",0.0794758520019122,0.0143359873711196,0.324554567116773,0.655865432962077,1.27180148372058,-104.914336438654
"50%",0.0814756136059607,0.0151853175823419,0.349272110963523,0.67103802979193,1.30575027485626,-104.836513916552
"52.5%",0.0832770271611102,0.0163639568749946,0.37004567284178,0.688845234156782,1.33824084623327,-104.755944532916
"55%",0.0851719252983244,0.0174470404819981,0.392672217933577,0.707670118281746,1.37255396548511,-104.68067249153
"57.5%",0.0870154009304245,0.0186469987883745,0.414774879377557,0.722146748681439,1.41217764575099,-104.609718327147
"60%",0.0888390216000335,0.0199473592623078,0.443100713365501,0.738913910599837,1.45160514971294,-104.538145478957
"62.5%",0.0907318679386379,0.0211396473731221,0.466384317156121,0.754522209568128,1.49621961613552,-104.469461819512
"65%",0.092684764263736,0.0226130657545382,0.493482117415752,0.77151849793741,1.53960232148675,-104.398052987749
"67.5%",0.09471603105325,0.0241580457992912,0.52103693415708,0.790183091540894,1.57944574676679,-104.32961937841
"70%",0.0970385962392564,0.0257045178380658,0.550008534841675,0.803962381638833,1.62741152681548,-104.26643954102
"72.5%",0.0991685566180245,0.0273863872517341,0.58245483814376,0.820923546438627,1.68381922890016,-104.199362572449
"75%",0.101584795064153,0.0290429676343841,0.61152563135662,0.838564854506537,1.75003379800271,-104.131553199469
"77.5%",0.104297560692827,0.0309985315540131,0.644880925268878,0.853728437571231,1.8209754370373,-104.065026309248
"80%",0.107105748320305,0.0332452651422366,0.676956350992299,0.871845381968933,1.89464411399239,-103.998607341411
"82.5%",0.110454236757708,0.0357293843163495,0.715311289132361,0.88886284910365,1.97194084409342,-103.931895911349
"85%",0.114046023357288,0.038677664802947,0.7444039358935,0.905034597420999,2.05801238628298,-103.858556686569
"87.5%",0.118186481854702,0.0419373864162868,0.783881939670402,0.92163202141407,2.17280872770368,-103.784796372452
"90%",0.123033954465799,0.0461852997239249,0.821959896692984,0.937283593022744,2.30989736841108,-103.712229883911
"92.5%",0.128591235304963,0.0512232269790871,0.861814969452849,0.952907882652949,2.47911987389628,-103.633364881895
"95%",0.136173200782401,0.0586605860841709,0.90576743503267,0.969224979919897,2.71545668982671,-103.544460550982
"97.5%",0.148040771258857,0.0704552250551443,0.954638896536691,0.98632312700497,3.14068204589235,-103.434557767367
"100%",0.232679834175389,0.202922494286655,0.999955602291464,0.99993210252946,7.34517793126882,-102.971954477585
