"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0912659092348729,0.0337563692497535,0.653764782443241,0.273488603720682,0.156251148539488,559.156797924729
"Std.",0.0008227886687355,0.00144667494059073,0.00903927081853101,0.00609379647799593,0.00224805348347992,1.55936824017712
"Acceptance ratio",0.1576,0.1709,0.15588,0.25622,0.26602,0.67584
"0%",0.0885081937124823,0.0279519599612754,0.620789039374232,0.25220477716477,0.147544648188182,550.008669668082
"2.5%",0.0896308159664639,0.030986874555258,0.635913500718611,0.261772394787811,0.15188124710132,555.25041265175
"5%",0.0898761006228236,0.0314106300995202,0.639113617052862,0.263629247912388,0.152599057960034,556.111116974403
"7.5%",0.0900489202241361,0.0316571480038516,0.641043713218937,0.264855498737694,0.153064358435661,556.639830400196
"10%",0.0901933844403623,0.0318716443518571,0.642310350098473,0.265583017827147,0.153382605286829,557.04694103754
"12.5%",0.0903104625243274,0.0320674598757409,0.643504396869027,0.266403487454911,0.153685134890472,557.357182706367
"15%",0.0904104441451523,0.0322193146361442,0.644466116553568,0.267136637124832,0.153953445085953,557.604985729829
"17.5%",0.0904994191477302,0.0323725922818753,0.645321997944819,0.267733020527617,0.154189745331114,557.817146739505
"20%",0.0905832598682738,0.0325303584034189,0.646151990743272,0.268318754853003,0.154403303580203,558.007386646832
"22.5%",0.0906491106635152,0.0326553206511405,0.646806161579304,0.268852276422199,0.154556558514838,558.18862035795
"25%",0.0907150815223731,0.0327750938667309,0.647685888987703,0.269402207620132,0.154710888607931,558.344432287715
"27.5%",0.0907724362413733,0.0328756905372608,0.648383253405611,0.269835258526807,0.15488174663795,558.489967842366
"30%",0.0908362568823168,0.0329757081346965,0.649053009816312,0.270254041606849,0.155054851634461,558.619327919793
"32.5%",0.0908930194650428,0.0330800483194621,0.649564004519145,0.27063540121676,0.155196015638981,558.740412017058
"35%",0.0909433710032399,0.0331800955844562,0.6502460833652,0.271023365281272,0.155349922426632,558.860772827956
"37.5%",0.0909994561022949,0.0332855341066184,0.650830849855632,0.271439932610157,0.155496036326786,558.973113880376
"40%",0.0910575574954839,0.0333877467516617,0.651371327998703,0.271859642948572,0.155647782814864,559.079501156004
"42.5%",0.0911166972394336,0.0334917471963756,0.651948296548125,0.272237834461677,0.155796842649909,559.184505227288
"45%",0.0911678324997963,0.033586073072933,0.652530274461248,0.272682224482375,0.155945752308237,559.282053014129
"47.5%",0.0912244600153053,0.0336812749912217,0.65307353461211,0.273076855594566,0.156085272961311,559.380147267061
"50%",0.0912791714563784,0.0337757940908131,0.653692686228872,0.273489676200141,0.156236566721434,559.4731084613
"52.5%",0.0913240558476101,0.0338710930135827,0.654326599808047,0.273845687646741,0.15639393656716,559.566742138944
"55%",0.0913759560223047,0.0339486864171747,0.654914720833202,0.2742477065287,0.156529435924601,559.654821400438
"57.5%",0.0914431019471837,0.0340593731703748,0.655523916976573,0.2746592426576,0.156668343851241,559.741984207496
"60%",0.0914886256836229,0.0341537857261922,0.656110555188864,0.275080996777862,0.156818185270065,559.83140090934
"62.5%",0.091546496893392,0.0342586626483558,0.656643093565159,0.275489872151419,0.156952330331049,559.912566658727
"65%",0.0915984591258444,0.0343640943954111,0.657313614288722,0.275905447426315,0.157114814800565,560.00052531803
"67.5%",0.0916445086455935,0.0344673634299268,0.657981758788813,0.276290050968102,0.157246390110437,560.077634006631
"70%",0.0917016956486686,0.0345550749585447,0.658554624069689,0.276718519649202,0.157405274786029,560.14998254355
"72.5%",0.0917632563751979,0.0346554781888353,0.659093016187545,0.277154474905424,0.157578267694334,560.236203047446
"75%",0.0918214479431561,0.034761551396787,0.659734080419734,0.277625219834913,0.157730335178975,560.318710130126
"77.5%",0.0918923676305865,0.0348674561520717,0.660365807741885,0.278173496685768,0.15792488103699,560.397377097932
"80%",0.0919648075007742,0.0349966839269238,0.661181367171996,0.278662995965484,0.158132512215089,560.481656544949
"82.5%",0.0920298178622127,0.0351074796041926,0.662002842298612,0.279186407801063,0.158344696354173,560.567452364478
"85%",0.0921155307821861,0.0352464001411724,0.662995862872919,0.279810735985996,0.158555986395554,560.657025369752
"87.5%",0.0922003198432309,0.0353792478228297,0.664124548819996,0.28044283695028,0.158856691922546,560.745891016106
"90%",0.0923002214236898,0.0355667264000417,0.665352744489606,0.281152084237615,0.15915711457882,560.834944866393
"92.5%",0.0924375780205496,0.0357896938321612,0.666899909289924,0.281963971066941,0.159499665693619,560.94346286787
"95%",0.0925927986390752,0.0360696977846433,0.668686505899869,0.283400025747964,0.159991730945841,561.07199677604
"97.5%",0.0928866038183551,0.0365547282946682,0.671544659200414,0.285420724060583,0.160727523830388,561.220380542405
"100%",0.0943166963997523,0.0391516581493987,0.688763748791371,0.297489619712619,0.165624771616593,561.598394647245
