"","Position","C.T","G.A"
"1",1,0.80970626996864,0
"2",2,0.630155105885457,0
"3",3,0.405605778810664,0
"4",4,0.214702370728567,0
"5",5,0.0988037511629073,0
"6",6,0.0421973280825165,0
"7",7,0.0174832136020224,0
"8",8,0.00722464973823916,0
"9",9,0.00305603547067659,0
"10",10,0.00137674478292417,0
"11",11,0.000702614829868019,0
"12",12,0.000432369065780438,0
"13",-12,0.000432369065780438,0
"14",-11,0.000702614829868019,0
"15",-10,0.00137674478292417,0
"16",-9,0.00305603547067659,0
"17",-8,0.00722464973823916,0
"18",-7,0.0174832136020224,0
"19",-6,0.0421973280825165,0
"20",-5,0.0988037511629073,0
"21",-4,0.214702370728567,0
"22",-3,0.405605778810664,0
"23",-2,0.630155105885457,0
"24",-1,0.80970626996864,0
