"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.105815458481872,0.0599074818159203,0.720018104883793,0.782521440844896,0.352825067219834,-987.707016283255
"Std.",0.00123209286536933,0.00124724905725512,0.143085635216248,0.0488746116762115,0.0057756277568698,1.49106171989066
"Acceptance ratio",0.21632,0.17216,0.18004,0.24344,0.29932,0.71586
"0%",0.10179096936498,0.0548068072382906,0.344954215622974,0.573743454484676,0.329587543945514,-999.898524246024
"2.5%",0.103459769023883,0.0574684880094591,0.448394270039218,0.665462017968519,0.34174375069575,-991.34032694889
"5%",0.103795643155923,0.0578574129411828,0.486464871886695,0.689476102704741,0.343459090240841,-990.549487191593
"7.5%",0.104044883517182,0.0581282989619449,0.508631077199791,0.704429532717568,0.344586686453147,-990.066560663627
"10%",0.104225098528446,0.0583151851961346,0.528615048537022,0.715320701614545,0.345424549100122,-989.702309636106
"12.5%",0.104397896731502,0.0584806077200721,0.547663262586134,0.724056019775506,0.346237187876064,-989.412377097463
"15%",0.104526634389679,0.0586288171841997,0.562232874491528,0.731759030677647,0.34685538819317,-989.17034622358
"17.5%",0.10466140353431,0.058760231768146,0.577663642985972,0.738849779686991,0.347435897590965,-988.966833836024
"20%",0.104774447958263,0.0588967119304997,0.59023002959909,0.744827407280482,0.347945237565783,-988.783555733409
"22.5%",0.104869186956461,0.0589989286913918,0.601068163330235,0.749782772022904,0.348415056441458,-988.623185253831
"25%",0.104955987634466,0.0591076184684009,0.613439538577436,0.754162627379706,0.348873329756484,-988.476087755667
"27.5%",0.105050473599134,0.059205674860481,0.625245119849592,0.758850312610594,0.349301875986146,-988.336311985498
"30%",0.105142744717652,0.0592810683869419,0.637398442189404,0.762940612510824,0.349730438596725,-988.200521457981
"32.5%",0.105222681115568,0.0593535666205461,0.648450209559084,0.766804112092272,0.35013106764979,-988.087549905676
"35%",0.10530702341079,0.0594343670475741,0.659231358799466,0.77087574310549,0.350544010081182,-987.971074079707
"37.5%",0.105398539966284,0.059519560764917,0.669208804441711,0.774398914451199,0.350938320149063,-987.858729325045
"40%",0.105477090016408,0.0595879868264081,0.678012579071324,0.77758899338225,0.351293075851915,-987.752907668661
"42.5%",0.105556151910244,0.059668143622916,0.688380068187032,0.781348165636216,0.351668488245191,-987.657952141263
"45%",0.105642649370255,0.0597420804914395,0.697945993419927,0.784529855461723,0.352000973512543,-987.566810179938
"47.5%",0.105714002772313,0.0598108890488849,0.708620548072265,0.787407012425748,0.352351973658549,-987.475986685815
"50%",0.105799600915914,0.059888327230344,0.718685494042555,0.790221438997071,0.352682835024111,-987.389553104792
"52.5%",0.105887784181264,0.0599636947580077,0.728282513315199,0.792965841534062,0.353062100125607,-987.309071112419
"55%",0.105967690195445,0.0600447104709707,0.736706604319536,0.795937778187483,0.35345144066891,-987.223970086604
"57.5%",0.106037305439781,0.0601319033777979,0.746090264245561,0.798639979236514,0.353838123697474,-987.146105436488
"60%",0.106124478185195,0.0602056884209655,0.75679590943682,0.801362115679336,0.354203613345812,-987.067673545491
"62.5%",0.106201676992426,0.0602994251174165,0.766685080889491,0.804258905405855,0.354584432943614,-986.989235387606
"65%",0.106296014509697,0.0603779181092435,0.778890505523616,0.807160955778415,0.355014492227511,-986.910574900141
"67.5%",0.106381266369393,0.060439770841359,0.789606591126885,0.810408938094598,0.355417938593977,-986.834539234698
"70%",0.10648677032867,0.0605372168282913,0.803560171599549,0.813008847909736,0.355848109442688,-986.755641017317
"72.5%",0.106572101866591,0.060628949366514,0.816001752435341,0.816149222451151,0.356262583289073,-986.681774910986
"75%",0.106665481789326,0.0607278672408096,0.828130229755802,0.819271284274435,0.356721795591253,-986.607467160059
"77.5%",0.106770816934877,0.0608461087177325,0.840566204381503,0.82273086896469,0.357176270852265,-986.532194439676
"80%",0.106878291779214,0.0609547759600259,0.853309599509633,0.826033407525381,0.357693192185585,-986.45460877043
"82.5%",0.106993244719349,0.0610711890993023,0.870098959416624,0.829217919440227,0.35826207241543,-986.378292628264
"85%",0.107123575061208,0.0611868081988502,0.89069728309053,0.832331376878796,0.358826136484767,-986.297439523832
"87.5%",0.107257305810965,0.0613270311743483,0.908008894508999,0.835516531310201,0.359546134589283,-986.214621039199
"90%",0.107433216029606,0.0614919357712968,0.923076274272766,0.839350804647141,0.360256814365383,-986.125504869072
"92.5%",0.107598907715362,0.0616801142899648,0.938928818342741,0.842806907587398,0.361175355315751,-986.025690618057
"95%",0.107827115511219,0.0619645062602501,0.957777371527135,0.84679269455421,0.362429080202912,-985.917383467598
"97.5%",0.10822734916179,0.0623659926256548,0.976603295067991,0.852687238509792,0.364424563758515,-985.782825231927
"100%",0.110585311902646,0.0656991950874479,0.999500526337565,0.879270256176312,0.376610687016445,-985.470540269252
