"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.128470742254902,8.59759208189382e-05,0.998931381751671,0.422891929539,0.176491505345529,534.978577268675
"Std.",0.00103162484910223,8.35532829993289e-05,0.00104595257972223,0.0023781891163077,0.00237267457203769,1.87062838847184
"Acceptance ratio",0.19668,0.13376,0.18406,0.16816,0.27898,0.6592
"0%",0.124022147539193,7.68784565028562e-09,0.989609729468333,0.414418320142032,0.167423013180098,523.122226976682
"2.5%",0.126423317338506,2.45045497496987e-06,0.996170706827877,0.418359593214216,0.171928275714989,530.516741804147
"5%",0.126754051422364,4.73522145604456e-06,0.99685956437579,0.418939416744634,0.172608156952066,531.477060297424
"7.5%",0.126987994471828,7.08298056416027e-06,0.997256990756952,0.419435958804159,0.173064716948817,532.06530579532
"10%",0.127153835532907,8.99905077482976e-06,0.997557834444462,0.419843470057973,0.173462104462519,532.497648362233
"12.5%",0.12728145554681,1.19283625008311e-05,0.997787986666482,0.420161944789645,0.173736977986379,532.841929000084
"15%",0.127405736452306,1.47027014171195e-05,0.997978985536898,0.420454897204915,0.173993007215706,533.114568630074
"17.5%",0.127505329934175,1.75951646682916e-05,0.998142431739223,0.420677970263989,0.174250672898643,533.366268877171
"20%",0.127606198744334,2.04557866717487e-05,0.998286906033813,0.42089779835515,0.174480645286887,533.589232872708
"22.5%",0.127695303582708,2.36421281360303e-05,0.998414272169493,0.421101983078181,0.174691014056754,533.776537217
"25%",0.127781875636089,2.64154660593782e-05,0.998528908467379,0.421272529248594,0.17487708712213,533.960982164318
"27.5%",0.127857657509917,2.90811583682633e-05,0.998632017179571,0.421476331527898,0.175064352506614,534.121088262598
"30%",0.127928425317626,3.19476117413956e-05,0.998706863483369,0.421652269915882,0.175237843743447,534.268462276483
"32.5%",0.128011014228241,3.50694812862316e-05,0.998792838982586,0.42179260729219,0.175406513219229,534.417209866473
"35%",0.128084783727087,3.79582826124346e-05,0.998865374504179,0.421953299582079,0.175552248682566,534.561846809279
"37.5%",0.128148228255882,4.13433950277307e-05,0.998938898770699,0.422137774918747,0.175717126890405,534.70784789693
"40%",0.128220292757057,4.57051462851212e-05,0.999017126511298,0.422281915604246,0.175868387557187,534.834822893813
"42.5%",0.128281692588765,4.92876958014248e-05,0.99907710827429,0.422417445123093,0.176012591929248,534.958059970495
"45%",0.128343195391856,5.29373919079995e-05,0.999140640273449,0.422588936344111,0.176158981590734,535.076788116928
"47.5%",0.128411151743472,5.64501201434398e-05,0.999199935893438,0.422740537540506,0.176320535610625,535.188953903378
"50%",0.128473899409444,6.07718271333112e-05,0.999247889219851,0.42290895975968,0.176462130743346,535.301957478776
"52.5%",0.12854651131851,6.54543913696396e-05,0.999296150714822,0.423069007541926,0.176608057071048,535.414511634151
"55%",0.128605766925582,7.03424713410633e-05,0.999344388124491,0.423186346507229,0.176771005299931,535.518696084015
"57.5%",0.12866660785211,7.55512518978716e-05,0.999383085329863,0.423330930330328,0.176932466892664,535.622557984753
"60%",0.128728773384727,8.07919522903941e-05,0.999425343555988,0.423468942441332,0.177072021507224,535.729235985251
"62.5%",0.128792427814303,8.59257566394662e-05,0.999474255857111,0.423619425938786,0.17722676527883,535.833810010519
"65%",0.128855136727066,9.20236545372109e-05,0.999518581660121,0.423772922609283,0.177393088528405,535.934448745292
"67.5%",0.128921134534462,9.81553156887366e-05,0.999558835131161,0.423915386275313,0.177559110537969,536.039355235562
"70%",0.129000874252508,0.000104882577538995,0.999601128329546,0.424081162676388,0.177709194249392,536.154877759217
"72.5%",0.129084430879444,0.000110829018208316,0.99964842663288,0.424248241191205,0.177897600996852,536.26231941846
"75%",0.129156303730299,0.000117986876091986,0.999679956586746,0.424421576964908,0.17810212148803,536.365206481227
"77.5%",0.129243704766654,0.000126410048988218,0.999716632029929,0.424607221358845,0.178317253298994,536.472086963168
"80%",0.129338409087758,0.000137285297742928,0.999750566126841,0.424826529772711,0.178522796232402,536.575184413326
"82.5%",0.129430356883419,0.000148334360771108,0.999785741798631,0.425046671663101,0.178738419238026,536.687643958559
"85%",0.129550103397587,0.000162595138176014,0.999815104208768,0.425321326176985,0.178963609873353,536.796023477718
"87.5%",0.129656427612559,0.0001785363363184,0.999851709101276,0.425612827697988,0.179217639297851,536.922318270757
"90%",0.129767786571256,0.000198132348269834,0.999885478571655,0.425954877091818,0.179547741880728,537.047509894615
"92.5%",0.129950716751564,0.0002192762922617,0.999913344275837,0.426384558993185,0.179936980556037,537.190143126251
"95%",0.130143964307216,0.000252632160018305,0.999941559979811,0.426905754673452,0.180435788763995,537.369494020906
"97.5%",0.130506358176331,0.000310339566060076,0.999972229321661,0.427684069794529,0.181156698774682,537.622144401551
"100%",0.132685648899621,0.00078357962861638,0.999999713796019,0.432047644371984,0.185911483639758,538.432595239897
