"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0836837194660299,0.0436961058895559,0.76687551003558,0.357451088360762,0.619845705641061,-315.201724617499
"Std.",0.011003067163355,0.0195276575292392,0.148132805538764,0.0998143287947673,0.10473143508078,1.48497474604991
"Acceptance ratio",0.21088,0.22606,0.21688,0.2468,0.28766,0.7423
"0%",0.0505541009839072,2.39419001301505e-07,0.209813913553769,0.0944717468652504,0.331206683700241,-329.894462861475
"2.5%",0.0638240583719984,0.00560079589832841,0.45314099900534,0.182642745636015,0.439770805498948,-318.967240654022
"5%",0.0666232047740516,0.0103729549425872,0.499398694332714,0.204373329691624,0.465344169009266,-318.057062322381
"7.5%",0.0684747685105015,0.013727673258065,0.534824732613084,0.220841259337701,0.481515235769273,-317.550431433302
"10%",0.0699683554947233,0.0170287858448872,0.559330026778674,0.232076760229506,0.494582569827212,-317.182717091605
"12.5%",0.0713313708934415,0.0196571606206858,0.582505342920265,0.241582634639327,0.505320001093083,-316.868563676926
"15%",0.0724812300699128,0.0221722678051866,0.601326289173749,0.251929562188057,0.514725937084645,-316.617113435227
"17.5%",0.0734751003674982,0.0241666353238409,0.616501955414763,0.26113304716606,0.523143499738246,-316.413118162477
"20%",0.0744122252620035,0.0262498504098846,0.632785397631526,0.269899242311297,0.531319777777484,-316.22981463907
"22.5%",0.0752053096985655,0.0279151270701674,0.645226458814227,0.277830638940468,0.538637021470574,-316.074003749925
"25%",0.076002647485781,0.02976205034044,0.661182586265464,0.2865383108605,0.545826457549332,-315.922540165848
"27.5%",0.076814504887383,0.0314071084694403,0.675329983364985,0.293267576565891,0.553085194009858,-315.789999855929
"30%",0.077396747962682,0.0331369186369023,0.68955678503685,0.300393728613575,0.560198887330637,-315.670245281142
"32.5%",0.07814091468528,0.0348410308051628,0.702430127688754,0.306872087118764,0.566307547340945,-315.553003123766
"35%",0.0788127670740432,0.0363370159306905,0.715304726053877,0.312720406289781,0.572541458904045,-315.440613136403
"37.5%",0.0796138286314219,0.0375511111006836,0.726833256002779,0.319045213292531,0.578459912384252,-315.331493438888
"40%",0.0804284179970887,0.038879045044468,0.738250912786985,0.325706346809956,0.584313408666887,-315.232799601628
"42.5%",0.0811870910610474,0.0402766681798898,0.74940166023535,0.331759059367999,0.590957386737549,-315.135855614284
"45%",0.0818406519094126,0.0418610955097487,0.75997286971697,0.338212518199232,0.597277676909657,-315.047616703427
"47.5%",0.082592457213093,0.0432172713816716,0.770574824847441,0.344459571530277,0.60384423388394,-314.960765430332
"50%",0.0831919792389379,0.0445554537036496,0.781829341436466,0.351216105367976,0.609948355316168,-314.882171142946
"52.5%",0.0839394600516548,0.0457848709186383,0.791910983733766,0.358151172122597,0.61620671979017,-314.803923147064
"55%",0.0846231861429427,0.0470475513479821,0.802750377703605,0.364865674010828,0.62267495848063,-314.724694148572
"57.5%",0.0853342395491269,0.0481978482523619,0.81372666763101,0.371025927767351,0.629515277932008,-314.642543544031
"60%",0.0860947216797346,0.0492698118537493,0.825060575229267,0.377222225398837,0.636580516161609,-314.558578162851
"62.5%",0.0868198770924573,0.0505658699268306,0.834873558085144,0.383956021754659,0.644239663639856,-314.481426269342
"65%",0.0875584212763289,0.0515968209152495,0.846193293183679,0.390783363085368,0.651449644732918,-314.409328530432
"67.5%",0.0882935240184973,0.0529289604459692,0.856097775192995,0.398263445174107,0.660137922453557,-314.336103468523
"70%",0.0890536604324045,0.0544301609277746,0.866652114334561,0.405263425835491,0.668044435384018,-314.264709974733
"72.5%",0.0898511658992554,0.0556352293749147,0.877191681683554,0.413525000441741,0.675725523840444,-314.192299262911
"75%",0.0906702954638866,0.057257950389835,0.889132907353324,0.42178040861956,0.684307352330735,-314.11651680815
"77.5%",0.0916038917257943,0.0588333556847388,0.898611999204913,0.431587169238266,0.69411223792192,-314.045596193142
"80%",0.0925942449586342,0.060427851741554,0.908849896939636,0.439853882038259,0.703872576085949,-313.968992748996
"82.5%",0.0936241230799965,0.0623334102531683,0.920442657493624,0.449500390762333,0.714320239301221,-313.891415308329
"85%",0.0948794889100034,0.0641701153526539,0.931921418329334,0.460552738897602,0.727312895988939,-313.815272640024
"87.5%",0.0963112817800506,0.0665222889353691,0.943769340181651,0.472690176746577,0.742533598081971,-313.736226597772
"90%",0.0979760881531446,0.0688373002228465,0.955058102024887,0.488984256961413,0.758029862193335,-313.647289188761
"92.5%",0.100125338333186,0.0717312834570839,0.967210700653859,0.509057509352497,0.777276549882517,-313.555823579783
"95%",0.102760748290425,0.0750992963124376,0.976651546766646,0.532412187119265,0.80349619586567,-313.447449364998
"97.5%",0.107112747115447,0.0807069342907369,0.988422675973722,0.5718735934305,0.85211944333505,-313.322716468347
"100%",0.132498521562044,0.121324843012754,0.999916308583077,0.824061774541164,1.16868729398613,-312.992465384197
