"","Position","C.T","G.A"
"1",1,0.958040210989901,0
"2",2,0.940025253399066,0
"3",3,0.918251451161336,0
"4",4,0.894673057350072,0
"5",5,0.871409557248737,0
"6",6,0.850037008440837,0
"7",7,0.831394923177038,0
"8",8,0.81572532224228,0
"9",9,0.802891029577084,0
"10",10,0.792560710272959,0
"11",11,0.784336537535949,0
"12",12,0.777829363355909,0
"13",-12,0,0.770505836596574
"14",-11,0,0.777135589141761
"15",-10,0,0.785523746665698
"16",-9,0,0.796073629384928
"17",-8,0,0.809201104843626
"18",-7,0,0.825258568294007
"19",-6,0,0.844403772256116
"20",-5,0,0.866407216844784
"21",-4,0,0.890421905230931
"22",-3,0,0.91483067667829
"23",-2,0,0.937434540183014
"24",-1,0,0.956183196112583
