"","Position","C.T","G.A"
"1",1,0.956000177299519,0.829641663662982
"2",2,0.927318515922042,0.81707184301068
"3",3,0.893662869813996,0.799493212604168
"4",4,0.862255785192339,0.783929268226102
"5",5,0.838078559168222,0.772850111830618
"6",6,0.820058764826072,0.768802921228537
"7",7,0.803751510146672,0.77321792154121
"8",8,0.794990654688232,0.774027928581521
"9",9,0.794988604792784,0.768582959071403
"10",10,0.803927707151318,0.753204897980422
"11",11,0.8153134237393,0.731210717963276
"12",12,0.822433518939296,0.713940270220659
"13",-12,0.789622866078111,0.769327619125723
"14",-11,0.787039511200948,0.77310704050448
"15",-10,0.779147770815566,0.782550908020713
"16",-9,0.76966480763965,0.793116907425427
"17",-8,0.763759280076389,0.801646788048105
"18",-7,0.766868475598424,0.806943807184164
"19",-6,0.770302087403299,0.817372979093438
"20",-5,0.765046688799393,0.839658960016118
"21",-4,0.762369907246674,0.867443903020049
"22",-3,0.765214252789777,0.899023157198589
"23",-2,0.778525638513734,0.930064573461216
"24",-1,0.801522371956016,0.95608756276216
