gc_bin,counts_gc,Study
"(14,15]",15,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(15,16]",12,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(16,17]",8,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(17,18]",33,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(18,19]",53,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(19,20]",64,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(20,21]",84,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(21,22]",189,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(22,23]",259,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(23,24]",403,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(24,25]",529,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(25,26]",492,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(26,27]",879,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(27,28]",1207,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(28,29]",1333,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(29,30]",1434,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(30,31]",2270,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(31,32]",2859,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(32,33]",3190,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(33,34]",3893,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(34,35]",5858,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(35,36]",6856,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(36,37]",7506,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(37,38]",7223,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(38,39]",8123,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(39,40]",8609,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(40,41]",6366,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(41,42]",5730,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(42,43]",6596,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(43,44]",6513,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(44,45]",5814,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(45,46]",5008,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(46,47]",6635,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(47,48]",7472,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(48,49]",6769,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(49,50]",10092,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(50,51]",4486,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(51,52]",9635,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(52,53]",10573,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(53,54]",12882,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(54,55]",11828,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(55,56]",17496,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(56,57]",19300,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(57,58]",23113,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(58,59]",20171,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(59,60]",29285,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(60,61]",22950,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(61,62]",27242,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(62,63]",19990,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(63,64]",25906,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(64,65]",21696,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(65,66]",19802,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(66,67]",13344,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(67,68]",15304,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(68,69]",10871,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(69,70]",9937,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(70,71]",5811,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(71,72]",6344,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(72,73]",4418,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(73,74]",3681,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(74,75]",3078,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(75,76]",1491,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(76,77]",1485,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(77,78]",1223,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(78,79]",751,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(79,80]",603,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(80,81]",262,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(81,82]",272,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(82,83]",204,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(83,84]",131,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(84,85]",77,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(85,86]",76,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(86,87]",56,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(87,88]",26,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(88,89]",23,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(89,90]",39,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(90,91]",19,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(91,92]",17,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(92,93]",19,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(93,94]",27,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(94,95]",25,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(95,96]",29,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(96,97]",11,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(97,98]",30,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(98,99]",26,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"(99,100]",25,SPM002.A0101.SG1.1.classified_gc_rl.tsv.gz
"[0,1]",9,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(1,2]",3,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(2,3]",5,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(3,4]",3,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(4,5]",6,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(5,6]",18,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(6,7]",20,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(7,8]",18,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(8,9]",25,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(9,10]",45,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(10,11]",42,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(11,12]",52,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(12,13]",50,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(13,14]",97,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(14,15]",89,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(15,16]",159,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(16,17]",141,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(17,18]",282,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(18,19]",313,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(19,20]",499,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(20,21]",350,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(21,22]",628,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(22,23]",691,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(23,24]",717,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(24,25]",854,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(25,26]",535,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(26,27]",803,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(27,28]",1046,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(28,29]",1022,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(29,30]",1124,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(30,31]",1209,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(31,32]",1371,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(32,33]",1422,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(33,34]",1448,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(34,35]",1962,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(35,36]",2007,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(36,37]",2110,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(37,38]",1941,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(38,39]",2129,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(39,40]",2360,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(40,41]",1806,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(41,42]",1703,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(42,43]",1785,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(43,44]",1789,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(44,45]",1530,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(45,46]",1391,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(46,47]",1530,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(47,48]",1847,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(48,49]",1715,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(49,50]",2603,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(50,51]",846,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(51,52]",2411,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(52,53]",2531,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(53,54]",2839,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(54,55]",2760,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(55,56]",2949,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(56,57]",3634,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(57,58]",3733,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(58,59]",3486,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(59,60]",4543,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(60,61]",3413,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(61,62]",3871,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(62,63]",3419,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(63,64]",3745,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(64,65]",3402,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(65,66]",3090,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(66,67]",2300,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(67,68]",2317,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(68,69]",1932,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(69,70]",2071,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(70,71]",1180,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(71,72]",1341,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(72,73]",1026,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(73,74]",810,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(74,75]",675,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(75,76]",413,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(76,77]",442,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(77,78]",295,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(78,79]",270,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(79,80]",190,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(80,81]",108,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(81,82]",99,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(82,83]",62,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(83,84]",52,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(84,85]",37,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(85,86]",7,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(86,87]",19,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(87,88]",5,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(88,89]",6,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(89,90]",4,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(90,91]",1,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(91,92]",2,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(93,94]",1,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(94,95]",1,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(95,96]",2,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(97,98]",1,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(98,99]",3,SPM002.A0103.SG1.4.classified_gc_rl.tsv.gz
"(2,3]",2,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(4,5]",1,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(6,7]",1,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(9,10]",1,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(10,11]",3,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(11,12]",11,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(12,13]",9,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(13,14]",23,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(14,15]",40,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(15,16]",68,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(16,17]",112,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(17,18]",143,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(18,19]",217,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(19,20]",402,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(20,21]",434,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(21,22]",725,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(22,23]",981,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(23,24]",1379,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(24,25]",2113,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(25,26]",1884,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(26,27]",2898,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(27,28]",3952,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(28,29]",4539,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(29,30]",5991,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(30,31]",6211,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(31,32]",8248,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(32,33]",9231,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(33,34]",10334,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(34,35]",12901,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(35,36]",13913,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(36,37]",15445,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(37,38]",17086,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(38,39]",18960,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(39,40]",24178,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(40,41]",18465,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(41,42]",23382,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(42,43]",23792,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(43,44]",27469,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(44,45]",26389,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(45,46]",25177,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(46,47]",26947,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(47,48]",28827,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(48,49]",26986,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(49,50]",39763,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(50,51]",15300,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(51,52]",31273,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(52,53]",31670,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(53,54]",35809,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(54,55]",36469,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(55,56]",39513,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(56,57]",43200,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(57,58]",48392,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(58,59]",48479,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(59,60]",64708,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(60,61]",49240,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(61,62]",62549,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(62,63]",59192,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(63,64]",67473,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(64,65]",65913,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(65,66]",64849,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(66,67]",57443,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(67,68]",63431,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(68,69]",55624,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(69,70]",60101,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(70,71]",43540,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(71,72]",46731,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(72,73]",37976,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(73,74]",35318,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(74,75]",32324,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(75,76]",17678,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(76,77]",18413,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(77,78]",14392,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(78,79]",11192,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(79,80]",9463,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(80,81]",4888,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(81,82]",4429,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(82,83]",2933,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(83,84]",1980,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(84,85]",1438,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(85,86]",807,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(86,87]",604,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(87,88]",370,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(88,89]",207,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(89,90]",169,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(90,91]",101,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(91,92]",67,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(92,93]",39,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(93,94]",44,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(94,95]",33,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(95,96]",34,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(96,97]",25,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(97,98]",23,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(98,99]",38,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"(99,100]",52,VLD001.A0101.SG1.1.classified_gc_rl.tsv.gz
"[0,1]",5,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(1,2]",9,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(2,3]",14,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(3,4]",22,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(4,5]",28,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(5,6]",30,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(6,7]",34,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(7,8]",76,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(8,9]",91,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(9,10]",141,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(10,11]",149,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(11,12]",187,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(12,13]",266,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(13,14]",431,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(14,15]",532,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(15,16]",607,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(16,17]",769,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(17,18]",1099,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(18,19]",1270,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(19,20]",1995,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(20,21]",1697,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(21,22]",2543,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(22,23]",2690,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(23,24]",3760,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(24,25]",4940,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(25,26]",3610,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(26,27]",5272,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(27,28]",6697,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(28,29]",7024,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(29,30]",8406,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(30,31]",8113,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(31,32]",10166,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(32,33]",9999,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(33,34]",10899,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(34,35]",13506,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(35,36]",12769,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(36,37]",13639,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(37,38]",14254,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(38,39]",14241,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(39,40]",18830,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(40,41]",12634,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(41,42]",16471,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(42,43]",15702,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(43,44]",17537,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(44,45]",16726,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(45,46]",14865,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(46,47]",15775,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(47,48]",17881,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(48,49]",15895,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(49,50]",22162,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(50,51]",6026,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(51,52]",17861,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(52,53]",17413,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(53,54]",17717,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(54,55]",18096,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(55,56]",18019,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(56,57]",19742,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(57,58]",21109,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(58,59]",20428,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(59,60]",26409,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(60,61]",19264,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(61,62]",23640,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(62,63]",22004,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(63,64]",25085,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(64,65]",24869,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(65,66]",24387,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
"(66,67]",20069,VLD001.A0102.SG1.2.classified_gc_rl.tsv.gz
