Length,counts_length,Study
107,23097,CDM019.A0102.SG1.4.classified_gc_rl.tsv.gz
108,21513,CDM019.A0102.SG1.4.classified_gc_rl.tsv.gz
109,21068,CDM019.A0102.SG1.4.classified_gc_rl.tsv.gz
110,20854,CDM019.A0102.SG1.4.classified_gc_rl.tsv.gz
111,19892,CDM019.A0102.SG1.4.classified_gc_rl.tsv.gz
112,19235,CDM019.A0102.SG1.4.classified_gc_rl.tsv.gz
113,19083,CDM019.A0102.SG1.4.classified_gc_rl.tsv.gz
114,17874,CDM019.A0102.SG1.4.classified_gc_rl.tsv.gz
115,17381,CDM019.A0102.SG1.4.classified_gc_rl.tsv.gz
116,17004,CDM019.A0102.SG1.4.classified_gc_rl.tsv.gz
117,16338,CDM019.A0102.SG1.4.classified_gc_rl.tsv.gz
118,15586,CDM019.A0102.SG1.4.classified_gc_rl.tsv.gz
119,15512,CDM019.A0102.SG1.4.classified_gc_rl.tsv.gz
120,14835,CDM019.A0102.SG1.4.classified_gc_rl.tsv.gz
121,14348,CDM019.A0102.SG1.4.classified_gc_rl.tsv.gz
122,14050,CDM019.A0102.SG1.4.classified_gc_rl.tsv.gz
123,13323,CDM019.A0102.SG1.4.classified_gc_rl.tsv.gz
124,13199,CDM019.A0102.SG1.4.classified_gc_rl.tsv.gz
125,12916,CDM019.A0102.SG1.4.classified_gc_rl.tsv.gz
126,12360,CDM019.A0102.SG1.4.classified_gc_rl.tsv.gz
127,12096,CDM019.A0102.SG1.4.classified_gc_rl.tsv.gz
128,11734,CDM019.A0102.SG1.4.classified_gc_rl.tsv.gz
129,11160,CDM019.A0102.SG1.4.classified_gc_rl.tsv.gz
130,10947,CDM019.A0102.SG1.4.classified_gc_rl.tsv.gz
131,11012,CDM019.A0102.SG1.4.classified_gc_rl.tsv.gz
132,10337,CDM019.A0102.SG1.4.classified_gc_rl.tsv.gz
133,10182,CDM019.A0102.SG1.4.classified_gc_rl.tsv.gz
134,10145,CDM019.A0102.SG1.4.classified_gc_rl.tsv.gz
135,9462,CDM019.A0102.SG1.4.classified_gc_rl.tsv.gz
136,9329,CDM019.A0102.SG1.4.classified_gc_rl.tsv.gz
137,9393,CDM019.A0102.SG1.4.classified_gc_rl.tsv.gz
138,8474,CDM019.A0102.SG1.4.classified_gc_rl.tsv.gz
139,8018,CDM019.A0102.SG1.4.classified_gc_rl.tsv.gz
140,8287,CDM019.A0102.SG1.4.classified_gc_rl.tsv.gz
141,6942,CDM019.A0102.SG1.4.classified_gc_rl.tsv.gz
36,11103,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
37,21744,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
38,30566,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
39,38071,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
40,44945,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
41,48515,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
42,52334,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
43,55117,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
44,56860,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
45,59761,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
46,62376,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
47,63810,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
48,63876,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
49,64429,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
50,63793,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
51,64598,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
52,65053,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
53,64385,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
54,65092,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
55,63473,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
56,63419,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
57,63400,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
58,62821,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
59,61675,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
60,61249,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
61,58492,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
62,57303,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
63,56848,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
64,55739,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
65,54582,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
66,54826,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
67,53714,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
68,51150,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
69,50984,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
70,50104,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
71,50439,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
72,54340,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
73,60620,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
74,54546,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
75,103496,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
76,334897,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
77,40796,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
78,40411,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
79,38997,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
80,37993,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
81,35584,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
82,35161,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
83,33759,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
84,33568,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
85,32615,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
86,31690,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
87,31385,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
88,29518,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
89,28438,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
90,28155,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
91,27496,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
92,26052,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
93,25982,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
94,25292,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
95,23908,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
96,23654,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
97,23103,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
98,22218,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
99,22120,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
100,21259,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
101,20107,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
102,19778,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
103,18895,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
104,18530,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
105,18144,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
106,17945,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
107,17066,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
108,16569,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
109,16238,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
110,15577,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
111,15385,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
112,14676,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
113,14362,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
114,14023,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
115,13533,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
116,12898,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
117,12769,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
118,12357,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
119,11877,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
120,11843,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
121,11481,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
122,11034,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
123,10854,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
124,10368,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
125,10227,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
126,9877,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
127,9683,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
128,9267,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
129,9167,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
130,8887,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
131,8541,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
132,8365,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
133,8391,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
134,8068,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
135,7883,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
136,7757,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
137,7618,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
138,7130,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
139,7021,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
140,6990,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
141,5855,CDM020.A0101.SG1.1.classified_gc_rl.tsv.gz
36,44689,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
37,83421,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
38,115127,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
39,138084,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
40,161647,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
41,170952,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
42,172685,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
43,177052,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
44,181874,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
45,180528,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
46,183512,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
47,184768,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
48,178936,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
49,179409,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
50,179072,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
51,173868,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
52,172420,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
53,169652,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
54,162630,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
55,157470,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
56,156214,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
57,149956,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
58,147169,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
59,145221,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
60,139112,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
61,133842,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
62,130102,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
63,124533,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
64,122188,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
65,118788,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
66,113877,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
67,111143,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
68,106214,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
69,101605,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
70,100632,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
71,100980,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
72,107556,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
73,136932,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
74,90919,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
75,113796,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
76,476284,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
77,75501,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
78,71328,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
79,70503,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
80,68406,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
81,62529,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
82,61174,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
83,59077,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
84,56111,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
85,55012,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
86,53530,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
87,50856,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
88,47842,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
89,46343,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
90,44067,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
91,43229,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
92,42620,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
93,39756,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
94,38897,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
95,37289,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
96,34878,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
97,34060,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
98,33311,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
99,31432,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
100,31000,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
101,28747,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
102,27778,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
103,26900,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
104,26276,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
105,24861,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
106,24365,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
107,23750,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
108,22099,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
109,21691,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
110,21077,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
111,20093,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
112,19683,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
113,19069,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
114,18280,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
115,17652,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
116,17009,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
117,16163,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
118,15775,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
119,15476,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
120,14663,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
121,14308,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
122,13949,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
123,13012,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
124,12903,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
125,12689,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
126,12161,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
127,11800,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
128,11389,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
129,10846,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
130,10863,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
131,10221,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
132,9798,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
133,9635,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
134,9560,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
135,8968,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
136,8959,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
137,8955,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
138,7970,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
139,7402,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
140,7810,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
141,6673,CDM020.A0102.SG1.4.classified_gc_rl.tsv.gz
36,15358,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
37,29715,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
38,40046,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
39,49949,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
40,58095,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
41,59273,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
42,62190,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
43,64775,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
44,64959,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
45,66234,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
46,66596,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
47,64306,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
48,65068,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
49,65309,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
50,62561,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
51,63435,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
52,61357,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
53,58840,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
54,57565,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
55,56953,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
56,54367,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
57,54948,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
58,50869,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
59,49231,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
60,48812,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
61,45916,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
62,42950,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
63,43299,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
64,41814,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
65,39154,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
66,39052,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
67,37635,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
68,33763,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
69,34779,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
70,34114,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
71,32828,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
72,33057,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
73,37113,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
74,33031,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
75,56150,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
76,192426,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
77,24953,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
78,24241,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
79,23145,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
80,22451,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
81,21058,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
82,19793,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
83,18718,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
84,18754,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
85,18695,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
86,17020,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
87,16889,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
88,15789,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
89,15107,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
90,14364,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
91,14067,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
92,13396,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
93,12892,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
94,12759,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
95,11750,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
96,11332,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
97,11017,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
98,11231,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
99,10418,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
100,10425,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
101,9806,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
102,9541,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
103,9019,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
104,8776,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
105,8073,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
106,8072,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
107,7843,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
108,7644,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
109,7364,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
110,7054,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
111,6613,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
112,6921,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
113,6763,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
114,6446,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
115,6015,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
116,5599,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
117,5724,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
118,5685,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
119,5568,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
120,5471,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
121,5194,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
122,5055,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
123,5061,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
124,4813,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
125,4547,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
126,4546,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
127,4418,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
128,4207,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
129,3714,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
130,4023,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
131,3752,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
132,3714,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
133,3427,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
134,3784,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
135,3377,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
136,3462,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
137,3825,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
138,3112,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
139,3229,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
140,3500,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
141,2757,FUM001.A0101.SG1.1.classified_gc_rl.tsv.gz
36,4651,FUM001.A0102.SG1.4.classified_gc_rl.tsv.gz
37,8398,FUM001.A0102.SG1.4.classified_gc_rl.tsv.gz
38,11230,FUM001.A0102.SG1.4.classified_gc_rl.tsv.gz
39,13151,FUM001.A0102.SG1.4.classified_gc_rl.tsv.gz
40,14594,FUM001.A0102.SG1.4.classified_gc_rl.tsv.gz
41,15012,FUM001.A0102.SG1.4.classified_gc_rl.tsv.gz
42,14942,FUM001.A0102.SG1.4.classified_gc_rl.tsv.gz
43,15122,FUM001.A0102.SG1.4.classified_gc_rl.tsv.gz
44,14795,FUM001.A0102.SG1.4.classified_gc_rl.tsv.gz
45,14256,FUM001.A0102.SG1.4.classified_gc_rl.tsv.gz
46,14113,FUM001.A0102.SG1.4.classified_gc_rl.tsv.gz
47,13917,FUM001.A0102.SG1.4.classified_gc_rl.tsv.gz
48,13148,FUM001.A0102.SG1.4.classified_gc_rl.tsv.gz
49,12998,FUM001.A0102.SG1.4.classified_gc_rl.tsv.gz
50,12752,FUM001.A0102.SG1.4.classified_gc_rl.tsv.gz
51,11957,FUM001.A0102.SG1.4.classified_gc_rl.tsv.gz
52,11419,FUM001.A0102.SG1.4.classified_gc_rl.tsv.gz
53,11394,FUM001.A0102.SG1.4.classified_gc_rl.tsv.gz
54,10567,FUM001.A0102.SG1.4.classified_gc_rl.tsv.gz
55,10138,FUM001.A0102.SG1.4.classified_gc_rl.tsv.gz
56,9932,FUM001.A0102.SG1.4.classified_gc_rl.tsv.gz
57,9299,FUM001.A0102.SG1.4.classified_gc_rl.tsv.gz
58,9145,FUM001.A0102.SG1.4.classified_gc_rl.tsv.gz
59,8635,FUM001.A0102.SG1.4.classified_gc_rl.tsv.gz
60,8050,FUM001.A0102.SG1.4.classified_gc_rl.tsv.gz
61,7730,FUM001.A0102.SG1.4.classified_gc_rl.tsv.gz
62,7435,FUM001.A0102.SG1.4.classified_gc_rl.tsv.gz
63,6850,FUM001.A0102.SG1.4.classified_gc_rl.tsv.gz
64,6551,FUM001.A0102.SG1.4.classified_gc_rl.tsv.gz
65,6521,FUM001.A0102.SG1.4.classified_gc_rl.tsv.gz
66,6034,FUM001.A0102.SG1.4.classified_gc_rl.tsv.gz
67,5882,FUM001.A0102.SG1.4.classified_gc_rl.tsv.gz
68,5480,FUM001.A0102.SG1.4.classified_gc_rl.tsv.gz
69,5221,FUM001.A0102.SG1.4.classified_gc_rl.tsv.gz
70,5105,FUM001.A0102.SG1.4.classified_gc_rl.tsv.gz
