gc_bin,counts_gc,Study
"(32,33]",7679,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(33,34]",8314,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(34,35]",10811,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(35,36]",12329,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(36,37]",13943,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(37,38]",15365,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(38,39]",18092,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(39,40]",24000,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(40,41]",20556,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(41,42]",24744,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(42,43]",28244,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(43,44]",33799,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(44,45]",35511,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(45,46]",34594,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(46,47]",41994,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(47,48]",47262,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(48,49]",47503,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(49,50]",73012,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(50,51]",34918,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(51,52]",64445,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(52,53]",66387,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(53,54]",76525,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(54,55]",74037,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(55,56]",86108,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(56,57]",91561,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(57,58]",99440,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(58,59]",92192,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(59,60]",122784,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(60,61]",95903,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(61,62]",114443,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(62,63]",97688,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(63,64]",113325,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(64,65]",105807,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(65,66]",99828,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(66,67]",80583,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(67,68]",91834,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(68,69]",77322,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(69,70]",77505,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(70,71]",53002,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(71,72]",59054,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(72,73]",48526,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(73,74]",44126,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(74,75]",41024,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(75,76]",22264,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(76,77]",23930,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(77,78]",19924,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(78,79]",14464,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(79,80]",11690,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(80,81]",6463,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(81,82]",5530,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(82,83]",3702,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(83,84]",2512,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(84,85]",1652,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(85,86]",880,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(86,87]",633,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(87,88]",333,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(88,89]",189,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(89,90]",112,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(90,91]",57,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(91,92]",19,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(92,93]",9,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(93,94]",5,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(94,95]",1,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
"(1,2]",1,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(5,6]",1,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(6,7]",9,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(7,8]",18,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(8,9]",35,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(9,10]",77,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(10,11]",125,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(11,12]",238,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(12,13]",388,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(13,14]",684,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(14,15]",994,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(15,16]",1510,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(16,17]",1842,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(17,18]",3004,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(18,19]",3834,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(19,20]",6119,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(20,21]",5260,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(21,22]",8623,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(22,23]",9771,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(23,24]",13521,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(24,25]",18308,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(25,26]",13379,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(26,27]",21436,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(27,28]",26458,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(28,29]",28091,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(29,30]",32075,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(30,31]",35194,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(31,32]",42923,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(32,33]",46508,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(33,34]",46186,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(34,35]",59687,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(35,36]",61808,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(36,37]",66275,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(37,38]",64533,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(38,39]",76417,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(39,40]",95084,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(40,41]",74007,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(41,42]",85148,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(42,43]",92747,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(43,44]",104708,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(44,45]",102050,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(45,46]",92487,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(46,47]",106843,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(47,48]",114801,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(48,49]",106373,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(49,50]",154021,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(50,51]",60081,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(51,52]",119453,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(52,53]",117900,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(53,54]",126064,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(54,55]",115868,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(55,56]",122445,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(56,57]",125829,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(57,58]",128735,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(58,59]",114700,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(59,60]",144296,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(60,61]",105374,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(61,62]",120098,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(62,63]",99307,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(63,64]",110796,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(64,65]",100134,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(65,66]",91816,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(66,67]",71050,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(67,68]",75604,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(68,69]",63141,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(69,70]",62555,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(70,71]",41438,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(71,72]",43325,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(72,73]",34648,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(73,74]",29768,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(74,75]",26807,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(75,76]",14048,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(76,77]",14958,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(77,78]",11263,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(78,79]",8796,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(79,80]",7416,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(80,81]",3558,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(81,82]",3430,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(82,83]",2210,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(83,84]",1499,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(84,85]",1094,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(85,86]",526,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(86,87]",421,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(87,88]",219,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(88,89]",115,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(89,90]",82,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(90,91]",20,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(91,92]",5,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(92,93]",10,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(93,94]",1,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(94,95]",1,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
"(8,9]",1,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(9,10]",2,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(10,11]",2,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(11,12]",8,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(12,13]",11,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(13,14]",35,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(14,15]",71,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(15,16]",107,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(16,17]",165,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(17,18]",306,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(18,19]",393,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(19,20]",780,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(20,21]",803,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(21,22]",1234,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(22,23]",1617,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(23,24]",2231,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(24,25]",3315,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(25,26]",2601,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(26,27]",4136,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(27,28]",5194,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(28,29]",5745,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(29,30]",7133,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(30,31]",7483,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(31,32]",9568,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(32,33]",10367,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(33,34]",11060,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(34,35]",13622,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(35,36]",14684,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(36,37]",15854,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(37,38]",16716,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(38,39]",18882,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(39,40]",24322,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(40,41]",19205,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(41,42]",22637,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(42,43]",25154,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(43,44]",28869,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(44,45]",28798,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(45,46]",27265,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(46,47]",32322,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(47,48]",35537,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(48,49]",34287,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(49,50]",51633,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
"(50,51]",23346,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
