Length,counts_length,Study
50,38,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
51,21,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
52,22,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
53,26,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
54,20,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
55,26,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
56,8,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
57,19,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
58,15,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
59,24,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
60,18,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
61,16,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
62,18,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
63,11,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
64,9,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
65,8,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
66,7,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
67,11,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
68,7,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
69,10,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
70,7,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
71,6,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
72,6,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
73,11,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
74,9,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
75,10,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
76,14,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
77,4,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
78,2,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
79,1,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
80,4,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
81,3,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
82,4,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
83,2,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
84,3,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
85,2,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
86,2,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
87,3,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
89,4,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
90,2,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
91,2,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
94,1,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
95,3,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
96,1,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
98,2,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
101,3,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
103,2,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
104,2,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
105,1,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
109,1,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
111,1,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
112,2,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
114,1,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
116,1,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
117,1,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
118,1,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
122,2,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
123,1,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
124,2,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
125,2,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
127,1,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
129,1,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
138,1,BAN001.A0102.SG1.4.oral_gc_rl.tsv.gz
36,6243,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
37,12878,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
38,17664,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
39,22636,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
40,26873,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
41,27753,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
42,30594,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
43,32650,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
44,33909,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
45,35990,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
46,38253,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
47,39373,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
48,38979,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
49,39404,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
50,39695,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
51,40375,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
52,41172,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
53,41584,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
54,42095,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
55,40476,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
56,41202,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
57,42058,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
58,42147,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
59,41145,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
60,41694,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
61,39388,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
62,38750,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
63,39437,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
64,38840,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
65,38440,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
66,38810,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
67,38387,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
68,35293,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
69,35381,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
70,35249,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
71,35080,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
72,38332,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
73,42842,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
74,38175,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
75,68109,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
76,227947,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
77,29664,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
78,29844,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
79,29446,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
80,28637,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
81,26628,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
82,26308,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
83,25637,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
84,25513,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
85,25159,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
86,24309,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
87,24346,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
88,23290,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
89,22247,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
90,22332,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
91,21769,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
92,20838,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
93,20612,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
94,20305,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
95,19082,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
96,18697,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
97,18601,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
98,18087,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
99,17780,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
100,17676,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
101,16077,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
102,15887,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
103,15452,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
104,15209,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
105,15010,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
106,14733,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
107,14213,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
108,13641,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
109,13544,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
110,12915,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
111,12699,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
112,12376,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
113,11943,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
114,12107,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
115,11162,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
116,10793,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
117,10565,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
118,10511,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
119,9913,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
120,9988,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
121,9547,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
122,9060,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
123,9022,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
124,8755,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
125,8459,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
126,8286,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
127,8201,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
128,7448,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
129,7602,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
130,7363,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
131,7084,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
132,6872,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
133,6775,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
134,6602,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
135,6224,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
136,6144,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
137,6019,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
138,5737,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
139,5477,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
140,5524,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
141,4689,CDM019.A0101.SG1.1.oral_gc_rl.tsv.gz
36,23431,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
37,43919,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
38,59991,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
39,72194,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
40,84353,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
41,87433,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
42,87010,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
43,88974,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
44,91083,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
45,90607,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
46,92290,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
47,93805,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
48,88409,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
49,89266,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
50,89761,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
51,87363,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
52,86725,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
53,85454,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
54,82022,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
55,78287,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
56,77385,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
57,74825,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
58,73869,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
59,73233,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
60,70116,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
61,67193,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
62,66065,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
63,63184,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
64,61834,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
65,60604,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
66,57432,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
67,56500,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
68,52464,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
69,50381,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
70,49997,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
71,50975,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
72,55313,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
73,73415,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
74,47095,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
75,62353,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
76,288398,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
77,38363,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
78,36857,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
79,36128,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
80,35332,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
81,32121,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
82,31946,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
83,31459,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
84,29384,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
85,28673,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
86,28456,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
87,26865,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
88,25268,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
89,25032,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
90,23457,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
91,23151,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
92,22943,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
93,21822,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
94,21332,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
95,20192,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
96,19079,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
97,18738,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
98,18364,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
99,17845,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
100,17202,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
101,16289,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
102,15450,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
103,15090,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
104,15170,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
105,14293,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
106,14033,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
107,13721,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
108,12629,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
109,12430,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
110,12395,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
111,11705,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
112,11428,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
113,11373,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
114,10636,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
115,10207,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
116,10033,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
117,9708,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
118,9253,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
119,9177,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
120,8852,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
121,8474,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
122,8202,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
123,7934,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
124,7840,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
125,7735,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
126,7448,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
127,7355,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
128,6937,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
129,6653,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
130,6529,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
131,6395,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
132,6192,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
133,6079,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
134,6057,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
135,5620,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
136,5575,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
137,5604,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
138,5017,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
139,4843,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
140,4999,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
141,4128,CDM019.A0102.SG1.4.oral_gc_rl.tsv.gz
36,5899,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
37,11908,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
38,16627,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
39,21077,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
40,24899,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
41,25821,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
42,28280,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
43,29944,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
44,31219,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
45,33065,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
46,34918,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
47,35749,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
48,35141,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
49,35218,CDM020.A0101.SG1.1.oral_gc_rl.tsv.gz
