"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.133804384650645,0.00317302283652595,0.977232275971469,0.411205662899165,0.258261828143915,-568.579328082904
"Std.",0.00249041747866263,0.00157913916989936,0.0177888816867754,0.00830879818676693,0.0067496257037951,1.47268187400399
"Acceptance ratio",0.20222,0.16598,0.20004,0.19474,0.18514,0.65202
"0%",0.124816102281248,4.5669320950754e-06,0.890874306269968,0.379483022903505,0.234005649160115,-578.192134271725
"2.5%",0.128858226736664,0.000422041991065945,0.934573288546776,0.39419444891247,0.245739167310289,-572.186168336845
"5%",0.129722853684735,0.000698819940798863,0.943080080490496,0.397015054497463,0.247369736701842,-571.385890947765
"7.5%",0.130189972362881,0.000933548748508877,0.947831609908176,0.398953286770224,0.248554101297846,-570.907420814878
"10%",0.130657755433295,0.00113952453566716,0.951670993055464,0.400355986364593,0.24967131518683,-570.566429710302
"12.5%",0.131000013015338,0.00131466179797783,0.95520750010445,0.401632536539371,0.250483173298538,-570.273599864436
"15%",0.131269167571067,0.00146391052391318,0.9581655845102,0.402683196928023,0.251258877470692,-570.043733199888
"17.5%",0.131525631624802,0.00161388207055192,0.960758604394049,0.403563977822603,0.251965269225668,-569.840144282498
"20%",0.131743866484655,0.00172688062498541,0.962984274240146,0.404378566569597,0.252565628022756,-569.654263173254
"22.5%",0.131913269107775,0.0018667525848139,0.964992628381694,0.405114813009818,0.253105013731377,-569.500295822189
"25%",0.132125894149721,0.00198752981657763,0.966958719256307,0.405875378568183,0.253671459620963,-569.350290461827
"27.5%",0.1323362570784,0.00210240582396258,0.968754318190066,0.40654135151685,0.254128269434077,-569.213525932282
"30%",0.13250575023435,0.00221799431304829,0.970395012865209,0.407171729878111,0.254544408144556,-569.077809288239
"32.5%",0.132682292459609,0.00232813242508829,0.971774057187152,0.407705334870232,0.255086810142019,-568.957584290589
"35%",0.132833960338162,0.00245833791957437,0.973003968900617,0.408233005561316,0.255479423840413,-568.845585711884
"37.5%",0.133010726324276,0.00258670853303466,0.974578689137483,0.408706153026812,0.255954089765205,-568.742296017721
"40%",0.133161761155148,0.00269172218474663,0.97593409791809,0.409275451234835,0.256437073919688,-568.643729828191
"42.5%",0.133315780299565,0.00280372625346296,0.977175843844106,0.409701315347266,0.256845441053495,-568.548188155449
"45%",0.133492137360502,0.00288668312508493,0.978412329028744,0.410172796709228,0.25724771065494,-568.454173659364
"47.5%",0.133654754225154,0.00299476798525962,0.979743903275273,0.410692908822917,0.257626879100936,-568.369352017049
"50%",0.133789363437401,0.00311050536400692,0.980963228812762,0.411275012367071,0.258056181994462,-568.283445586245
"52.5%",0.133955249191169,0.00322317833726798,0.982091478182857,0.411856090237607,0.258497997127892,-568.201996538795
"55%",0.134084120118012,0.00333330210497553,0.983408584969149,0.412395283344761,0.258953227102205,-568.126972396349
"57.5%",0.134268142000644,0.00342354684657127,0.984511837049203,0.412973909283354,0.259356478839834,-568.048984289527
"60%",0.134434715606738,0.00351768649960217,0.985536640905712,0.413434582197036,0.259872190571946,-567.96948540513
"62.5%",0.134590080897204,0.00363302644692161,0.986758124458976,0.414062377882833,0.260264453750274,-567.888582166604
"65%",0.134799631484668,0.00374382372063284,0.987944630115618,0.414605669280999,0.260765526874965,-567.810130722654
"67.5%",0.134960157353181,0.00384779993919566,0.988895645513489,0.415127654594149,0.261316704745641,-567.732973709002
"70%",0.135127928435288,0.00397395960279785,0.989849773598828,0.415674963567794,0.261771963519821,-567.657102715382
"72.5%",0.13531180063385,0.00409360833216453,0.9907916431214,0.416289020037859,0.262174366201326,-567.577853938617
"75%",0.13550717763627,0.00421758249534805,0.991638008808339,0.41695865246333,0.262634377981533,-567.502207536063
"77.5%",0.13568347719241,0.00436948812893987,0.99248221374694,0.417691105088401,0.263178114217204,-567.422868065878
"80%",0.135890006780355,0.00453761915823034,0.993303763817738,0.418331612015271,0.263741167526204,-567.338730284178
"82.5%",0.136079538956747,0.00470649258932839,0.994124253727079,0.419156987123299,0.264487077863736,-567.257231773795
"85%",0.136340473270381,0.00487387285481066,0.995005494122211,0.419999757646694,0.265253985664154,-567.174448121164
"87.5%",0.136627550994461,0.00509234248022742,0.995987288355247,0.420867923633194,0.266063886175259,-567.080413943919
"90%",0.136969951728232,0.00530752828462627,0.99676291544155,0.421731235123866,0.267073642672804,-566.985867303728
"92.5%",0.137380000866157,0.00558809372062567,0.997641719683601,0.422850865366539,0.268239388942122,-566.883083089249
"95%",0.137889708537259,0.005884233616591,0.998441127502787,0.424341710284248,0.269829162781414,-566.761431828628
"97.5%",0.138679127082987,0.00640848919885657,0.999220813223314,0.426660632854489,0.272051213764639,-566.591633603996
"100%",0.143991853931763,0.00912630594920671,0.999996235281221,0.441688282790058,0.285660798713747,-566.142973069598
