"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.120020191204977,5.55603345480837e-06,0.999709688515079,0.511214364119544,0.511079216257255,11974.9816229751
"Std.",0.000580491243936749,5.65172322246333e-06,0.000287107417000289,0.00160446343715815,0.00311350694274869,1.89074447322726
"Acceptance ratio",0.17832,0.13566,0.19544,0.2267,0.27996,0.68448
"0%",0.117978487388977,9.5449947550596e-10,0.997049518563325,0.504991473481778,0.497650589126491,11963.7405391643
"2.5%",0.118887006114277,1.55106989408502e-07,0.998932946415081,0.508034015705806,0.505038905634134,11970.3879947757
"5%",0.119064619658057,3.03511792083713e-07,0.999155032194364,0.508541367348442,0.505983084709293,11971.3505366071
"7.5%",0.119174359285704,4.52309210375113e-07,0.999261299078768,0.508871852093167,0.506628899870162,11971.9833658114
"10%",0.119262211091762,5.82703601753638e-07,0.999342519957046,0.5091552925913,0.507181730618952,11972.4233623402
"12.5%",0.119339586350236,7.50562984547093e-07,0.999398184004923,0.509371099248012,0.507587189540952,11972.7543967152
"15%",0.119402567069568,9.03002860558183e-07,0.999449786020252,0.509557042910495,0.507890332892961,11973.05765992
"17.5%",0.119469232957431,1.09281820833291e-06,0.999491746961873,0.509737098557864,0.508196346367453,11973.315572734
"20%",0.11951954340107,1.27101122678898e-06,0.999530758445471,0.509894764342397,0.508472674709796,11973.552546608
"22.5%",0.119576183854658,1.46329012500526e-06,0.999566630371637,0.510034109459274,0.508754785127866,11973.7676694288
"25%",0.119621525410397,1.62916388264332e-06,0.999595963821108,0.510149302285732,0.508962880542447,11973.9589207589
"27.5%",0.119668617086083,1.74976830860471e-06,0.999622443013173,0.51025855411013,0.509168577272474,11974.1351473155
"30%",0.119712842802281,1.90523505786999e-06,0.999648006717928,0.5103948378265,0.509403537895874,11974.2984373017
"32.5%",0.119758274173303,2.09202180386566e-06,0.999672504810109,0.510510528664812,0.509623805224296,11974.4488375422
"35%",0.119797486444994,2.3131739808858e-06,0.999693934423716,0.510625353362339,0.50982175405065,11974.5849939784
"37.5%",0.119836101328841,2.51093825654741e-06,0.999711513661493,0.510709016932044,0.51004597884541,11974.7298366766
"40%",0.119882654327626,2.71097549651737e-06,0.999729864830747,0.510804924758855,0.51022876115284,11974.8599026604
"42.5%",0.119922545083582,2.94314129319144e-06,0.999749239475762,0.510907232730068,0.510422901020018,11974.9803116477
"45%",0.119953654162436,3.14400340592301e-06,0.999763554055052,0.51099488798185,0.510638414134529,11975.1000291616
"47.5%",0.119989286405528,3.43048911126155e-06,0.999779975303076,0.511102157606967,0.510837129592309,11975.2105226991
"50%",0.120027355745187,3.65897501667259e-06,0.999797020782935,0.511213375952594,0.511036655019335,11975.3235504994
"52.5%",0.120064124714976,3.97325123738395e-06,0.999811155824441,0.511318876039341,0.511254945879126,11975.4281192796
"55%",0.120094382292501,4.28064117803619e-06,0.999825022802599,0.511415312998453,0.511434221677212,11975.5342985348
"57.5%",0.120128970773918,4.57478866593643e-06,0.999839047221643,0.511523333121603,0.51162519463536,11975.6400554209
"60%",0.120167597433923,4.96920108484036e-06,0.999850311912559,0.511623847890786,0.511836376886054,11975.7488472584
"62.5%",0.120210217109989,5.31960083633097e-06,0.999862203949539,0.511732437714702,0.512048208086043,11975.8571358668
"65%",0.120250828989625,5.73677065070844e-06,0.999871982626187,0.511826139973066,0.512280429945155,11975.9612708406
"67.5%",0.120293848011814,6.1327710966192e-06,0.999884653429776,0.51193470632468,0.512495350861815,11976.0603060908
"70%",0.120335692929423,6.61615112680605e-06,0.999895808945359,0.512044305808047,0.512719475476847,11976.1576564974
"72.5%",0.120371264860959,7.04558487394702e-06,0.999904837502627,0.512158714581213,0.512919879568614,11976.2589031416
"75%",0.120413937570799,7.66194725024069e-06,0.999916087742071,0.512297529197405,0.513191868138252,11976.3660515646
"77.5%",0.120460288105215,8.40522264325304e-06,0.999925765271186,0.512417021583086,0.513461647968309,11976.4703804763
"80%",0.120511103675009,9.11611587116521e-06,0.99993513648358,0.512559058864441,0.513739828047875,11976.5790135018
"82.5%",0.120559183178859,9.8721129435889e-06,0.999944275501548,0.51273117484905,0.514022225321237,11976.692509789
"85%",0.120615308319108,1.07769439565278e-05,0.999951644477571,0.512888631918971,0.514327496379778,11976.8162970651
"87.5%",0.120682372937439,1.18572470841606e-05,0.99996004163335,0.513056354185491,0.514688134495926,11976.9401153782
"90%",0.120761183712868,1.29966406830182e-05,0.999967707867681,0.513240267000961,0.515101455735229,11977.0856501664
"92.5%",0.120852508756452,1.46016423059811e-05,0.999976823963598,0.513499976851623,0.515605740180225,11977.2441192771
"95%",0.120971234785706,1.69681199025076e-05,0.999985249808069,0.513834804834173,0.516289405391336,11977.4259263743
"97.5%",0.121153051487081,2.07905342598087e-05,0.999993068695265,0.514357290362183,0.517202075277911,11977.6833319689
"100%",0.122192336361593,5.79511129054244e-05,0.99999984928882,0.517244793667044,0.522021708224529,11978.4249789833
