"","Position","C.T","G.A"
"1",1,0.949251106068417,0
"2",2,0.928474783655846,0
"3",3,0.902522965795321,0
"4",4,0.872421617592824,0
"5",5,0.840365699657326,0
"6",6,0.809186410496636,0
"7",7,0.781419207257679,0
"8",8,0.758564692742343,0
"9",9,0.740942023986034,0
"10",10,0.728024800135653,0
"11",11,0.718903937714413,0
"12",12,0.712632286585189,0
"13",-12,0.712632286585189,0
"14",-11,0.718903937714413,0
"15",-10,0.728024800135653,0
"16",-9,0.740942023986034,0
"17",-8,0.758564692742343,0
"18",-7,0.781419207257679,0
"19",-6,0.809186410496636,0
"20",-5,0.840365699657326,0
"21",-4,0.872421617592824,0
"22",-3,0.902522965795321,0
"23",-2,0.928474783655846,0
"24",-1,0.949251106068417,0
