"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0631244832037015,0.0713702507496067,0.978791674099268,0.451825366764226,0.476798594493696,-376.246433135216
"Std.",0.00200479982745297,0.00340286933666293,0.0197643465570095,0.0171175351709106,0.0195855784552937,1.70119037611327
"Acceptance ratio",0.1646,0.20688,0.21812,0.23784,0.23444,0.69608
"0%",0.0546195095997745,0.0556046195022003,0.815324174963856,0.384077194623965,0.409215754860673,-389.869648720593
"2.5%",0.0593074237613549,0.0647083722400642,0.926862481007948,0.417973808553436,0.439123575635377,-380.309390716719
"5%",0.0599121660889753,0.0658437343879896,0.93884970717266,0.423484135895003,0.444855406978343,-379.440017179524
"7.5%",0.0602868619732491,0.0664972350509953,0.946933545952694,0.427338297067188,0.44875301682559,-378.897946728956
"10%",0.0606042468635086,0.0669875864485781,0.951586257543369,0.42995575337913,0.451754462661562,-378.497209637073
"12.5%",0.0608259532895456,0.0674318961441118,0.956023135258619,0.432044756173704,0.454486278115481,-378.195134119346
"15%",0.0610662256139866,0.0678300031260941,0.959749249847891,0.433862595132984,0.456617201335778,-377.932903183084
"17.5%",0.0612730843337584,0.0682074420591028,0.962996238533471,0.435874907904271,0.458394018020065,-377.708955675427
"20%",0.0614582365134698,0.0685017030639659,0.965812824183676,0.437541764238457,0.4603427439616,-377.504635697522
"22.5%",0.0616465922177662,0.0688261175494752,0.967914264354438,0.4391430803168,0.462076551564161,-377.325383920567
"25%",0.0617738379847796,0.069089009107994,0.970195041239627,0.440526713152783,0.463582051018638,-377.157373450766
"27.5%",0.0619304968196485,0.0693319850329058,0.972135030212382,0.441727606208811,0.465002276238785,-377.001413723384
"30%",0.0620533803552234,0.0695530426529844,0.973970443542434,0.442952122757803,0.466476159497185,-376.857687331529
"32.5%",0.0621769703092859,0.0697509095448254,0.97560454582092,0.44421722972194,0.467898698487017,-376.717320267581
"35%",0.0623060885409759,0.0700027623157029,0.976868995910945,0.445251255424438,0.46906031999895,-376.587371877315
"37.5%",0.0624371139519407,0.0702380885877489,0.978217220153717,0.446331060301659,0.470225855352894,-376.461490266693
"40%",0.0625479151977204,0.0704789373349678,0.979519111000379,0.447440977887185,0.471468353300754,-376.34706191262
"42.5%",0.0626903954628274,0.0707278306341224,0.98087893992216,0.448625376580355,0.472603454046746,-376.233843326847
"45%",0.0628106725779243,0.0709403092493381,0.982121008566699,0.449778164132538,0.47373557919091,-376.128495771333
"47.5%",0.0629525422153473,0.0711568466735596,0.983360620490456,0.450680493773519,0.475024246860996,-376.030317060072
"50%",0.0630832276915233,0.071387118389475,0.984507287046845,0.451826191904574,0.476258906446633,-375.925764514156
"52.5%",0.0631934591022495,0.0715965764079459,0.98549693332805,0.453085624952033,0.47756213487617,-375.827966993812
"55%",0.0633048500112853,0.0718112376817538,0.986604252648003,0.45419057991607,0.478836019740988,-375.734982489497
"57.5%",0.0634508073315458,0.0720095945806324,0.987524913843746,0.455432089189596,0.480166346759741,-375.636897374014
"60%",0.0636051778998163,0.0722772584762541,0.988427290311242,0.456483988588997,0.481449746981045,-375.542530023192
"62.5%",0.0637444162869181,0.0724870026830758,0.989226718474247,0.457581054611156,0.482800448001411,-375.450971597269
"65%",0.0638674089628092,0.0727009500542335,0.990202529167252,0.458577513743924,0.484198478210449,-375.35874794172
"67.5%",0.0640124461942789,0.0729258721211377,0.991127390459009,0.459691206096119,0.485486873046274,-375.272755696153
"70%",0.0641531176151017,0.0731712756044038,0.991985963154388,0.460909511750753,0.486941010069782,-375.182678990233
"72.5%",0.064304022146744,0.0734350826217602,0.992672332240782,0.462103224192878,0.488341533995765,-375.087522845072
"75%",0.0644436786543182,0.0736913554871215,0.993468635152991,0.463493361955568,0.49002426442919,-374.992577807544
"77.5%",0.0646027394846477,0.073967296841779,0.99419882059158,0.464777672082697,0.491544643894416,-374.901302660236
"80%",0.0647827100211591,0.0742693268365945,0.994850929605303,0.466189326343602,0.493143794678927,-374.809484083578
"82.5%",0.0649599376357337,0.0745964080277942,0.995609847897969,0.467570209674587,0.495056584286222,-374.71859108463
"85%",0.0651928628958954,0.0749525390941249,0.99636148676768,0.4692133471985,0.497178070620737,-374.615948593194
"87.5%",0.0654496516277468,0.0752666414883851,0.99706330312091,0.471227369497711,0.499399947146501,-374.509395876224
"90%",0.0657544505823513,0.0757330232588672,0.997688578917318,0.473435174327734,0.502097689448004,-374.391198042218
"92.5%",0.0660690060856904,0.0762780621073155,0.998261527288455,0.476129927629994,0.50512465638446,-374.262808926892
"95%",0.0665522859910458,0.076908124662882,0.998906117822026,0.479742536896496,0.50933383685687,-374.116769754008
"97.5%",0.067219646664407,0.0779854639573158,0.999476191434039,0.485575307194653,0.516153499657883,-373.914370531993
"100%",0.0712322940184864,0.0844067871822645,0.999999931539292,0.514381363469647,0.581043161495502,-373.355851624058
