"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0479414892076591,0.0161784988289129,0.256123727232894,0.395056237607416,0.251378467753698,-1534.82311008879
"Std.",0.00059486117485765,0.000717578100582126,0.0100646779851417,0.0158216419558521,0.00436227826146076,1.6007527593957
"Acceptance ratio",0.19506,0.24166,0.1622,0.21762,0.23736,0.69442
"0%",0.0455683546603789,0.0131139553049685,0.22219806942644,0.338687239347157,0.233962901617445,-1548.79292198328
"2.5%",0.0467698385512488,0.0147149674935162,0.237190802094028,0.36468024325219,0.243084942859002,-1538.84524949948
"5%",0.04696047457931,0.014964798253258,0.239900244307991,0.36952716024453,0.244255343657795,-1537.91253895206
"7.5%",0.0470941790553704,0.0151147835806802,0.241877545943403,0.37281298249486,0.245105289450514,-1537.37850854433
"10%",0.0471866674258336,0.0152533261856665,0.243499133088067,0.375328362003596,0.245842131665871,-1536.98336113671
"12.5%",0.0472687250649725,0.0153517244696588,0.244848796282491,0.377428737998511,0.246372337114084,-1536.66374037697
"15%",0.0473343242096258,0.0154468475691291,0.245931849475744,0.379003966219813,0.246841578092376,-1536.38765942092
"17.5%",0.0473960536148626,0.0155243916555963,0.246865690582339,0.380561876189592,0.247310392685975,-1536.16324179525
"20%",0.0474470064411,0.0155829444613502,0.2477017202099,0.381955927214475,0.247718608695802,-1535.95587169039
"22.5%",0.0474945930312944,0.0156475098259779,0.24847508833496,0.383197015580989,0.248091565244724,-1535.77633836607
"25%",0.0475444577000894,0.0157043458584976,0.249145209544918,0.384322794206454,0.248416736348679,-1535.62198927177
"27.5%",0.0475865015930311,0.0157596518780241,0.250004855769717,0.385531224461571,0.248747528785827,-1535.47436762353
"30%",0.0476298674058617,0.0158156505708078,0.250682500228543,0.386536902762084,0.249048458688065,-1535.34237327422
"32.5%",0.0476687814488232,0.0158665200364677,0.251437056691486,0.387601174259832,0.249330063416393,-1535.21552344435
"35%",0.0477041622824511,0.0159136691847479,0.25203920339771,0.38873178617302,0.249641986046375,-1535.09777861593
"37.5%",0.0477440985655101,0.0159588358191385,0.252635277894378,0.389645200873368,0.249897077732178,-1534.98895000834
"40%",0.0477841971192816,0.0160091115636041,0.25328040250481,0.39065352785532,0.250188903733328,-1534.87997109312
"42.5%",0.0478209354238778,0.0160569545002927,0.25394293862124,0.391783162114476,0.250452144698262,-1534.77592657005
"45%",0.0478571628423102,0.0161016348353145,0.254576314876224,0.392829075754325,0.250783387989313,-1534.67258912919
"47.5%",0.0478933313466053,0.0161410183040155,0.255142168572773,0.393942871292148,0.251057232762518,-1534.58100926026
"50%",0.0479314997308548,0.0161850537287963,0.255788042276542,0.394923867780775,0.251321646492293,-1534.48894309824
"52.5%",0.0479686645453185,0.016240008913769,0.256427345178902,0.395880433989023,0.251586893680998,-1534.39372771163
"55%",0.0479994389478614,0.0162864172505189,0.257092660218118,0.396821173353695,0.251858302825123,-1534.30677751726
"57.5%",0.048036214836258,0.0163265014638637,0.257751625121187,0.397742294106059,0.252138588342231,-1534.22581009192
"60%",0.0480810130464985,0.0163711571602845,0.258453850959484,0.398778132605775,0.252439064877252,-1534.14395102183
"62.5%",0.0481122030222172,0.016421762576433,0.259097801975515,0.39981543361771,0.252724495228169,-1534.06205223677
"65%",0.048161964896675,0.0164674879338798,0.259857191853542,0.400855610669154,0.253001741666688,-1533.9809925821
"67.5%",0.0482096104735533,0.0165169988029677,0.260513796422134,0.401917452424226,0.253301219714411,-1533.90146027037
"70%",0.0482522788969035,0.0165664492233317,0.261153785161273,0.403009484595476,0.253615428640116,-1533.81619926924
"72.5%",0.0482958789661764,0.016615874075509,0.261903739887773,0.404309332684882,0.253967360430213,-1533.73354516045
"75%",0.0483456945293376,0.0166655830137564,0.262644950024571,0.405712726359951,0.25429843782341,-1533.65208285526
"77.5%",0.0483998422846508,0.0167245075585245,0.263518982624087,0.407177474791988,0.254635703136572,-1533.56756943747
"80%",0.0484434072600032,0.0167828955149537,0.264247614031637,0.408558373723804,0.255078299128847,-1533.48136625413
"82.5%",0.048504002897155,0.0168428723463656,0.265294151289625,0.410041808255312,0.255446612626078,-1533.39731162251
"85%",0.0485580204438328,0.0169192905155829,0.266507265782957,0.41173153562625,0.255879104340627,-1533.31286243899
"87.5%",0.0486268504823551,0.0169939033845341,0.267637920230909,0.413355911578772,0.256404773364013,-1533.22133079221
"90%",0.0487059815027057,0.0170871346559354,0.269204173712712,0.415425286841341,0.257028659297577,-1533.12016373674
"92.5%",0.0488017940799239,0.0171975938063202,0.270875746334567,0.417779152922371,0.257726119388025,-1533.0072371275
"95%",0.048927502899951,0.0173387500206811,0.273009796916787,0.421016522542836,0.258570948380464,-1532.89190590522
"97.5%",0.0491189455477671,0.0175492957058171,0.276692428400038,0.426282255932739,0.260148080478294,-1532.72840498035
"100%",0.050197561196168,0.0189661917485915,0.299404243516453,0.466212299517309,0.268690704394871,-1532.3367985675
