"","Position","C.T","G.A"
"1",1,0.851836752989344,0.487793901890433
"2",2,0.787341930407532,0.455976336216654
"3",3,0.715832636930854,0.416816369862818
"4",4,0.649182995615806,0.372173501777545
"5",5,0.594861345991562,0.331771037130901
"6",6,0.552977225342677,0.304576049026763
"7",7,0.519051139799141,0.295937986292258
"8",8,0.492263379332443,0.29762813856877
"9",9,0.474005152354782,0.299508882423085
"10",10,0.461391846037391,0.302113987795642
"11",11,0.452685246406569,0.30489439184035
"12",12,0.450572130857945,0.30118832080108
"13",-12,0.297018805559305,0.454903215015266
"14",-11,0.291998786707515,0.462229533370697
"15",-10,0.289130985056631,0.470776225003454
"16",-9,0.288037166069011,0.482298819717532
"17",-8,0.282469287731805,0.502052467422163
"18",-7,0.27540971831383,0.530503792717376
"19",-6,0.275953814933666,0.566476332218499
"20",-5,0.29256598382659,0.610438181779671
"21",-4,0.324852161437238,0.664720270770548
"22",-3,0.364826614279007,0.728886927924488
"23",-2,0.410555773532682,0.795463971903623
"24",-1,0.46248402121273,0.855380747085493
