"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0715569213809427,0.0477786212639424,0.770368729779069,0.363289936234164,0.449267400594665,-315.870433880881
"Std.",0.00807231842556392,0.0149941020764309,0.13533201193101,0.0798217162682025,0.0671222773300641,1.47340784232886
"Acceptance ratio",0.16852,0.17822,0.19022,0.1913,0.2076,0.64316
"0%",0.0451233855001321,4.11290030089724e-05,0.316029557111488,0.125408328937778,0.256788509070933,-329.244709373378
"2.5%",0.056655723939777,0.0145026561583209,0.494407019151764,0.204993616806655,0.331712243305399,-319.545592085654
"5%",0.0586869161678554,0.0216718568900066,0.532671922488382,0.231896181273871,0.348629701233226,-318.675821130719
"7.5%",0.0602511060882591,0.0255146239531272,0.559258869826395,0.245984845080588,0.358515035876519,-318.172977989681
"10%",0.0613998123015096,0.0283085970686046,0.581351033041308,0.259698019610657,0.366848133408834,-317.83437925155
"12.5%",0.062329701780635,0.0308316976010919,0.599244194196848,0.270413762553241,0.374663340398527,-317.557419245278
"15%",0.0631652188303244,0.032583414416299,0.617573222271267,0.279792843781525,0.380865344394922,-317.323756392113
"17.5%",0.0639796576861444,0.0341829340884133,0.633395752091828,0.288158461023515,0.387072658297301,-317.135670589872
"20%",0.0646250184205027,0.0358269779229745,0.646755030910211,0.295645095839261,0.392362295536476,-316.956896215958
"22.5%",0.0653432712788359,0.0369240877753167,0.661310754356959,0.301303424841015,0.397236371419344,-316.799489171674
"25%",0.0659551408797452,0.0382400339086795,0.673729887122979,0.308059940702723,0.401928259066165,-316.647291339137
"27.5%",0.066570985694682,0.0394216242475846,0.685967470831487,0.31474524651974,0.406485404307587,-316.503633531948
"30%",0.0671860593104294,0.0403998888196892,0.696989625381419,0.320504442512848,0.411344519937051,-316.375543579897
"32.5%",0.0676444242723041,0.0415013033210816,0.708802325589858,0.326486384491667,0.415202795432342,-316.25992232037
"35%",0.0681995251269543,0.0426101874500041,0.718573271667749,0.332248063293709,0.419266954676932,-316.154778516021
"37.5%",0.0687834184325197,0.0436608004919598,0.728665180528827,0.338107442796104,0.423736318301602,-316.048520307458
"40%",0.0692588477638685,0.0446696218325561,0.739246912143549,0.344118516272758,0.42773465606838,-315.948652528175
"42.5%",0.0697166545104869,0.0457508717419391,0.750344727103949,0.34907213446809,0.432042966296101,-315.853513931051
"45%",0.0702297348232272,0.0466422437959004,0.760380200908494,0.353867157605462,0.436243439237379,-315.75881776926
"47.5%",0.0707522343996027,0.0476068421557755,0.770844265325972,0.359071133388673,0.440965383750827,-315.663525033676
"50%",0.071266928595988,0.0486151736644723,0.780313705381477,0.363914625867601,0.445401139048064,-315.568653900722
"52.5%",0.0717978929120543,0.0495619278324,0.79020566456295,0.368260460194327,0.44942638388203,-315.476586553512
"55%",0.0723059818639238,0.0504638075546195,0.80041345733182,0.373629868523744,0.453671448102614,-315.387137154049
"57.5%",0.0727465878166688,0.0514314445098936,0.810875448188825,0.378813601630215,0.457715463851878,-315.301445461551
"60%",0.0732814918720951,0.05228185342516,0.818558905855576,0.383827180639031,0.461668635067928,-315.230431192528
"62.5%",0.0738264465156214,0.053230919140541,0.829524331260205,0.389050186513377,0.466091833485407,-315.149262341633
"65%",0.0743641393979577,0.0542573061345831,0.836140328079401,0.394132064319234,0.470470122765066,-315.077767107037
"67.5%",0.0748549520096831,0.0551372539942657,0.846085252367198,0.399601120976467,0.475603042860288,-315.004077137935
"70%",0.0754867835781378,0.0560499898117115,0.857691602420209,0.404837729506388,0.480421174640922,-314.926773201238
"72.5%",0.0761766423333195,0.0570001114110362,0.868518813335523,0.410088377611018,0.485300142736872,-314.854379651633
"75%",0.0768568520325033,0.0580940738806458,0.880377114989644,0.415755774544729,0.490736302967838,-314.777430281542
"77.5%",0.0775842937231624,0.05917287450374,0.891005548100457,0.422346414281441,0.497080011665027,-314.698501956094
"80%",0.0782280735387947,0.0602826007001166,0.901919721151004,0.430020173127973,0.502747396529989,-314.620006924078
"82.5%",0.0789993440906491,0.0614907270283986,0.912763400203505,0.437256132744333,0.509247247458755,-314.538296499279
"85%",0.0798941295570152,0.0628572947750704,0.923421536784706,0.446083429056205,0.517273412207225,-314.459598709254
"87.5%",0.080921578078725,0.0643939437717826,0.93651191785592,0.455211892611779,0.526668799223212,-314.376144391837
"90%",0.0822024332151407,0.066110151616475,0.947130879231295,0.465695255192157,0.537187572563709,-314.287251024622
"92.5%",0.0835661839659824,0.0685512299375757,0.95944199441687,0.477968786994505,0.551053566420556,-314.18640382309
"95%",0.0855344575998031,0.071140810538275,0.970099101794834,0.494851973895147,0.568372727099006,-314.082261524317
"97.5%",0.0882222110406857,0.0750212272355059,0.985279596963566,0.522076410616583,0.59200449098984,-313.940475509053
"100%",0.118457459342723,0.102536733146111,0.999956037396191,0.682382449848722,0.845019743471583,-313.60951609038
